participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10081,0.009497703053057194,0.0010000000474974513,0.22956369817256927,0.9198415279388428,3.7374298572540283,0.11844911426305771,884.4846801757812,1780.9693603515625,1811.7834844337312,1781.0366141546049,0.35900266620502486,9.514390512777027e-06,1256,True,50,1,"['alpha_pos', 'alpha_neg']"
10083,0.02486141212284565,0.0010000000474974513,0.26386862993240356,0.48338234424591064,3.398671865463257,0.0740380808711052,1065.4232177734375,2142.846435546875,2173.890185465416,2142.911150492946,0.2568658959568044,9.549052265356295e-06,1305,True,50,3,['alpha_neg']
10084,0.3932693302631378,0.9880784749984741,0.963536262512207,0.07076457142829895,2.7589621543884277,0.05557367205619812,855.359375,1722.71875,1753.9925168110021,1722.7810183469237,0.4258247374719655,9.29860289033968e-06,1356,True,49,21,[]
10086,0.08183033019304276,0.0010000000474974513,0.9770645499229431,0.8584524989128113,1.0002758502960205,0.001000009709969163,972.9151611328125,1957.830322265625,1988.9107415114418,1957.8946407954872,0.3255250998910464,0.00012895211693830788,1313,False,50,2,"['alpha_neg', 'capacity', 'epsilon']"
10087,0.9424636363983154,0.01592264510691166,0.21004000306129456,0.9206161499023438,4.923575401306152,0.14601172506809235,754.7239990234375,1521.447998046875,1551.764324342269,1521.5211050964833,0.40572717198286534,2.0490828319452703e-05,1156,True,50,8,[]
10088,0.006508532911539078,0.0010000000474974513,0.16347472369670868,0.9583286046981812,4.026261329650879,0.0010000000474974513,670.6366577148438,1353.2733154296875,1384.1916252393123,1353.3394051228424,0.5223475800735787,5.207839421927929e-05,1278,True,49,8,"['alpha_pos', 'alpha_neg', 'epsilon']"
10089,0.020050570368766785,0.0010000000474974513,0.22915661334991455,0.9389904141426086,3.0,0.06783466041088104,818.7355346679688,1649.4710693359375,1680.3517024126534,1649.5375776494766,0.41319275599363614,0.3155304491519928,1270,False,49,14,['alpha_neg']
10090,0.967156708240509,0.0010000000474974513,0.4368099868297577,0.9989998936653137,3.0,0.6916410326957703,1243.998779296875,2499.99755859375,2530.447337781546,2500.0690479554523,0.042016508636279815,0.07879777252674103,1182,False,49,4,"['alpha_neg', 'rho']"
10092,0.014249389991164207,0.0010000000474974513,0.2075197398662567,0.8899834156036377,4.549574851989746,0.15617342293262482,961.6427612304688,1935.2855224609375,1966.301622560961,1935.3505379408136,0.3261547626838196,9.136571861745324e-06,1299,True,44,6,['alpha_neg']
10093,0.011791639029979706,0.0016830663662403822,0.20359040796756744,0.5942643880844116,2.4741218090057373,0.0010000000474974513,1129.346923828125,2270.69384765625,2301.7283951189993,2270.758662471065,0.21106993818978492,9.819153092394117e-06,1303,True,50,14,"['alpha_neg', 'epsilon']"
10094,0.0031023388728499413,0.0015940824523568153,0.19564400613307953,0.7285341024398804,3.0,0.0010000000474974513,1056.844482421875,2125.68896484375,2156.531683102357,2125.7558971146664,0.2377327223894392,0.5279114842414856,1262,False,50,4,"['alpha_pos', 'alpha_neg', 'epsilon']"
