participant_id,alpha,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10181,0.03181867301464081,0.2167801856994629,499.4048156738281,1002.8096313476562,1011.9653540630983,1002.8263911241926,0.3677637646833608,9.056857379619032e-06,719,True,50,38,[],v4.0-phiapprox
10182,0.01665143296122551,0.11547013372182846,513.1629638671875,1030.325927734375,1039.4166270550438,1030.343243751691,0.3288777882701086,4.85648270114325e-05,696,True,50,39,[],v4.0-phiapprox
10183,0.04726039990782738,0.3614482283592224,579.3609008789062,1162.7218017578125,1171.8775244732547,1162.7385615343487,0.26654100368032907,8.762834113440476e-06,719,True,50,32,[],v4.0-phiapprox
10185,0.062229324132204056,0.5250928401947021,659.6656494140625,1323.331298828125,1332.4618287681958,1323.348271954009,0.15429077386627232,4.8271313062286936e-06,710,True,50,32,[],v4.0-phiapprox
10186,0.06488711386919022,0.0776488408446312,284.2802429199219,572.5604858398438,581.7134249779402,572.577269056627,0.6396058099432881,3.042214757442707e-06,718,True,50,7,[],v4.0-phiapprox
10191,0.050082650035619736,0.12411628663539886,361.64697265625,727.2939453125,736.4188334998875,727.3109665890958,0.535049066804291,9.975357897928916e-06,708,True,50,32,[],v4.0-phiapprox
10192,0.010289646685123444,0.3679567575454712,707.94140625,1419.8828125,1429.0105235530643,1419.8998096671387,0.0911198333961698,9.310748282587156e-06,709,True,50,8,['alpha'],v4.0-phiapprox
10196,0.05331944674253464,0.17053546011447906,406.4408874511719,816.8817749023438,826.0347140404402,816.898558119127,0.4847375500514204,7.3805581450869795e-06,718,True,50,23,[],v4.0-phiapprox
10197,0.035691551864147186,0.1090436652302742,384.7993469238281,773.5986938476562,782.7460541815775,773.6155241421864,0.5108108101250595,2.021014370257035e-05,716,True,50,19,[],v4.0-phiapprox
10198,0.04246588423848152,0.5486344695091248,462.2468566894531,928.4937133789062,936.8371145737281,928.5189234629398,0.12159661514886366,9.847032742982265e-06,479,True,50,31,[],v4.0-phiapprox
10199,0.5058390498161316,0.14729049801826477,329.1611633300781,662.3223266601562,671.4528566002269,662.3392997860402,0.5780064750068163,3.2195521271205507e-06,710,True,50,28,[],v4.0-phiapprox
10200,0.03787340223789215,0.14196227490901947,410.5278625488281,825.0557250976562,834.2114478130983,825.0724848741926,0.4802801611749459,9.086425416171551e-05,719,True,50,35,[],v4.0-phiapprox
10201,0.02668542042374611,0.207651749253273,513.2709350585938,1030.5418701171875,1039.6975928326297,1030.5586298937237,0.3502095424509485,2.8948821636731736e-05,719,True,50,19,[],v4.0-phiapprox
10202,0.06141641363501549,0.17529231309890747,403.3091735839844,810.6183471679688,819.7712863060652,810.635130384752,0.48870775730557825,9.538478479953483e-06,718,True,50,18,[],v4.0-phiapprox
10203,0.06301706284284592,0.09446302056312561,304.26678466796875,612.5335693359375,621.6809296698588,612.5503996304676,0.6131905547983152,8.214539775508456e-06,716,True,50,11,[],v4.0-phiapprox
