participant_id,alpha,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10048,0.0010000000474974513,0.367938369512558,0.9990000128746033,2.0,0.0010000000474974513,635.832763671875,1281.66552734375,1304.435194363879,1281.7517342403016,0.1755556651443132,4.4255216380406637e-07,702,True,50,30,"['alpha', 'rho', 'capacity', 'epsilon']","v4.0-K[2,6]-phiapprox"
10050,0.018434224650263786,0.3953189253807068,0.8013977408409119,2.999999761581421,0.07171455025672913,464.1668701171875,938.333740234375,961.2091194373731,938.418128420029,0.41073515637201063,0.25289154052734375,717,False,50,23,[],"v4.0-K[2,6]-phiapprox"
10051,0.007114950567483902,0.22341497242450714,0.8100787997245789,5.0,0.0010000000474974513,353.3320007324219,716.6640014648438,739.4832790975044,716.7493499712449,0.5463799053749043,0.31263190507888794,709,False,50,7,"['alpha', 'epsilon']","v4.0-K[2,6]-phiapprox"
10052,0.016004027798771858,0.31289687752723694,0.8167532086372375,3.0,0.13548815250396729,499.2480163574219,1008.4960327148438,1031.3153103475045,1008.5813812212449,0.3590477739010405,0.2228674441576004,709,False,50,17,[],"v4.0-K[2,6]-phiapprox"
10055,0.03173740580677986,0.17814810574054718,0.942129373550415,3.7570486068725586,0.13812747597694397,360.962646484375,731.92529296875,754.8145997573553,732.0094444414008,0.543028706290523,9.07605226529995e-06,719,True,50,11,[],"v4.0-K[2,6]-phiapprox"
10057,0.010857471264898777,0.28799691796302795,0.8705694079399109,3.174792528152466,0.10902341455221176,505.54931640625,1021.0986328125,1043.9390223695598,1021.183618648194,0.3536926702424841,9.943043551174924e-06,712,True,47,31,['alpha'],"v4.0-K[2,6]-phiapprox"
10058,0.006204049568623304,0.2582976222038269,0.9990000128746033,2.1400017738342285,0.0010000000474974513,486.7674560546875,983.534912109375,1006.2688391631776,983.6217427895486,0.36431157425203475,9.011011570692062e-06,697,True,50,13,"['alpha', 'rho', 'epsilon']","v4.0-K[2,6]-phiapprox"
10059,0.008881486020982265,0.22365058958530426,0.9171032309532166,4.999999523162842,0.03560682758688927,317.94195556640625,645.8839111328125,668.7662589780537,645.9681807957338,0.596931420965195,0.7916923761367798,718,False,49,18,['alpha'],"v4.0-K[2,6]-phiapprox"
10062,0.027630219236016273,0.0010051924036815763,0.9990000128746033,3.9325504302978516,0.019156888127326965,175.90264892578125,361.8052978515625,384.6876456968036,361.8895675144839,0.7770007087467754,9.57637712417636e-06,718,True,50,6,"['phi', 'rho']","v4.0-K[2,6]-phiapprox"
10063,0.014994404278695583,0.3230132460594177,0.5322700142860413,6.0,0.2671145498752594,613.9124145507812,1237.8248291015625,1260.672236203634,1237.9096947309827,0.2162592406208731,7.060089956212323e-06,713,True,50,27,['capacity'],"v4.0-K[2,6]-phiapprox"
10064,0.010427203960716724,0.2295030653476715,0.8625504374504089,3.0,0.09548559039831161,465.0868835449219,940.1737670898438,963.0141566469036,940.2587529255378,0.40542089158396677,0.004276384133845568,712,False,46,16,['alpha'],"v4.0-K[2,6]-phiapprox"
10065,0.9847155809402466,0.8525155186653137,0.12494609504938126,6.0,0.0010000000474974513,264.3531494140625,538.706298828125,561.5956056167303,538.7904503007758,0.6653343445354312,6.392601335392101e-06,719,True,50,21,"['capacity', 'epsilon']","v4.0-K[2,6]-phiapprox"
10066,0.029991650953888893,0.19349195063114166,0.9735651016235352,3.147580623626709,0.06803573668003082,285.8958740234375,581.791748046875,604.5898242343412,581.8774623325893,0.6313971115199752,9.691209015727509e-06,706,True,50,1,[],"v4.0-K[2,6]-phiapprox"
10067,0.0022232658229768276,0.3817947506904602,0.8733147382736206,2.8642892837524414,0.0010000000474974513,609.4165649414062,1228.8331298828125,1251.7015307176157,1228.917636925066,0.2252585715560762,7.771743185003288e-06,716,True,50,23,"['alpha', 'epsilon']","v4.0-K[2,6]-phiapprox"
10071,0.029358351603150368,0.20111054182052612,0.9990000128746033,2.673091411590576,0.07552909851074219,309.89849853515625,629.7969970703125,652.693253130363,629.8810306837579,0.6082197643896406,4.999311386200134e-06,720,True,49,17,['rho'],"v4.0-K[2,6]-phiapprox"
10072,0.02331526018679142,0.2341296374797821,0.5977526903152466,5.190299034118652,0.03059612214565277,311.8716735839844,633.7433471679688,656.6256950132099,633.8276168308901,0.604626976365037,9.608942491468042e-06,718,True,48,13,[],"v4.0-K[2,6]-phiapprox"
10073,0.02331526018679142,0.2341296374797821,0.5977526903152466,5.190299034118652,0.03059612214565277,311.8716735839844,633.7433471679688,656.6256950132099,633.8276168308901,0.604626976365037,9.608942491468042e-06,718,True,48,13,[],"v4.0-K[2,6]-phiapprox"
10074,0.05999629572033882,0.7285186648368835,0.10929570347070694,6.0,0.10689670592546463,405.46282958984375,820.9256591796875,843.8010383826856,821.0100473653415,0.4852605684354414,9.32822331378702e-06,717,True,49,30,['capacity'],"v4.0-K[2,6]-phiapprox"
10075,0.021173657849431038,0.2109336256980896,0.8684341907501221,3.2033326625823975,0.12187951803207397,401.6856994628906,813.3713989257812,836.2467781287794,813.4557871114353,0.4900556758351998,6.421453235816443e-06,717,True,48,32,[],"v4.0-K[2,6]-phiapprox"
10076,0.0027866156306117773,0.3007250130176544,0.9576542973518372,2.999999761581421,0.0010000000474974513,510.94049072265625,1031.8809814453125,1054.7073062954894,1031.9662087180398,0.34496045474967973,0.1126374676823616,710,False,48,16,"['alpha', 'epsilon']","v4.0-K[2,6]-phiapprox"
10077,0.010487215593457222,0.15605562925338745,0.6539463996887207,6.0,0.0010000000474974513,333.6468200683594,677.2936401367188,700.182946925324,677.3777916093695,0.5776099812718679,9.115202374232467e-06,719,True,50,8,"['alpha', 'capacity', 'epsilon']","v4.0-K[2,6]-phiapprox"
10078,0.017178427428007126,0.1571383774280548,0.7397905588150024,3.141875743865967,0.06460130214691162,373.1401672363281,756.2803344726562,779.1696412612615,756.364485945307,0.5276122152314269,8.981620339909568e-06,719,True,50,9,[],"v4.0-K[2,6]-phiapprox"
10079,0.03648191690444946,0.33241501450538635,0.9990000128746033,2.0,0.03212220221757889,310.0730285644531,630.1460571289062,653.0353639175115,630.230208601557,0.6074539169424908,5.2148984650557395e-06,719,True,50,18,"['rho', 'capacity']","v4.0-K[2,6]-phiapprox"
10081,0.011996475048363209,0.2650781571865082,0.8199684619903564,3.772312641143799,0.0010000000474974513,370.1917419433594,750.3834838867188,773.251884721522,750.4679909289723,0.5293812222204397,0.0004221236740704626,716,False,48,16,['epsilon'],"v4.0-K[2,6]-phiapprox"
10083,0.02217543125152588,0.34075111150741577,0.516862154006958,2.596798896789551,0.058077480643987656,410.66229248046875,831.3245849609375,854.1013694199909,831.4106681747108,0.4682774857578579,9.761190995050129e-06,703,True,49,33,[],"v4.0-K[2,6]-phiapprox"
10084,0.04682445898652077,0.036404214799404144,0.9393043518066406,6.0,0.06436305493116379,219.96148681640625,449.9229736328125,472.7983528358106,450.0073618184665,0.7207565221095469,3.902833668689709e-06,717,True,50,25,['capacity'],"v4.0-K[2,6]-phiapprox"
10086,0.0010000000474974513,0.2739465832710266,0.9990000128746033,4.348540306091309,0.5494778752326965,621.5751342773438,1253.1502685546875,1275.3788676516153,1253.2464224008413,0.10193322299193353,6.59421630189172e-06,630,True,50,2,"['alpha', 'rho']","v4.0-K[2,6]-phiapprox"
10087,0.016532648354768753,0.19533419609069824,0.9019330143928528,4.004815101623535,0.06155474856495857,322.2814636230469,654.5629272460938,677.4173420577916,654.6476730088057,0.5891411341674966,9.259945727535523e-06,714,True,49,19,[],"v4.0-K[2,6]-phiapprox"
10088,0.02139968052506447,0.17890408635139465,0.984969973564148,3.7598371505737305,0.03267183527350426,240.330078125,490.66015625,513.5564123100505,490.7441898634454,0.6961696327115731,6.586300514754839e-06,720,True,50,12,[],"v4.0-K[2,6]-phiapprox"
