model,outcome,predictor,beta,se,ci_lower,ci_upper,t,p,r2,r2_adj,n,predictor_set
WM-RL+K,alpha_neg,ies_total,-0.00040687736093389176,0.00043313587883296297,-0.0012626212866591728,0.00044886656479138935,-0.9393757959515571,0.34902820084928066,0.005771931437727917,-0.0007690426975501818,154,IES-R
WM-RL+K,alpha_neg,intercept,0.06157518708935764,0.027586455757507684,0.007069897491981773,0.11608047668673352,2.232080395923999,0.02708170502402979,0.02115839713646439,0.008193607694563232,154,LESS + IES-R
WM-RL+K,alpha_neg,lec_total,-0.003750006288467416,0.002434054485949979,-0.008559208522298759,0.0010591959453639267,-1.5406418837842235,0.12549697720859054,0.02115839713646439,0.008193607694563232,154,LESS + IES-R
WM-RL+K,alpha_neg,ies_total,-0.00032585142216385335,0.0004343874781055149,-0.0011841137339206398,0.0005324108895929333,-0.750139998475514,0.4543376205357552,0.02115839713646439,0.008193607694563232,154,LESS + IES-R
WM-RL+K,phi,intercept,0.22132818820651734,0.04086436655306239,0.14059270734398577,0.3020636690690489,5.416165889152415,2.332520316777083e-07,0.0010714071866371189,-0.005500491450292966,154,LESS
WM-RL+K,phi,lec_total,0.001570546660936068,0.003889725861990436,-0.006114361105429122,0.009255454427301257,0.4037679560616628,0.686950836984954,0.0010714071866371189,-0.005500491450292966,154,LESS
WM-RL+K,phi,intercept,0.1710850553105753,0.025132049893277636,0.12143181694310456,0.22073829367804604,6.807445315327717,2.1573913948991935e-10,0.05917203201796717,0.05298237433387487,154,IES-R
WM-RL+K,phi,ies_total,0.0020829498314992186,0.0006736803559150033,0.000751963643035636,0.003413936019962801,3.091896346999941,0.0023666292268698904,0.05917203201796717,0.05298237433387487,154,IES-R
WM-RL+K,phi,intercept,0.16961395026339446,0.04324241187628212,0.08417563941535018,0.25505226111143875,3.9223980093586186,0.0001327134699619892,0.05918295802494078,0.046721805151098916,154,LESS + IES-R
WM-RL+K,phi,lec_total,0.0001597757703847307,0.0038154370947821393,-0.007378760735345042,0.007698312276114503,0.041876138019215296,0.9666527594011325,0.05918295802494078,0.046721805151098916,154,LESS + IES-R
WM-RL+K,phi,ies_total,0.002079497575478223,0.0006809124886231926,0.0007341514132487173,0.0034248437377077286,3.0539865404480597,0.0026698914568826716,0.05918295802494078,0.046721805151098916,154,LESS + IES-R
WM-RL+K,rho,intercept,0.8767184020907828,0.04886685467890121,0.7801724540306904,0.9732643501508752,17.940962393663437,2.3036458053289912e-39,0.0057036406148195384,-0.0008377828021881584,154,LESS
WM-RL+K,rho,lec_total,-0.004343387283780862,0.004651452707380969,-0.01353323415323109,0.004846459585669365,-0.9337700621762174,0.3519034888351048,0.0057036406148195384,-0.0008377828021881584,154,LESS
WM-RL+K,rho,intercept,0.8556598734024817,0.030985489253630868,0.7944420304339794,0.916877716370984,27.614857599907538,4.134873720963089e-61,0.004564137526303913,-0.0019847826215493303,154,IES-R
WM-RL+K,rho,ies_total,-0.0006933920245116071,0.0008305854682458693,-0.002334374690649029,0.0009475906416258149,-0.8348232072684779,0.40512744770141806,0.004564137526303913,-0.0019847826215493303,154,IES-R
WM-RL+K,rho,intercept,0.8918500668778789,0.05319080153418631,0.7867557384501195,0.9969443953056384,16.766998073993623,2.6747064561020548e-36,0.009166682983161256,-0.003956937109777181,154,LESS + IES-R
WM-RL+K,rho,lec_total,-0.003930593572488245,0.00469322011582898,-0.013203452826539782,0.005342265681563293,-0.8375046291205054,0.4036325871806876,0.009166682983161256,-0.003956937109777181,154,LESS + IES-R
WM-RL+K,rho,ies_total,-0.0006084641578267509,0.0008375638516215691,-0.0022633219144815916,0.0010463935988280896,-0.7264689810200514,0.46867594935253987,0.009166682983161256,-0.003956937109777181,154,LESS + IES-R
WM-RL+K,capacity,intercept,3.0474306960779334,0.27941936422915065,2.495383554858935,3.5994778372969316,10.906297437491656,8.061188145608003e-21,0.0003207838724043066,-0.006256053075803569,154,LESS
WM-RL+K,capacity,lec_total,-0.005873925699267051,0.026596881808305013,-0.05842122358651409,0.04667337218797999,-0.2208501636245527,0.8255054850534642,0.0003207838724043066,-0.006256053075803569,154,LESS
WM-RL+K,capacity,intercept,3.1572743152248597,0.1763685707491746,2.8088240009398597,3.5057246295098596,17.901570000899014,2.8920521213944116e-39,0.00825608488199836,0.0017314538614852104,154,IES-R
WM-RL+K,capacity,ies_total,-0.005318097098213092,0.0047276701271512876,-0.014658526261096594,0.004022332064670409,-1.1248875143955048,0.2624098807613316,0.00825608488199836,0.0017314538614852104,154,IES-R
WM-RL+K,capacity,intercept,3.1784487137063824,0.3034555636171656,2.5788815376878693,3.7780158897248954,10.474181708252546,1.2271876171058732e-19,0.008304535467181906,-0.004830503798153529,154,LESS + IES-R
WM-RL+K,capacity,lec_total,-0.0022997377626444984,0.0267750008337995,-0.055201755595038586,0.05060228006974959,-0.08589123029051106,0.9316666660530736,0.008304535467181906,-0.004830503798153529,154,LESS + IES-R
WM-RL+K,capacity,ies_total,-0.005268406938568236,0.004778333909780128,-0.014709433935109716,0.0041726200579732435,-1.1025614865016116,0.27197181441408663,0.008304535467181906,-0.004830503798153529,154,LESS + IES-R
WM-RL+K,kappa,intercept,-0.010998077020939565,0.02182917311108842,-0.05412584178554704,0.03212968774366791,-0.5038247195608588,0.6151139979347056,0.061854295733777764,0.055682284521500036,154,LESS
WM-RL+K,kappa,lec_total,0.006577836709525683,0.002077837156384447,0.0024726664566868577,0.01068300696236451,3.1657132943813013,0.0018694497853169703,0.061854295733777764,0.055682284521500036,154,LESS
WM-RL+K,kappa,intercept,0.04564112807788577,0.014259505102901988,0.017468710432560982,0.07381354572321056,3.200751200586704,0.0016690839812283657,0.003186017842025324,-0.0033719688826980843,154,IES-R
WM-RL+K,kappa,ies_total,0.00026642149360240865,0.00038223497540741154,-0.0004887578263051613,0.0010216008135099787,0.697009721097445,0.48686135621841764,0.003186017842025324,-0.0033719688826980843,154,IES-R
WM-RL+K,kappa,intercept,-0.014135105524802731,0.02379326812456815,-0.061145819079212765,0.0328756080296073,-0.5940800335119698,0.5533475721768552,0.06255806445234624,0.05014161497489378,154,LESS + IES-R
WM-RL+K,kappa,lec_total,0.006492258178890706,0.002099367585422943,0.0023443299629335003,0.01064018639484791,3.092482814334185,0.002364856668077294,0.06255806445234624,0.05014161497489378,154,LESS + IES-R
WM-RL+K,kappa,ies_total,0.00012614404518856477,0.0003746584130767388,-0.0006141056441642751,0.0008663937345414045,0.3366908116453467,0.7368174655160173,0.06255806445234624,0.05014161497489378,154,LESS + IES-R
WM-RL+K,epsilon,intercept,0.0809493374327179,0.021816103013059755,0.037847395181421495,0.1240512796840143,3.710531499794407,0.00028955304941413935,0.004798221830446647,-0.001749158289089836,154,LESS
WM-RL+K,epsilon,lec_total,-0.0017776971751676598,0.0020765930627495966,-0.005880409479766489,0.0023250151294311695,-0.856064294471748,0.39330972274768816,0.004798221830446647,-0.001749158289089836,154,LESS
WM-RL+K,epsilon,intercept,0.046616590873360494,0.013765240158148893,0.019420689478111857,0.07381249226860913,3.3865439569366256,0.000901085223043007,0.013416453088702762,0.006925771859023211,154,IES-R
WM-RL+K,epsilon,ies_total,0.0005304976706478894,0.00036898589364481966,-0.00019850551887232008,0.0012595008601680988,1.437718026040688,0.15256961339712452,0.013416453088702762,0.006925771859023211,154,IES-R
WM-RL+K,epsilon,intercept,0.06659090232206351,0.02360005664462326,0.019961935801796046,0.11321986884233097,2.8216416309845913,0.0054210788447137505,0.02045737661263869,0.00748330213068682,154,LESS + IES-R
WM-RL+K,epsilon,lec_total,-0.002169397084006311,0.002082319825695095,-0.006283642354639888,0.001944848186627266,-1.041817427484824,0.2991614837126969,0.02045737661263869,0.00748330213068682,154,LESS + IES-R
WM-RL+K,epsilon,ies_total,0.0005773715747896424,0.00037161602705034776,-0.0001568669715264438,0.0013116101211057287,1.5536778092496486,0.12235471341259134,0.02045737661263869,0.00748330213068682,154,LESS + IES-R
WM-RL+M5,alpha_pos,intercept,0.06687722210187412,0.02244320229247798,0.022531579049993478,0.11122286515375476,2.979843127123109,0.0033653025150171914,0.011679168377538574,-0.008087248254910584,154,
WM-RL+M5,alpha_pos,ies_intrusion,0.0004827585011555835,0.003072434929269598,-0.005588082054391373,0.0065535990567025405,0.15712570396742248,0.8753570784243616,0.011679168377538574,-0.008087248254910584,154,
WM-RL+M5,alpha_pos,ies_avoidance,-0.002645971947628282,0.0023083598102100404,-0.007207072402227405,0.0019151285069708415,-1.1462562880903397,0.2535144054934193,0.011679168377538574,-0.008087248254910584,154,
WM-RL+M5,alpha_pos,ies_hyperarousal,0.0029315137815569344,0.003114241371486148,-0.0032219323460311185,0.009084959909144987,0.941325167791341,0.34805175479336115,0.011679168377538574,-0.008087248254910584,154,
WM-RL+M5,alpha_neg,intercept,0.015248154824683407,0.012969280362993343,-0.010377915382322108,0.04087422503168892,1.1757132545451499,0.2415721884270562,0.018496871521309632,-0.0011331910482641483,154,
WM-RL+M5,alpha_neg,ies_intrusion,-0.0006962713822685472,0.0017754716762547816,-0.0042044353322190945,0.0028118925676820002,-0.3921613572215791,0.6954956316651573,0.018496871521309632,-0.0011331910482641483,154,
WM-RL+M5,alpha_neg,ies_avoidance,-0.00169748623388328,0.0013339346661467289,-0.004333214851777457,0.0009382423840108972,-1.2725407600259198,0.20515004825029426,0.018496871521309632,-0.0011331910482641483,154,
WM-RL+M5,alpha_neg,ies_hyperarousal,0.0026687357712412837,0.001799630415414186,-0.0008871635602018374,0.006224635102684405,1.4829354674065522,0.1401895589225851,0.018496871521309632,-0.0011331910482641483,154,
WM-RL+M5,phi,intercept,0.1983484864517801,0.03911553248608769,0.12105989729203918,0.275637075611521,5.070836924496097,1.1525211873756691e-06,0.06165815725391799,0.042891320398996347,154,
WM-RL+M5,phi,ies_intrusion,-0.0026080889462041,0.0053548476158197245,-0.013188760896389373,0.007972583003981175,-0.4870519449515375,0.6269324943152763,0.06165815725391799,0.042891320398996347,154,
WM-RL+M5,phi,ies_avoidance,-0.003550357806937697,0.004023165766148816,-0.011499752491312878,0.004399036877437483,-0.8824786283505004,0.378930061965174,0.06165815725391799,0.042891320398996347,154,
WM-RL+M5,phi,ies_hyperarousal,0.013558115965165986,0.005427710713845504,0.0028334734311666384,0.024282758499165336,2.4979437335487864,0.013570632023558536,0.06165815725391799,0.042891320398996347,154,
WM-RL+M5,rho,intercept,0.7841954730386744,0.048018111401545396,0.6893162307412392,0.8790747153361097,16.331243569346967,4.2443731312830167e-35,0.05127142739993518,0.032296855947933856,154,
WM-RL+M5,rho,ies_intrusion,0.0011412562369135808,0.006573595014875105,-0.01184754519606978,0.014130057669896941,0.1736121915528841,0.8624043212150694,0.05127142739993518,0.032296855947933856,154,
WM-RL+M5,rho,ies_avoidance,0.005624736536426754,0.00493882633489722,-0.00413391674702134,0.015383389819874848,1.138881214891677,0.25656827100305934,0.05127142739993518,0.032296855947933856,154,
WM-RL+M5,rho,ies_hyperarousal,-0.014785851617237729,0.006663041537412106,-0.027951390910931247,-0.001620312323544211,-2.219084412759114,0.02798239611444297,0.05127142739993518,0.032296855947933856,154,
WM-RL+M5,capacity,intercept,2.867804733072501,0.21918062506472838,2.4347245675799782,3.3008848985650237,13.084207293530536,1.400798944715514e-26,0.03133548661613739,0.011962196348460075,154,
WM-RL+M5,capacity,ies_intrusion,-0.025414882011800657,0.030005442159816757,-0.08470279513100154,0.03387303110740022,-0.8470090817670479,0.398339419883632,0.03133548661613739,0.011962196348460075,154,
WM-RL+M5,capacity,ies_avoidance,-0.036103431658973346,0.022543473942918866,-0.08064720199949696,0.008440338681550273,-1.6015025789897746,0.11136954416445619,0.03133548661613739,0.011962196348460075,154,
WM-RL+M5,capacity,ies_hyperarousal,0.05615002803739044,0.030413724454711327,-0.0039446122447993615,0.11624466831958025,1.846206903103982,0.06683310983753052,0.03133548661613739,0.011962196348460075,154,
WM-RL+M5,kappa,intercept,0.04672196086570296,0.01421450572058561,0.018635443236475323,0.0748084784949306,3.2869212467964806,0.0012615278820898301,0.010072394343506819,-0.009726157769623045,154,
WM-RL+M5,kappa,ies_intrusion,-0.0009342161828985042,0.0019459408380802746,-0.004779211058451867,0.002910778692654859,-0.48008457637393265,0.6318665984141627,0.010072394343506819,-0.009726157769623045,154,
WM-RL+M5,kappa,ies_avoidance,-0.0003229685658519216,0.0014620103361273804,-0.003211762582817781,0.0025658254511139377,-0.22090716999129503,0.8254651259074375,0.010072394343506819,-0.009726157769623045,154,
WM-RL+M5,kappa,ies_hyperarousal,0.002163664600896874,0.0019724191411450583,-0.0017336488948350346,0.006060978096628783,1.096959847814492,0.27441685138143673,0.010072394343506819,-0.009726157769623045,154,
WM-RL+M5,phi_rl,intercept,0.05811052074428503,0.02389178730952737,0.010902610834973583,0.10531843065359647,2.4322383248871544,0.016183171395792662,0.05214700095050262,0.033189940969512666,154,
WM-RL+M5,phi_rl,ies_intrusion,-0.004308503763068479,0.003270743670883125,-0.01077118361833108,0.002154176092194121,-1.3172856685235597,0.18975154841397363,0.05214700095050262,0.033189940969512666,154,
WM-RL+M5,phi_rl,ies_avoidance,-0.00041946809375686424,0.0024573517139255792,-0.005274962445166511,0.004436026257652782,-0.17069924967589226,0.8646902880520428,0.05214700095050262,0.033189940969512666,154,
WM-RL+M5,phi_rl,ies_hyperarousal,0.008264725052949617,0.0033152484885374508,0.0017141078912336852,0.01481534221466555,2.4929428613043934,0.0137553543812717,0.05214700095050262,0.033189940969512666,154,
WM-RL+M5,epsilon,intercept,0.05394556844996616,0.008203869676894677,0.037735498621488464,0.07015563827844386,6.575624744734561,7.561977280132434e-10,0.03387179872546664,0.014549234699975933,154,
WM-RL+M5,epsilon,ies_intrusion,-0.0025144182341545487,0.0011230953329202419,-0.0047335482895658676,-0.00029528817874322974,-2.2388288513465966,0.02663885052630593,0.03387179872546664,0.014549234699975933,154,
WM-RL+M5,epsilon,ies_avoidance,0.001000347908993733,0.0008437959433574928,-0.0006669129936670891,0.0026676088116545553,1.1855329678563218,0.23768147120412644,0.03387179872546664,0.014549234699975933,154,
WM-RL+M5,epsilon,ies_hyperarousal,0.0010755847112209442,0.0011383772253672107,-0.001173740916942381,0.0033249103393842693,0.9448403281908497,0.3462598452239256,0.03387179872546664,0.014549234699975933,154,
WM-RL+M5,alpha_pos,intercept,0.06475401238941947,0.03327052433360016,-0.0009783605114023347,0.13048638529024126,1.9462877031975085,0.05346445326517764,2.9059251872909364e-05,-0.006549696937259375,154,LESS
WM-RL+M5,alpha_pos,lec_total,-0.00021047677819533206,0.0031668964885175344,-0.006467294940550159,0.006046341384159494,-0.06646152754233499,0.947097723971875,2.9059251872909364e-05,-0.006549696937259375,154,LESS
WM-RL+M5,alpha_pos,intercept,0.058631823771015924,0.021080842835002632,0.016982530588864668,0.10028111695316719,2.7812846113374388,0.0061001970020338496,0.0003372240631367429,-0.006239504725921607,154,IES-R
WM-RL+M5,alpha_pos,ies_total,0.00012795823854465293,0.000565085210493376,-0.0009884771805201908,0.0012443936576094965,0.2264406078384755,0.8211629755405787,0.0003372240631367429,-0.006239504725921607,154,IES-R
WM-RL+M5,alpha_pos,intercept,0.06140974925739394,0.03627101487294133,-0.01025448289400746,0.13307398140879534,1.6930805347607312,0.09250221276912377,0.0003960594311134269,-0.012843727861189702,154,LESS + IES-R
WM-RL+M5,alpha_pos,lec_total,-0.0003017086954517539,0.0032003250884236633,-0.006624907560996731,0.006021490170093223,-0.09427438998091349,0.9250161743990143,0.0003960594311134269,-0.012843727861189702,154,LESS + IES-R
WM-RL+M5,alpha_pos,ies_total,0.00013447722235522438,0.000571138054757059,-0.0009939767315798817,0.0012629311762903303,0.23545484534807615,0.8141747492849367,0.0003960594311134269,-0.012843727861189702,154,LESS + IES-R
WM-RL+M5,alpha_neg,intercept,0.023252374653774926,0.019250675857247226,-0.01478106874355357,0.06128581805110342,1.2078731586465934,0.2289720445990149,0.004384426526573337,-0.002165675930488664,154,LESS
WM-RL+M5,alpha_neg,lec_total,-0.0014991757764490552,0.001832399668926666,-0.005119436675661535,0.0021210851227634253,-0.8181489016133703,0.41455289241297844,0.004384426526573337,-0.002165675930488664,154,LESS
WM-RL+M5,alpha_neg,intercept,0.008095227541708163,0.012226268668498883,-0.01606013722637211,0.03225059230978843,0.66211758969158,0.508898472520491,6.725040558208661e-06,-0.006572178084174984,154,IES-R
WM-RL+M5,alpha_neg,ies_total,1.0478294823436164e-05,0.0003277327978848999,-0.0006370214039006928,0.0006579779935475651,0.03197206654646799,0.9745362710379093,6.725040558208661e-06,-0.006572178084174984,154,IES-R
WM-RL+M5,alpha_neg,intercept,0.022170376287050146,0.020989439152448847,-0.019300535001703333,0.06364128757580362,1.0562633963691934,0.2925348883689705,0.004498674954797832,-0.008686773059046082,154,LESS + IES-R
WM-RL+M5,alpha_neg,lec_total,-0.0015286928274607767,0.0018519754395302558,-0.005187823907804523,0.00213043825288297,-0.8254390392177781,0.4104245571029941,0.004498674954797832,-0.008686773059046082,154,LESS + IES-R
WM-RL+M5,alpha_neg,ies_total,4.350857848374841e-05,0.0003305081892515337,-0.0006095091461493445,0.0006965263031168412,0.1316414536725326,0.8954431332004242,0.004498674954797832,-0.008686773059046082,154,LESS + IES-R
WM-RL+M5,phi,intercept,0.18245903910279881,0.05931868504353374,0.06526347325684155,0.29965460494875606,3.075911729481071,0.002489273480971514,0.006459883749527995,-7.656438369885166e-05,154,LESS
WM-RL+M5,phi,lec_total,0.005613156875683454,0.005646323258516465,-0.005542249700598367,0.016768563451965274,0.994126021250557,0.3217414575338466,0.006459883749527995,-7.656438369885166e-05,154,LESS
WM-RL+M5,phi,intercept,0.1688834328637481,0.03712766373947722,0.09553053306003302,0.2422363326674632,4.548722323300326,1.0964230903081044e-05,0.030814044781713235,0.024437821392119252,154,IES-R
WM-RL+M5,phi,ies_total,0.00218784315905402,0.0009952303066608935,0.00022157268541540386,0.004154113632692636,2.1983285119144664,0.029437707553485435,0.030814044781713235,0.024437821392119252,154,IES-R
WM-RL+M5,phi,intercept,0.1303019869468232,0.06376552241635286,0.004314136380503236,0.25628983751314316,2.0434551778000785,0.04274573248342977,0.034361268476873486,0.021571351503057223,154,LESS + IES-R
WM-RL+M5,phi,lec_total,0.004190305957923704,0.005626266645153479,-0.006926065624630481,0.01530667754047789,0.7447755718320379,0.4575649802952467,0.034361268476873486,0.021571351503057223,154,LESS + IES-R
WM-RL+M5,phi,ies_total,0.002097303717821986,0.0010040776791336054,0.00011344811996962141,0.00408115931567435,2.088786317440797,0.0384049027312435,0.034361268476873486,0.021571351503057223,154,LESS + IES-R
WM-RL+M5,rho,intercept,0.8430364581424493,0.07216419474354063,0.700462096782613,0.9856108195022857,11.682198646274077,6.634035903830518e-23,0.013458957016583173,0.0069685554180081155,154,LESS
WM-RL+M5,rho,lec_total,-0.00989158554295458,0.006869039172286611,-0.02346270452550407,0.0036795334395949095,-1.4400246227831315,0.15191689916302406,0.013458957016583173,0.0069685554180081155,154,LESS
WM-RL+M5,rho,intercept,0.817727865909934,0.04551520457034423,0.7278037526174485,0.9076519792024195,17.96603736331948,1.993299115201232e-39,0.02277603895071878,0.0163469339438157,154,IES-R
WM-RL+M5,rho,ies_total,-0.002296393497452718,0.0012200635978641518,-0.0047068657392902915,0.0001140787443848555,-1.8821916344957703,0.06172144723270064,0.02277603895071878,0.0163469339438157,154,IES-R
WM-RL+M5,rho,intercept,0.8956000241029428,0.07792482983276242,0.7416362291814065,1.0495638190244791,11.493127749204275,2.324334183270395e-22,0.0324714280041275,0.01965648003067222,154,LESS + IES-R
WM-RL+M5,rho,lec_total,-0.008457644877674112,0.00687559443259413,-0.022042436958137655,0.00512714720278943,-1.2300965335564567,0.220573941512576,0.0324714280041275,0.01965648003067222,154,LESS + IES-R
WM-RL+M5,rho,ies_total,-0.002113650172966929,0.0012270358544933001,-0.004538026293749296,0.0003107259478154385,-1.7225659423291693,0.08701441630229115,0.0324714280041275,0.01965648003067222,154,LESS + IES-R
WM-RL+M5,capacity,intercept,2.8459366352408377,0.32754981062082117,2.198798463343215,3.4930748071384605,8.688561381998039,5.434379197088706e-15,0.003990317157518408,-0.0025623781243400146,154,LESS
WM-RL+M5,capacity,lec_total,-0.024330178624039626,0.031178238571433276,-0.08592883524931298,0.03726847800123373,-0.7803577026423772,0.4363938862744199,0.003990317157518408,-0.0025623781243400146,154,LESS
WM-RL+M5,capacity,intercept,2.711625019586516,0.20773962905722393,2.301195095893449,3.122054943279583,13.052998274294465,1.3500717920857388e-26,0.0023986007712349933,-0.004164566328954233,154,IES-R
WM-RL+M5,capacity,ies_total,-0.0033664144013257464,0.005568591015663846,-0.014368245857408892,0.0076354170547573985,-0.604536119075074,0.5463886006404699,0.0023986007712349933,-0.004164566328954233,154,IES-R
WM-RL+M5,capacity,intercept,2.9176322561786727,0.35684440436850823,2.212579466060271,3.6226850462970743,8.17620290653535,1.1063321097111477e-13,0.00572368773754528,-0.007445534941427745,154,LESS + IES-R
WM-RL+M5,capacity,lec_total,-0.022374313101853508,0.031485694678372415,-0.08458371476274633,0.039835088559039306,-0.7106183722610531,0.4784168840210786,0.00572368773754528,-0.007445534941427745,154,LESS + IES-R
WM-RL+M5,capacity,ies_total,-0.002882975285773389,0.005619016166928769,-0.013985021381254095,0.008219070809707317,-0.5130747447820853,0.6086488545721656,0.00572368773754528,-0.007445534941427745,154,LESS + IES-R
WM-RL+M5,kappa,intercept,-0.006508105001803971,0.020471080717742743,-0.04695269487147862,0.033936484867870674,-0.31791702116455683,0.7509842249590062,0.0547183242777296,0.048499365884819956,154,LESS
WM-RL+M5,kappa,lec_total,0.0057799297867542065,0.0019485654326074563,0.0019301608936186203,0.009629698679889793,2.9662487541000058,0.003502168780233361,0.0547183242777296,0.048499365884819956,154,LESS
WM-RL+M5,kappa,intercept,0.04207860991538804,0.013317737691655031,0.015766836425869613,0.06839038340490647,3.1595914328418355,0.001906668775405098,0.003791823353846535,-0.0027621778082991266,154,IES-R
WM-RL+M5,kappa,ies_total,0.00027153587661507073,0.00035699030943339943,-0.00043376771001814806,0.0009768394632482895,0.7606253431529878,0.44805917789599725,0.003791823353846535,-0.0027621778082991266,154,IES-R
WM-RL+M5,kappa,intercept,-0.010209333487934978,0.02230809795494996,-0.054285649419540824,0.03386698244367087,-0.45765145502553356,0.6478606976621788,0.05584077890571948,0.043335358758775255,154,LESS + IES-R
WM-RL+M5,kappa,lec_total,0.00567895980991232,0.0019683255572068166,0.0017899442922782267,0.009567975327546413,2.8851730289836492,0.004485015494596234,0.05584077890571948,0.043335358758775255,154,LESS + IES-R
WM-RL+M5,kappa,ies_total,0.0001488312690919942,0.00035127232353305356,-0.0005452122097083418,0.0008428747478923303,0.42369198801393665,0.6723933735146381,0.05584077890571948,0.043335358758775255,154,LESS + IES-R
WM-RL+M5,phi_rl,intercept,0.11191363393878209,0.03603127668171897,0.040726859387605285,0.1831004084899589,3.1060135594796514,0.0022629839729524813,0.007471931243478669,0.0009421413174489635,154,LESS
WM-RL+M5,phi_rl,lec_total,-0.0036687718275390303,0.0034296821551712564,-0.010444774035816116,0.003107230380738056,-1.0697119037713965,0.2864447601353291,0.007471931243478669,0.0009421413174489635,154,LESS
WM-RL+M5,phi_rl,intercept,0.04104844821072953,0.02267858783805254,-0.0037575000721301044,0.08585439649358917,1.8100090051398214,0.07226978835750592,0.0209046148787303,0.014463197871353528,154,IES-R
WM-RL+M5,phi_rl,ies_total,0.0010951468453173233,0.000607913767132681,-0.00010590469303649861,0.0022961983836711454,1.8014838691394541,0.07360870136766492,0.0209046148787303,0.014463197871353528,154,IES-R
WM-RL+M5,phi_rl,intercept,0.08227300039093038,0.038802066807023514,0.005607918552065855,0.1589380822297949,2.1203252084509647,0.035612962184826444,0.03187001769189757,0.019047104018942496,154,LESS + IES-R
WM-RL+M5,phi_rl,lec_total,-0.0044773720245060485,0.0034236491126651055,-0.011241814256807862,0.0022870702077957654,-1.3077777182080097,0.19293624733186412,0.03187001769189757,0.019047104018942496,154,LESS + IES-R
WM-RL+M5,phi_rl,ies_total,0.001191888888823755,0.0006109930211313032,-1.531046478200882e-05,0.002399088242429519,1.9507405937581348,0.052939388342336094,0.03187001769189757,0.019047104018942496,154,LESS + IES-R
WM-RL+M5,epsilon,intercept,0.0849319334910586,0.011903249134177719,0.06141475645549943,0.10844911052661776,7.135189101200454,3.693179541163201e-11,0.06358558971850048,0.057424968598227544,154,LESS
WM-RL+M5,epsilon,lec_total,-0.0036400458008697544,0.0011330256628058896,-0.00587855772292393,-0.0014015338788155784,-3.212677276748822,0.0016055670802273983,0.06358558971850048,0.057424968598227544,154,LESS
WM-RL+M5,epsilon,intercept,0.05211933205289221,0.007789209871772805,0.03673023740682267,0.06750842669896175,6.691221948167892,3.994886628083496e-10,0.0015338558112018008,-0.005035000400566592,154,IES-R
WM-RL+M5,epsilon,ies_total,-0.00010089433132778425,0.0002087946546738376,-0.0005134086627252748,0.00031162000006970626,-0.4832227696891635,0.6296328848220546,0.0015338558112018008,-0.005035000400566592,154,IES-R
WM-RL+M5,epsilon,intercept,0.08549334796533226,0.012978597036179549,0.05985024990870386,0.11113644602196066,6.587256521410464,7.007123812407296e-10,0.06366125585460747,0.051259418183807526,154,LESS + IES-R
WM-RL+M5,epsilon,lec_total,-0.003624730343669935,0.0011451493665927896,-0.005887315229784012,-0.0013621454575558582,-3.1652904410668676,0.001874251161192359,0.06366125585460747,0.051259418183807526,154,LESS + IES-R
WM-RL+M5,epsilon,ies_total,-2.2575214960614026e-05,0.00020436623267051723,-0.00042636179753382977,0.0003812113676126017,-0.11046450612518839,0.9121876799340961,0.06366125585460747,0.051259418183807526,154,LESS + IES-R
WM-RL+M6a,alpha_pos,intercept,0.036349276554065585,0.0170178603789877,0.0027235955109345955,0.06997495759719657,2.135948688293787,0.034306713736542115,0.009296888776091583,-0.010517173448386652,154,
WM-RL+M6a,alpha_pos,ies_intrusion,0.0020604529948178812,0.002329715161341264,-0.0025428436119243887,0.006663749601560151,0.8844227092687317,0.37788350506898005,0.009296888776091583,-0.010517173448386652,154,
WM-RL+M6a,alpha_pos,ies_avoidance,-0.0011498044215319857,0.001750344912579037,-0.004608320265187694,0.002308711422123722,-0.6569016273700091,0.5122507711482058,0.009296888776091583,-0.010517173448386652,154,
WM-RL+M6a,alpha_pos,ies_hyperarousal,-0.0015830203051670124,0.002361415459155802,-0.00624895369935173,0.003082913089017705,-0.6703692478294085,0.503653224587856,0.009296888776091583,-0.010517173448386652,154,
WM-RL+M6a,alpha_neg,intercept,0.038690988497216146,0.026120577716949887,-0.012920800259551064,0.09030277725398336,1.4812455113544138,0.14063872782361417,0.015645250586928228,-0.004041844401333261,154,
WM-RL+M6a,alpha_neg,ies_intrusion,0.004608107121301519,0.0035758611585101495,-0.00245745600431014,0.011673670246913178,1.2886705934694191,0.19949664712573617,0.015645250586928228,-0.004041844401333261,154,
WM-RL+M6a,alpha_neg,ies_avoidance,-0.0015899105416009162,0.002686590399868366,-0.006898358834610425,0.0037185377514085934,-0.5917949165897476,0.5548788158668575,0.015645250586928228,-0.004041844401333261,154,
WM-RL+M6a,alpha_neg,ies_hyperarousal,-0.0040490163913704125,0.003624517691956474,-0.011210720220801142,0.0031126874380603175,-1.1171186721907815,0.2657297322297593,0.015645250586928228,-0.004041844401333261,154,
WM-RL+M6a,phi,intercept,0.18549526450408824,0.029295818224586122,0.1276095011014345,0.24338102790674196,6.331800091127471,2.664562908269696e-09,0.04436972840655651,0.02525712297468763,154,
WM-RL+M6a,phi,ies_intrusion,0.005037647383462568,0.004010546000599863,-0.002886811838889893,0.01296210660581503,1.256100137664318,0.21103253473427702,0.04436972840655651,0.02525712297468763,154,
