participant_id,alpha,phi,rho,capacity,kappa,v_scale,A,delta,t0,nll,aic,bic,aicc,pseudo_r2,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10051,0.005077619569070281,0.12256221708845512,0.08984360038019247,2.759327888046179,0.18748419926144055,0.439675891476825,0.22748376602103448,0.08541984187080222,0.05,400.5084965710457,819.0169931420915,860.0407733674019,819.2759859478468,0.4828956820194241,705,True,50,2,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10052,0.001822096259644003,0.1486947970045421,0.0513191235146771,4.354824797178986,0.1638021958033868,0.4951735652495242,0.195896351732058,0.08267122522136457,0.05,520.9347197927527,1059.8694395855055,1100.9441393242946,1060.1269503151193,0.33120561852295705,709,True,50,1,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10055,0.0014147775266063996,0.04257194369367332,0.03778405901951864,4.452222202690617,0.053668803707398724,0.4952698163761974,0.13089318360791785,0.11045973528597496,0.05,241.80526017475708,501.61052034951416,542.8112725690036,501.8643990519119,0.6938795090183977,719,True,50,4,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10057,0.0032615264634753244,0.15152888312614493,0.07930544239690551,2.367275870332279,-0.2797490824209502,0.42913885530797147,0.1610430988142272,0.08755297920704234,0.05,523.9637889813425,1065.927577962685,1107.0402791653928,1066.1839882190952,0.330151131934207,712,True,50,3,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10058,0.0018125038180803077,0.09263602821851992,0.06894292878863585,2.0,0.07762732963891636,0.5208597326505884,0.19475366268644653,0.1172275273275232,0.05,493.52011964443096,1005.0402392888619,1045.778693024999,1005.3076984270491,0.3422820321670116,683,True,50,5,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10059,0.0029435394160790248,0.07669954358395104,0.07140329164210023,3.85663796159133,0.4803187939433473,0.44331674662199483,0.14807835535773609,0.09803007407298804,0.05,172.8587690606871,363.7175381213742,404.8680810056203,363.9728572703104,0.7799400947336127,715,True,50,4,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10062,0.0017381325268351103,0.001,0.06469171685635798,2.0,0.23552756092348195,0.6107482653691491,0.13114618640245648,0.16050772937630894,0.05,-104.78361472673963,-191.56722945347926,-150.4166865692332,-191.3119103045431,1.133396022981863,715,False,50,1,"['alpha', 'phi', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10063,0.0016633650957605657,0.16320075170286627,0.03356739760177866,5.001232092996401,0.13302528269268568,0.56863300291713,0.24536886259318852,0.07242913643385492,0.05,629.6424747809273,1277.2849495618545,1318.3342255549237,1277.5431992031745,0.18935604059971833,707,True,50,6,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10064,0.002428227689198843,0.10281004727760322,0.04692243579917887,5.986401034551987,0.14475543644689906,0.48999669758902364,0.24995646954590514,0.06423350628252728,0.05,518.445658742424,1054.891317484848,1095.6033782401937,1055.1595738186782,0.30703439726615966,681,True,50,4,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10065,0.0030270010160071154,0.042975800317305184,0.1128273043688305,2.0,0.4639811202710321,0.41245725453497767,0.09345578891972922,0.06258863259607005,0.1969230762498722,-107.60815974770247,-197.21631949540495,-156.01556727591552,-196.9624407930072,1.1362297192037356,719,True,50,6,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox-lba"
10066,0.002468692361613191,0.05866820846285278,0.11185740083997578,2.0,0.4689814480232464,0.4195735960900516,0.14319313942667322,0.10452398455453961,0.05,258.543990755656,535.087981511312,575.7735716593403,535.3570398072761,0.6534066536164294,679,True,50,1,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10067,0.002492392494334185,0.22387599814254594,0.07816388821692576,2.999932264546171,-0.14831178824536942,0.5229964017571977,0.2690633033276416,0.04676232363577302,0.05,617.3782585890997,1252.7565171781994,1293.4553523617308,1253.0251738946172,0.17358542847887404,680,True,50,3,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10071,0.0032792435266142967,0.04891448462484561,0.07953922525782595,2.0,0.26026745078750074,0.4607386291454253,0.13460306309336006,0.08414997700442219,0.05,125.287876936179,268.575753872358,309.7514364377546,268.8303507606183,0.8409456900863237,717,True,50,4,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10072,0.01142067616342123,0.11075337271605855,0.25245445561240476,2.0,1.0,0.3296400725105709,0.17028059733718487,0.06314826938538083,0.05,251.78678061009,521.57356122018,562.5973414454904,521.8325540259353,0.6749131851668235,705,True,50,9,"['capacity', 'kappa', 't0']","v4.0-K[2,6]-phiapprox-lba"
10073,0.01141933400299225,0.11078639228179485,0.2524877316656061,2.0,1.0,0.3296509485377431,0.17026617033196606,0.06315476175670423,0.05,251.78677447792262,521.5735489558452,562.5973291811556,521.8325417616006,0.6749131930841841,705,True,50,5,"['capacity', 'kappa', 't0']","v4.0-K[2,6]-phiapprox-lba"
10074,0.004006319876156737,0.061870083345338,0.03113190215086094,4.171642660601131,0.4265102844021438,0.47878404274302316,0.21328344414103503,0.08921412802205002,0.05,412.56120425363804,843.1224085072761,884.2351097099838,843.3788187636864,0.47257107935945486,712,True,50,5,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10075,0.004422486300942232,0.09751970501152132,0.13491909090625875,2.0,0.1123531526897127,0.38440037424643536,0.19512613243422516,0.06306439422504195,0.05,441.89933037506023,901.7986607501205,942.8351978875596,902.0572814397756,0.4302633077513993,706,True,50,5,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10076,0.0022678789090519722,0.19899071267995708,0.18041556929068658,2.0,0.4289174432558281,0.5166430249020534,0.4069256229311158,0.047771773478277144,0.05,741.8903100677692,1501.7806201355384,1542.5453896798983,1502.047286802205,0.014163996966378378,685,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10077,0.005690755081961532,0.05837361053471621,0.08326112348427704,2.0,0.2312882380832436,0.4238791868220537,0.18310978607515338,0.0573935279809774,0.06916773377825025,231.13646077328738,480.27292154657476,521.3476212853639,480.5304322761885,0.7032588528920432,709,True,50,4,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox-lba"
10078,0.003366256635057749,0.06619112197610574,0.05650553752865442,2.0,0.2153245740914086,0.6162353548355125,0.21588719225968653,0.10199607111637438,0.05,226.71604905642408,471.43209811284817,512.6077806782448,471.68669500110843,0.7121815325564692,717,True,50,1,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10079,0.003915498440926842,0.10454312875195138,0.09889015934037866,2.0,0.2056872818650366,0.5390877927404941,0.1692518875412866,0.11457480757054032,0.05,116.57957256871,251.15914513742,292.347371258854,251.4133824255556,0.8522071030982871,718,True,50,6,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
