dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa,recovered_kappa,true_phi_rl,recovered_phi_rl,true_epsilon,recovered_epsilon
0,37,1147.4984130859375,True,0.9786115392254195,0.37178361415863037,0.8014218285130463,0.9990000128746033,0.7789185856897862,0.7690524458885193,0.6421983094435566,0.9990000128746033,5.673978127468774,3.000446319580078,0.13455220841314708,0.10459819436073303,0.535995899875742,0.4524143934249878,0.5141944244500336,0.5628707408905029
0,38,1152.25048828125,True,0.8568569998343124,0.9942246079444885,0.46287376686232884,0.2691566050052643,0.38531931710815276,0.40729808807373047,0.6392841446946359,0.9990000128746033,2.5987799050050766,1.9960746765136719,0.13976841095395687,0.11192358285188675,0.47792151947569833,0.5121375322341919,0.41705558985769525,0.4394965171813965
0,39,819.6280517578125,True,0.23310480064781594,0.9990000128746033,0.36777678649489776,0.0010000000474974513,0.3666596649265949,0.7659195065498352,0.32784057328372035,0.283184677362442,3.2767844783615736,1.9958659410476685,0.6857433454559454,0.6715264320373535,0.29728272162214275,0.522569477558136,0.9479602108619097,0.8665896654129028
0,40,842.7879638671875,True,0.9155153234991016,0.0655890554189682,0.4809486074434784,0.025339337065815926,0.32870448259467944,0.2927965521812439,0.5353639202503432,0.22718586027622223,6.091362932641747,6.75418758392334,0.652587340560102,0.622986912727356,0.8037830442911833,0.4309651553630829,0.5326568315136087,0.0010000000474974513
0,41,386.1977844238281,True,0.6326517940090854,0.5262957811355591,0.2885793029540968,0.0010000000474974513,0.7344233759856702,0.22647954523563385,0.2029997839394669,0.0010000000474974513,5.16878877291099,1.0403000116348267,0.8607190683258941,0.841376543045044,0.13283863162694085,0.19706308841705322,0.614150981060836,0.6297301054000854
0,42,185.04571533203125,True,0.09590555673347474,0.4228529930114746,0.725264197014884,0.6326612830162048,0.0853242323858732,0.9827287793159485,0.9350679430552248,0.9384416937828064,1.824447580226813,1.9967495203018188,0.9588802459090804,0.9605812430381775,0.8002824077329265,0.0010000000474974513,0.5934946404574214,0.005787075497210026
0,43,1166.1337890625,True,0.7820588564202878,0.24747329950332642,0.7945246093051197,0.9990000128746033,0.9451350086916956,0.6453823447227478,0.25387658713150885,0.42567166686058044,4.5404553721498555,6.104948043823242,0.09504919756440122,0.11660002917051315,0.6159333686240731,0.5999631285667419,0.17194872148460325,0.2747739553451538
0,44,537.1365966796875,True,0.564820710249497,0.9990000128746033,0.572285653005782,0.1293741911649704,0.46605318267526485,0.9619528651237488,0.5225865119620965,0.9990000128746033,5.583540340039527,2.0000128746032715,0.7992447165120666,0.8035627007484436,0.49216890914427824,0.39720386266708374,0.5993942546395671,0.007047731429338455
0,45,1041.9429931640625,True,0.9303737632187217,0.14790241420269012,0.12049412132412057,0.9990000128746033,0.11786935876831028,0.30341362953186035,0.08853359388694687,0.7085201144218445,4.947179710243167,1.9490412473678589,0.4186083007903795,0.44118532538414,0.7737727733095595,0.5475221276283264,0.6708889504819754,0.716012179851532
0,46,877.858154296875,True,0.3339704828115817,0.29966485500335693,0.8975698142668127,0.727972149848938,0.762007082776511,0.7463890910148621,0.27099387102835537,0.2949621379375458,3.185152106632324,3.000551700592041,0.3144399802042629,0.2781187891960144,0.15829642532774965,0.13913747668266296,0.14848780579710727,0.12716105580329895
0,47,206.97731018066406,True,0.9352552084489926,0.9931542873382568,0.43802822912435574,0.027202202007174492,0.383553183131855,0.927817165851593,0.7292263372600232,0.6086440682411194,4.3179583915174,2.9999938011169434,0.9361399868384622,0.9387131333351135,0.7797408909215734,0.4050065577030182,0.4794108249962913,0.0010000000474974513
0,48,481.60626220703125,True,0.37660675453386455,0.19667328894138336,0.9856582818344733,0.9990000128746033,0.7173247155316362,0.7351633906364441,0.9502922706838335,0.9990000128746033,1.7108714633022482,2.3995370864868164,0.8505336791907826,0.8555783629417419,0.6367997362232252,0.5344653129577637,0.12267783497844235,0.10585005581378937
0,49,1122.472900390625,True,0.5880814839692823,0.9990000128746033,0.6857241723752379,0.2949427664279938,0.013278080516825632,0.06870628148317337,0.45440932591806305,0.49049416184425354,5.952397067177927,5.0001373291015625,0.29535902534408986,0.32054272294044495,0.458630985634954,0.6077989339828491,0.4424294988137574,0.3856138288974762
1,0,514.1102294921875,True,0.6641074136585181,0.0010000000474974513,0.4803422958378181,0.9990000128746033,0.8994462114936767,0.9694423675537109,0.3086207474810451,0.9990000128746033,2.6749610393151078,1.6284571886062622,0.8599944494071756,0.8620932102203369,0.2653644040386732,0.5943185687065125,0.8863314679772147,0.015041646547615528
1,1,1228.794921875,True,0.8998418402617222,0.9990000128746033,0.6498736244973617,0.0010000000474974513,0.5871936125082163,0.6217033863067627,0.8204042463474616,0.2735779583454132,4.4148259676076975,4.127682209014893,0.01800517102587551,0.016388235613703728,0.5418559664908246,0.6103864908218384,0.8917887591108522,0.859455943107605
1,2,918.5706787109375,True,0.7430389985294513,0.7298173308372498,0.7197910622712809,0.7266094088554382,0.01263751680494354,0.023859016597270966,0.37622314332027307,0.3590901494026184,6.088072440234712,6.141538143157959,0.027973137654861202,0.024585066363215446,0.08058423218430433,0.08699819445610046,0.2536533525700423,0.26815927028656006
