participant_id,start_0,start_1,start_2,start_3,start_4,start_5,start_6,start_7,start_8,start_9,start_10,start_11,start_12,start_13,start_14,start_15,start_16,start_17,start_18,start_19,start_20,start_21,start_22,start_23,start_24,start_25,start_26,start_27,start_28,start_29,start_30,start_31,start_32,start_33,start_34,start_35,start_36,start_37,start_38,start_39,start_40,start_41,start_42,start_43,start_44,start_45,start_46,start_47,start_48,start_49
10039,353.09027,367.97284,393.76328,393.76324,393.4864,356.35342,393.76328,393.4864,353.09018,388.4479,393.41763,386.05582,393.76328,381.0843,386.03088,367.974,393.76328,369.40662,393.4864,366.7259,353.40393,392.85138,356.17303,393.4864,386.0309,356.35345,353.09018,367.97394,386.01727,367.97284,393.7632,393.41763,367.97284,379.37125,392.51178,393.76328,393.76328,381.07968,356.3534,393.76324,388.9291,393.76328,368.6954,367.9728,386.01727,353.09024,387.0805,393.76328,367.97278,356.173
10041,626.33594,698.2902,638.60144,764.2176,764.2176,626.3359,626.33264,626.33594,764.1872,764.2038,764.1983,630.11237,764.1771,670.79724,764.17706,626.3326,764.2176,626.336,626.3326,667.1126,626.3326,764.2253,627.7646,678.8721,625.0664,764.45264,626.3326,631.0917,625.0664,764.18713,626.3326,673.79285,626.33264,626.33594,764.2176,699.2272,764.2176,764.2253,626.3326,667.105,764.2253,675.50507,626.33594,764.17706,626.3359,625.0664,678.9326,764.2253,626.33264,626.33264
10043,481.66425,486.68143,486.6815,545.7199,785.80817,481.77527,481.66418,545.7199,482.919,493.23828,545.7199,485.58902,506.9256,481.66412,498.02267,486.68143,502.97485,,540.4427,510.97202,481.66415,545.7199,484.08466,545.7199,,481.66418,481.66425,486.68152,481.6642,486.68143,486.68143,529.16187,486.68143,486.68143,545.7199,545.7199,527.4853,486.6815,481.66428,545.7199,530.6777,483.9237,493.23834,481.66418,483.9237,482.91904,487.14578,486.68143,486.68143,486.68146
10044,481.66425,486.68143,486.6815,545.7199,785.80817,481.77527,481.66418,545.7199,482.919,493.23828,545.7199,485.58902,506.9256,481.66412,498.02267,486.68143,502.97485,,540.4427,510.97202,481.66415,545.7199,484.08466,545.7199,,481.66418,481.66425,486.68152,481.6642,486.68143,486.68143,529.16187,486.68143,486.68143,545.7199,545.7199,527.4853,486.6815,481.66428,545.7199,530.6777,483.9237,493.23834,481.66418,483.9237,482.91904,487.14578,486.68143,486.68143,486.68146
10047,426.2184,423.03818,446.11954,465.9762,786.8699,423.0903,426.2184,503.66916,421.1404,426.21848,421.14047,421.14038,484.16165,426.21838,502.12823,531.34875,422.48267,421.14038,426.2184,422.54706,423.03815,,431.94092,422.54706,421.14035,426.2184,,422.48273,421.14038,445.2258,435.87387,426.2184,426.2184,426.4944,528.9254,530.08234,501.69156,443.9701,426.21838,426.21844,504.57556,437.5886,426.4944,502.10614,422.2132,421.1404,431.18262,431.94092,426.2184,421.1404
10048,507.83755,526.5381,465.11456,770.6113,770.72845,455.05203,525.36017,673.05676,415.14938,410.9515,770.70703,465.11456,770.49243,550.13586,401.31635,518.2008,770.70703,511.05215,401.31635,401.31635,401.31622,770.70703,417.26932,673.0567,424.9963,770.72705,432.38687,498.27728,417.66125,770.54535,673.05676,673.05676,455.05188,587.9292,673.05676,673.05676,770.70703,770.66205,447.46005,456.1998,673.05676,557.15826,411.1013,770.70703,410.961,401.51758,534.93555,770.7221,401.31628,401.31622
10050,786.8152,418.86285,510.24002,489.7363,786.8358,418.8628,415.6507,415.65067,414.25882,423.0595,438.17175,421.42734,415.65073,502.76352,417.4433,414.2588,439.28107,481.41925,414.25894,510.50787,415.6507,414.2589,415.65073,464.26553,420.89056,415.65073,415.65073,444.51294,423.06406,502.80902,415.65073,417.28156,440.8296,423.0595,414.25876,423.06406,414.64856,415.65073,415.65073,420.89047,414.25885,420.89056,415.65073,421.90033,425.75916,414.25885,414.25873,414.64853,452.8089,415.65073
10051,327.15326,348.76974,381.8174,326.81082,327.15326,777.9021,327.1533,344.89966,326.8108,327.4226,327.15323,327.5146,363.98273,327.15326,363.9827,327.15332,328.7597,327.15323,326.81076,327.15326,331.33777,351.99316,328.15918,326.81082,326.81082,327.15326,328.75974,326.81082,360.45682,328.75974,327.42258,327.15326,348.7697,329.01022,341.4724,384.53256,326.81082,332.45987,327.15323,327.03262,327.15323,326.8108,328.7597,327.15323,328.15918,326.81076,357.02298,384.53256,,
10052,472.25467,479.8099,482.29172,530.9604,778.1049,479.80988,479.94028,,465.17084,498.7564,530.9604,501.80026,498.7564,490.71252,465.17075,465.52386,530.9604,465.837,472.25476,482.2917,473.70615,465.21494,467.09143,465.17075,476.25977,465.50708,483.53116,479.9403,465.17075,479.94028,,465.17075,479.80988,473.3229,498.0468,530.9604,530.9604,479.80988,472.25467,469.3359,473.32288,465.17072,472.25467,479.80988,498.75638,465.17075,477.5057,473.32288,477.50574,465.5575
10055,353.98526,355.8011,443.92465,353.98557,358.93668,354.4911,354.4911,353.98526,353.89685,354.49112,354.49112,355.76956,358.22034,354.95297,357.05728,355.76962,368.68655,354.49112,357.04068,354.49106,354.51486,353.8969,,363.9799,358.2203,354.49112,358.22034,354.49112,363.26175,354.4911,354.49115,354.49112,354.49112,354.49112,355.18536,368.68655,357.56616,354.5149,354.49106,354.49112,358.2452,354.08087,363.2515,353.9853,358.22034,353.92184,358.34375,368.0774,358.22034,357.69803
