dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa_s,recovered_kappa_s,true_epsilon,recovered_epsilon
1,14,1067.3072509765625,True,0.4195446093233476,0.344725102186203,0.14015265712912875,0.12032245099544525,0.44617031177474026,0.3706277310848236,0.5806101718083564,0.34282511472702026,1.2641785741474987,2.1100034713745117,0.4684728056402946,0.449041485786438,0.6350457849270252,0.5827067494392395
1,15,199.2919464111328,True,0.18110399917651493,0.9990000128746033,0.814979555986855,0.29336681962013245,0.020698822836622114,0.7800052165985107,0.8490763839170867,0.0010000000474974513,4.1005644094415645,4.061482906341553,0.9658110623752205,0.9578235745429993,0.7583863025511585,0.2214857041835785
1,16,933.1211547851562,True,0.04721950263066899,0.04439123347401619,0.052665294808455665,0.04802818223834038,0.9850305702287532,0.9814906716346741,0.6500932135130836,0.6612243056297302,2.3991681281496122,1.8423048257827759,0.5959958409424045,0.5780315399169922,0.06441709459780719,0.008849152363836765
1,17,956.967041015625,True,0.6512507519822556,0.6875339150428772,0.44664133321446636,0.4470544457435608,0.207155221511742,0.029652193188667297,0.352052775184799,0.3091748356819153,2.861011242359502,4.736924171447754,0.6299962107770846,0.6281916499137878,0.7240678790096172,0.7478250861167908
1,18,1025.53515625,True,0.018144151168708666,0.0010000000474974513,0.2700473856381863,0.9891549944877625,0.30232165461778376,0.45942771434783936,0.6774170460532248,0.4047275185585022,2.8720310701552085,5.812146186828613,0.5362748516398801,0.5483031868934631,0.8351610546349572,0.6331467628479004
1,19,872.2816772460938,True,0.8727105612569864,0.1405966430902481,0.7945149485248093,0.6806627511978149,0.37212974769549145,0.31057900190353394,0.6953287656975744,0.17333965003490448,4.906655999487938,4.573768138885498,0.6397138393067964,0.637636125087738,0.9822580256228067,0.8823045492172241
1,20,1387.337646484375,True,0.4468807545572861,0.31861263513565063,0.06099247265305589,0.7446844577789307,0.5326433129156631,0.989072859287262,0.5410190971156709,0.9748983383178711,2.9964604336407716,7.0,0.28727755731542126,0.2717509865760803,0.9571818174303417,0.0010000000474974513
1,21,938.6993408203125,True,0.6650465259808952,0.014507515355944633,0.4050198808144225,0.5793628096580505,0.506458967629819,0.44215643405914307,0.918516115070364,0.9402987360954285,4.215474025128732,4.281059741973877,0.5279762772744352,0.5388098955154419,0.48024944730407554,0.44241660833358765
1,22,316.853271484375,True,0.8971976928653467,0.22671669721603394,0.3202677221541614,0.04852522909641266,0.9220163406779388,0.9761818647384644,0.28506301099174675,0.7531353235244751,5.66517471808139,4.313392162322998,0.9260465744083538,0.9257521033287048,0.7249733652171803,0.0010000000474974513
1,23,1040.94287109375,True,0.4282779524318773,0.26881521940231323,0.777842480407636,0.5315842032432556,0.18270648229733752,0.1548377424478531,0.7656071238207076,0.7777255773544312,5.9307166844791706,3.250673770904541,0.48214288301093045,0.48475849628448486,0.48622991376437186,0.4451647400856018
