participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10093,0.011843331158161163,0.0010000000474974513,0.21037589013576508,0.5645225048065186,2.6572365760803223,0.0010000000474974513,1133.6063232421875,2279.212646484375,2310.2471939471243,2279.27746129919,0.20809444131445787,0.0004666449094656855,1303,False,50,8,"['alpha_neg', 'epsilon']"
10094,0.01728755049407482,0.006756340619176626,0.18359005451202393,0.5865580439567566,3.3866093158721924,0.15158575773239136,1114.933349609375,2241.86669921875,2272.709417477357,2241.9336314896664,0.19583512687091387,4.928675025439588e-06,1262,True,50,11,['alpha_neg']
10095,0.024266039952635765,0.0032363077625632286,0.0010000000474974513,0.6113405823707581,2.6283092498779297,0.10780969262123108,1090.0595703125,2192.119140625,2223.1167364698017,2192.1843580163045,0.23381082605526438,2.0856832634308375e-05,1295,True,50,1,"['alpha_neg', 'phi']"
10097,0.03173988312482834,0.005620255134999752,0.32335180044174194,0.7190999388694763,2.3042824268341064,0.04762886092066765,848.9208374023438,1709.8416748046875,1740.1631891678496,1709.9147182829483,0.3321339269623885,7.695885869907215e-06,1157,True,50,5,['alpha_neg']
10098,0.018090400844812393,0.0010000000474974513,0.16535870730876923,0.8738227486610413,3.1199874877929688,0.07546600699424744,845.8810424804688,1703.7620849609375,1734.5570702708978,1703.8295548404556,0.3850206821679514,6.941443643881939e-06,1252,True,50,7,['alpha_neg']
10099,0.016574915498495102,0.0010000000474974513,0.24055179953575134,0.8984984755516052,2.195944309234619,0.0010000000474974513,835.3470458984375,1682.694091796875,1712.900419376368,1682.7685598819814,0.33007431804087495,2.7381691324990243e-05,1135,True,50,10,"['alpha_neg', 'epsilon']"
10101,0.04415692761540413,0.0010000000474974513,0.1790081113576889,0.9990000128746033,2.7639501094818115,0.1539403200149536,990.1881103515625,1992.376220703125,2023.9980980195992,1992.4349619618663,0.37278492708316235,9.777798368304502e-06,1437,True,50,30,"['alpha_neg', 'rho']"
10102,0.0224689319729805,0.0026127086021006107,0.05966218560934067,0.4765927195549011,4.026753902435303,0.10496518760919571,1049.8765869140625,2111.753173828125,2142.5768444516875,2111.8203201110987,0.24035067366750418,4.9518612286192365e-06,1258,True,50,7,['alpha_neg']
10103,0.016100425273180008,0.011542894877493382,0.002159645315259695,0.9259577989578247,4.904354095458984,0.07910776883363724,980.9222412109375,1973.844482421875,2005.4160449780916,1973.9037207857677,0.37342182300287174,8.334233825735282e-06,1425,True,49,1,['phi']
10104,0.9445235133171082,0.020854908972978592,0.0010000000474974513,0.47012656927108765,6.754089832305908,0.36572563648223877,1158.47509765625,2328.9501953125,2359.873198121973,2329.016233048349,0.17553598361448408,5.519313617696753e-06,1279,True,50,2,['phi']
10106,0.011561514809727669,0.0039683375507593155,0.24046690762043,0.6891951560974121,3.752849817276001,0.04566057026386261,986.7734985351562,1985.5469970703125,2016.1570529000292,1985.6165911051096,0.26013184006383927,9.255438271793537e-06,1214,True,50,21,['alpha_neg']
10107,0.018148718401789665,0.003879898227751255,0.10499637573957443,0.8638721704483032,2.779724359512329,0.07612116634845734,927.232421875,1866.46484375,1897.2406290435763,1866.5325310989122,0.32371528638555336,0.00771580683067441,1248,False,50,6,['alpha_neg']
10109,0.01868971437215805,0.0010000000474974513,0.18265129625797272,0.9192492365837097,3.117496967315674,0.05808180570602417,926.887939453125,1865.77587890625,1897.111275019183,1865.837507666338,0.3841680575346311,5.4108909353089985e-06,1370,True,50,9,['alpha_neg']
10110,0.021060671657323837,0.0010000000474974513,0.18631963431835175,0.9593098163604736,3.2518739700317383,0.06497631967067719,799.759765625,1611.51953125,1642.4001643267159,1611.586039563539,0.42679314129940105,6.999577180977212e-06,1270,True,50,4,['alpha_neg']
10111,0.03147575259208679,0.001000000280328095,0.452316552400589,0.28073638677597046,6.996652126312256,0.2798667252063751,1108.9619140625,2229.923828125,2260.4442557320635,2229.9944757280277,0.15600281353271972,3.881368229485815e-06,1196,True,50,21,"['alpha_neg', 'capacity']"
