participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10157,0.984630286693573,0.9876723289489746,0.20748211443424225,960.4686889648438,1926.9373779296875,1942.4384915604242,1926.9559537810808,0.3254195396275835,0.0287635438144207,1296,False,50,23,[]
10158,0.9990000128746033,0.9948748350143433,0.03439794108271599,697.1754150390625,1400.350830078125,1415.8216991719719,1400.3695947380156,0.5053808179201866,1.1372982953616884e-05,1283,True,48,6,"['alpha_pos', 'alpha_neg']"
10159,0.07583415508270264,0.9024510383605957,0.013686263002455235,590.1668090820312,1186.3336181640625,1201.3400860272734,1186.3555359722816,0.5111983804552716,1.172222982859239e-05,1099,True,49,21,[]
10160,0.9990000128746033,0.9928967356681824,0.15598006546497345,933.0174560546875,1872.034912109375,1887.6872424044645,1872.052572153525,0.37691189462321506,3.266928615630604e-05,1363,True,49,14,"['alpha_pos', 'alpha_neg']"
10162,0.9990000128746033,0.9930937886238098,0.11727168411016464,792.215087890625,1590.43017578125,1605.8036105687302,1590.4495618878736,0.4193999606089578,3.1204668630380183e-05,1242,True,44,12,"['alpha_pos', 'alpha_neg']"
10163,0.9825927019119263,0.9921961426734924,0.14669254422187805,816.3299560546875,1638.659912109375,1654.0260917542623,1638.6793453077555,0.4002780081747064,1.7747159290593117e-05,1239,True,49,17,['alpha_neg']
10164,0.015736404806375504,0.01135663315653801,0.10611100494861603,1217.4783935546875,2440.956787109375,2456.567003672624,2440.974697557136,0.17544896474397087,8.035720384214073e-06,1344,True,50,15,[]
10165,0.984398365020752,0.9862132668495178,0.43394505977630615,1251.06591796875,2508.1318359375,2523.825696950483,2508.1492524832183,0.1759990784145663,0.0016429503448307514,1382,False,50,13,[]
10166,0.9990000128746033,0.9930181503295898,0.11195412278175354,776.3482055664062,1558.6964111328125,1573.9791156705867,1558.7163944800232,0.41355801640838297,1.2951777534908615e-05,1205,True,49,9,"['alpha_pos', 'alpha_neg']"
10168,0.9327695369720459,0.9968531727790833,0.05228332802653313,716.40966796875,1438.8193359375,1454.2596524758578,1438.8382932834716,0.486532140063099,0.012636465951800346,1270,False,50,22,['alpha_neg']
10169,0.04751794785261154,0.015291567891836166,0.04623010754585266,704.4303588867188,1414.8607177734375,1429.8943597354887,1414.8824372304512,0.4218213299499438,0.0001190606999443844,1109,False,50,39,[]
10170,0.9990000128746033,0.9970806837081909,0.15300829708576202,852.456298828125,1710.91259765625,1726.2373300754446,1710.9323020897475,0.3650252355331517,7.834055395505857e-06,1222,True,50,22,"['alpha_pos', 'alpha_neg']"
10171,0.5913668870925903,0.9933855533599854,0.016231678426265717,712.270263671875,1430.54052734375,1446.1283390231767,1430.558572456532,0.5139907541574356,0.0013389497762545943,1334,False,50,10,['alpha_neg']
10172,0.97367262840271,0.9927284717559814,0.14206434786319733,870.79150390625,1747.5830078125,1763.197685343114,1747.6008915680886,0.4111228937081385,0.049052394926548004,1346,False,50,24,['alpha_neg']
10173,0.95420241355896,0.9905410408973694,0.577568769454956,1189.746337890625,2385.49267578125,2400.757902117276,2385.5127762837624,0.09603189775987109,6.840077730885241e-06,1198,True,50,16,['alpha_neg']
10174,0.9990000128746033,0.9934194087982178,0.08772975951433182,740.3901977539062,1486.7803955078125,1502.0456218438387,1486.800496010325,0.43745225291685574,2.3195580070023425e-05,1198,True,50,12,"['alpha_pos', 'alpha_neg']"
10175,0.5479375123977661,0.9808828234672546,0.2047690898180008,979.1224975585938,1964.2449951171875,1979.884090096692,1964.2627334763893,0.34323087328616664,0.0027801315300166607,1357,False,50,35,[]
10176,0.013561909087002277,0.0034972764551639557,0.04976420849561691,1079.5216064453125,2165.043212890625,2180.082260259544,2165.064893107427,0.1155509341334453,6.121865681052441e-06,1111,True,50,2,['alpha_neg']
10177,0.986177384853363,0.9943976402282715,0.04908830299973488,677.5365600585938,1361.0731201171875,1376.4174284622868,1361.0926959736312,0.498601337854356,2.3858076019678265e-05,1230,True,50,11,['alpha_neg']
