participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10059,0.9912294745445251,0.9918444752693176,0.2755843997001648,1048.325439453125,2102.65087890625,2118.1956547400855,2102.6691855424056,0.27435213896497956,1.6170124581549317e-05,1315,True,50,24,"['alpha_pos', 'alpha_neg']"
10062,0.9823777079582214,0.9990000128746033,0.09737163782119751,850.83935546875,1707.6787109375,1723.2956164667312,1707.696581376815,0.4250427936855592,4.982415703125298e-06,1347,True,50,18,['alpha_neg']
10063,0.023523958399891853,0.01109966728836298,0.3637434244155884,1164.8255615234375,2335.651123046875,2350.9188525119575,2335.6712067288836,0.11570482212154687,9.407433026353829e-06,1199,True,50,5,[]
10064,0.9990000128746033,0.9951455593109131,0.4027595818042755,1114.841064453125,2235.68212890625,2251.0676167432903,2235.701437031753,0.18622929565384716,2.551290208430146e-06,1247,True,50,23,"['alpha_pos', 'alpha_neg']"
10065,0.9990000128746033,0.9970859885215759,0.1619294285774231,921.8350830078125,1849.670166015625,1865.2489686792724,1849.6882655631364,0.3691049225304379,9.487200259172823e-06,1330,True,50,21,"['alpha_pos', 'alpha_neg']"
10066,0.9875545501708984,0.9952021241188049,0.23269344866275787,928.0164794921875,1862.032958984375,1877.3748273130732,1862.0525508211097,0.3126794120505053,3.4777908695104998e-06,1229,True,50,36,['alpha_neg']
10067,0.9792048335075378,0.9918588399887085,0.5109288096427917,1304.0843505859375,2614.168701171875,2629.7900577404985,2614.186545038046,0.12006765698035193,0.03342360630631447,1349,False,50,14,['alpha_neg']
10071,0.995448887348175,0.9954953193664551,0.2221040427684784,952.3179931640625,1910.635986328125,1926.0880907009025,1910.6548690975978,0.32012769129374274,7.140961770346621e-06,1275,True,50,42,"['alpha_pos', 'alpha_neg']"
10072,0.9788028597831726,0.9961978197097778,0.2753409147262573,1123.7327880859375,2253.465576171875,2269.1702714328194,2253.4829297510505,0.26253376787125926,0.00017579508130438626,1387,False,50,33,['alpha_neg']
10074,0.9839910268783569,0.9877631664276123,0.38309115171432495,1196.2000732421875,2398.400146484375,2414.0259474982554,2398.417963856313,0.1940575650933125,0.007156004197895527,1351,False,50,18,[]
10075,0.9794912338256836,0.9943033456802368,0.28273212909698486,1060.2098388671875,2126.419677734375,2142.00073518956,2126.4377636424383,0.2749477206666924,8.406147571804468e-06,1331,True,50,26,['alpha_neg']
10076,0.9990000128746033,0.9955494403839111,0.4532175362110138,1142.191650390625,2290.38330078125,2305.7202831153827,2290.4029246569653,0.15267510634784554,7.622416887897998e-06,1227,True,50,19,"['alpha_pos', 'alpha_neg']"
