alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.4327478644229819,0.5554627071182652,3.0426158559178544,2,0.7999999999999999,0.04800548665487306,45,3
0.4327478644229819,0.5554627071182652,3.0426158559178544,3,0.7333333333333334,0.03628873693012116,45,3
0.4327478644229819,0.5554627071182652,3.0426158559178544,5,0.6444444444444444,0.07257747386024228,45,3
0.4327478644229819,0.5554627071182652,3.0426158559178544,6,0.6296296296296297,0.06869347033700521,45,3
0.720395657759638,0.7352673421006285,1.0215562672366127,2,0.6148148148148148,0.03777051491550211,45,3
0.720395657759638,0.7352673421006285,1.0215562672366127,3,0.5481481481481482,0.03777051491550211,45,3
0.720395657759638,0.7352673421006285,1.0215562672366127,5,0.5111111111111111,0.01814436846506058,45,3
0.720395657759638,0.7352673421006285,1.0215562672366127,6,0.5037037037037037,0.037770514915502124,45,3
0.8473196668199093,0.5894123577892502,1.4600894417512666,2,0.6148148148148148,0.055431961285539864,45,3
0.8473196668199093,0.5894123577892502,1.4600894417512666,3,0.6,0.04800548665487306,45,3
0.8473196668199093,0.5894123577892502,1.4600894417512666,5,0.5703703703703703,0.027715980642769925,45,3
0.8473196668199093,0.5894123577892502,1.4600894417512666,6,0.48148148148148145,0.020951312035156943,45,3
0.5971642359628521,0.3248231078366541,2.384260129672568,2,0.6222222222222222,0.06542045086168777,45,3
0.5971642359628521,0.3248231078366541,2.384260129672568,3,0.6,0.03628873693012116,45,3
0.5971642359628521,0.3248231078366541,2.384260129672568,5,0.5555555555555555,0.03142696805273544,45,3
0.5971642359628521,0.3248231078366541,2.384260129672568,6,0.4740740740740741,0.05832598425193936,45,3
0.19644526837859508,0.3807588094711804,2.0587403020219837,2,0.5851851851851851,0.03777051491550211,45,3
0.19644526837859508,0.3807588094711804,2.0587403020219837,3,0.5259259259259259,0.010475656017578498,45,3
0.19644526837859508,0.3807588094711804,2.0587403020219837,5,0.5555555555555556,0.03628873693012116,45,3
0.19644526837859508,0.3807588094711804,2.0587403020219837,6,0.4222222222222222,0.06285393610547091,45,3
0.53789069824926,0.7308323035637833,2.806790563128858,2,0.7999999999999999,0.04800548665487306,45,3
0.53789069824926,0.7308323035637833,2.806790563128858,3,0.7407407407407408,0.055431961285539906,45,3
0.53789069824926,0.7308323035637833,2.806790563128858,5,0.6962962962962963,0.07554102983100425,45,3
0.53789069824926,0.7308323035637833,2.806790563128858,6,0.6666666666666666,0.06285393610547088,45,3
0.24901316313785007,0.6981166918027266,1.9114576067035647,2,0.674074074074074,0.06372092790401945,45,3
0.24901316313785007,0.6981166918027266,1.9114576067035647,3,0.6444444444444444,0.0831479419283098,45,3
0.24901316313785007,0.6981166918027266,1.9114576067035647,5,0.4962962962962963,0.045662325947918365,45,3
0.24901316313785007,0.6981166918027266,1.9114576067035647,6,0.5037037037037037,0.027715980642769925,45,3
0.26576237332913755,0.5547326761648753,2.2377435337825355,2,0.674074074074074,0.020951312035156943,45,3
0.26576237332913755,0.5547326761648753,2.2377435337825355,3,0.637037037037037,0.02771598064276994,45,3
0.26576237332913755,0.5547326761648753,2.2377435337825355,5,0.562962962962963,0.010475656017578446,45,3
0.26576237332913755,0.5547326761648753,2.2377435337825355,6,0.5333333333333333,0.03142696805273544,45,3
0.635354542418434,0.16898731119980093,0.49048531439191967,2,0.3481481481481481,0.09310966733315951,45,3
