participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa_s,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,kappa_s_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,kappa_s_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,kappa_s_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10140,0.011311784386634827,0.0010000000474974513,0.17137613892555237,0.8809201121330261,2.251767158508301,0.17968812584877014,0.032104093581438065,446.2939453125,906.587890625,938.5938684238581,906.7463064665842,0.4318402019167972,9.51934725890169e-06,1119436160.0,True,0.002853255035426818,2.0830487336636097e-07,0.03414157448883533,0.13939891289065223,0.4889380674685984,0.041293662877590426,0.052015771474366757,0.0057195072784907075,0.0009995917774478491,0.10445988255194362,0.6077032633833115,1.2934661555992328,0.0987540338189543,-0.06984494513638669,0.016904061494778945,0.0010004083175470535,0.23829239529916113,1.1541369608827408,3.210068161417369,0.26062221787858597,0.1340531322992628,715,True,50,9,['alpha_neg'],[]
10141,0.00847631972283125,0.0010000000474974513,0.20980150997638702,0.9990000128746033,2.891817331314087,0.15952196717262268,0.055993713438510895,432.5637512207031,879.1275024414062,911.1432636101308,879.2856945318017,0.45008869500288196,,,False,,,,,,,,,,,,,,,,,,,,,,716,True,50,5,"['alpha_pos', 'alpha_neg', 'rho']",
10142,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10143,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,719,False,46,0,[],
10145,0.1068299263715744,0.7777848839759827,0.9584107398986816,0.18187876045703888,6.256643772125244,0.05115174129605293,0.0010000000474974513,363.8374938964844,741.6749877929688,773.6613577358688,741.8338530411957,0.5355131008945546,1.393302773067262e-05,inf,False,0.040618441243115894,31.412569251518132,0.02214172327311274,0.022537147415893313,,0.03025928330494774,1.0104375493576411e-05,0.027219244426910913,-60.78971951086988,0.9150137597277284,0.13770676320761804,,-0.008155364179638774,0.0009801958354437724,0.18644060831623788,62.345289278821845,1.001807720069635,0.22605075770645972,,0.11045884677174464,0.0010198042595511302,713,True,50,25,['epsilon'],[]
10147,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10148,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,705,False,49,0,[],
10149,0.009579133242368698,0.0010000000474974513,0.3314395844936371,0.7465563416481018,2.9036269187927246,0.07652828842401505,0.004017026629298925,548.4307250976562,1110.8614501953125,1142.8478201382127,1111.0203154435394,0.2998553168705663,4.3286607251502573e-05,1261996160.0,True,0.0028365129192154627,1.8413788952933042e-07,0.02854237435922946,0.1554031751540735,0.5735096951459893,0.032061884733654664,0.07849614552660997,0.004019670079023819,0.0009996391438657846,0.27549755871628784,0.441971715262948,1.7795685715220397,0.013688149069577327,-0.1498325915280715,0.015138596405713578,0.001000360951129118,0.38738161027098633,1.0511409680332555,4.0276852660634095,0.13936842777845276,0.15786664478666934,713,True,50,3,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10150,0.012583935633301735,0.0010000000474974513,0.10523130744695663,0.9990000128746033,2.454242706298828,0.16729477047920227,0.031149297952651978,367.0406494140625,748.081298828125,780.0872766269831,748.2397146697092,0.5327345498415827,,,False,,,,,,,,,,,,,,,,,,,,,,715,True,50,4,"['alpha_neg', 'rho']",
10151,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,717,False,47,0,[],
10152,0.014274456538259983,0.0010000000474974513,0.22031472623348236,0.8463072776794434,2.999999761581421,0.2115231305360794,0.09630341827869415,447.64764404296875,909.2952880859375,941.3403175899848,909.4528126991584,0.43328728050765286,0.25733011960983276,891103552.0,True,0.004644502200559263,1.9221337233586143e-07,0.024981351898607607,0.1611768273417784,0.6794417294199159,0.04086158796284211,0.048827752822220745,0.0051713994990468005,0.000999623316210326,0.17135217622709015,0.530406500947127,1.6683184423247772,0.13143588977779347,0.0006027813011175165,0.023377513577473166,0.0010003767787845766,0.2692772762398746,1.1622080544117597,4.331681080838065,0.29161037129436534,0.1920040552562708,719,False,50,8,['alpha_neg'],[]
10154,0.0069301738403737545,0.0023075686767697334,0.179992213845253,0.9603869318962097,2.7814362049102783,0.17195622622966766,0.0010000000474974513,413.87664794921875,841.7532958984375,873.7788267826348,841.9112648688183,0.47457913535815244,1.0206974366155919e-05,88477532160.0,True,0.0015143872754133745,0.004406895291663106,0.03071933950675021,0.040280622218790384,0.19431855243499152,0.041211748423916776,1.5034658619668615e-06,0.0039620293219178,-0.006329787378529092,0.11978341478316415,0.8814383630725167,2.400578840609737,0.09118268357886544,0.0009970533085560107,0.009898318358829709,0.010944924732068559,0.24020101290734183,1.0393355007199028,3.16229356921082,0.2527297688804699,0.0010029467864388919,717,True,50,7,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10155,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10156,0.009300356730818748,0.0010000000474974513,0.0010000000474974513,0.8215595483779907,4.32048225402832,1.3471584687629184e-13,0.0010000000474974513,333.0669250488281,680.1338500976562,712.1103954775401,680.2929410067471,0.5741986232142919,5.370020062400727e-06,inf,True,0.001792382162512556,3.879196163259337e-07,,0.05269383038763286,0.41384315917061026,,5.656170903401659e-06,0.00578735224576212,0.000999239739020556,,0.718281538610768,3.5093645668056475,,0.0009889141562363806,0.012813361215875377,0.0010007603559743466,,0.9248375581452134,5.131599941250993,,0.001011085938758522,712,True,50,5,"['alpha_pos', 'alpha_neg', 'phi', 'kappa_s', 'epsilon']","[('alpha_pos', 'phi', 51872.52734375), ('alpha_pos', 'kappa_s', 23538.767578125), ('phi', 'rho', -27909.189453125), ('phi', 'capacity', -49827.59375), ('phi', 'kappa_s', -1046554496.0), ('phi', 'epsilon', 5.183445453643799), ('rho', 'kappa_s', -21274.916015625), ('capacity', 'kappa_s', 4508.3251953125)]"
10157,0.0014429019065573812,0.0010000000474974513,0.20314547419548035,0.9990000128746033,4.292929649353027,0.1524958610534668,0.04542267695069313,382.5458068847656,779.0916137695312,811.1366432735786,779.2491383827521,0.5157048686952315,,,False,,,,,,,,,,,,,,,,,,,,,,719,True,50,3,"['alpha_pos', 'alpha_neg', 'rho']",
10158,0.06556154787540436,0.005485793575644493,0.04823293536901474,0.6089745759963989,5.000000476837158,0.028761645779013634,0.07085932791233063,259.18646240234375,532.3729248046875,564.3886859734121,532.531116895083,0.6705004398194759,0.19692839682102203,756.4288940429688,True,0.020336184307226928,0.024325671503305616,0.036318703345879846,0.20687096598466295,2.234593125034103,0.044540774796875696,0.014752460799831115,0.02570335905027095,-0.042191646470586826,-0.02295041515410412,0.2035149332194489,0.6202784316695062,-0.05853666866637207,0.04194503606132269,0.10541973670053777,0.05316323362187581,0.1194162858921336,1.0144342187733488,9.37972252200481,0.11605996022439934,0.09977361976333857,716,False,50,19,['alpha_neg'],[]
10159,0.0037091881968080997,0.0010000000474974513,0.1946103721857071,0.9246389269828796,4.32527494430542,0.031008193269371986,0.0010000000474974513,360.8511657714844,735.7023315429688,767.7180927116933,735.8605236333642,0.5412557457273344,8.865041309036314e-06,1298265538560.0,True,0.0022793242466142014,3.6064332362670037e-07,0.019678214744606664,0.030633465905626392,0.292516656282497,0.03162061552746429,6.102662159482758e-06,-0.0007582052356446276,0.0009992931995718782,0.15604178000623298,0.8645984370862162,3.7519528331136436,-0.030967074333446032,0.0009880390494550497,0.008176581629260826,0.0010007068954230244,0.2331789643651812,0.9846794168795431,4.898597055497196,0.09298346087219,0.001011961045539853,716,True,50,4,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10160,0.007775087840855122,0.0010000000474974513,0.20210903882980347,0.8692978620529175,2.3388302326202393,0.09588325023651123,0.0010000000474974513,502.00860595703125,1018.0172119140625,1050.04274279826,1018.1751808844433,0.3626946649283893,6.654792287008604e-06,308828372992.0,True,0.0013882720980621535,2.0598997561133523e-07,0.03164343291402263,0.07293204171124132,0.34059796669528514,0.034802897424197676,3.4909398438095184e-06,0.005054124527911442,0.0009995963145640768,0.14008904997110977,0.7263536869799115,1.6712704846899076,0.027670824727441964,0.0009931579311313887,0.010496051153798801,0.0010004037804308258,0.26412902768849716,1.0122420371259235,3.006389980550571,0.16409567574558048,0.0010068421638635139,717,True,50,8,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10162,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,714,False,49,0,[],
10163,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10164,0.007534600794315338,0.0010000000474974513,0.3936558663845062,0.6281320452690125,2.999999761581421,0.060999322682619095,0.0010000000474974513,621.4830932617188,1256.9661865234375,1289.0112160274848,1257.1237111366584,0.21321517361307163,0.1612517237663269,2091715788800.0,True,0.0014434138831826324,1.7396484227635114e-07,0.03021563164913,0.10394541136696783,0.631359102446285,0.030508280469021973,7.667633046279533e-06,0.004705561568492274,0.0009996590826720135,0.33443431658208284,0.4244027826315552,1.7625586594751679,0.001204191733089277,0.0009849717628800743,0.010363640020138402,0.001000341012322889,0.4528774161869296,0.8318613079064697,4.237440863687674,0.12079445363214891,0.0010150283321148283,719,False,50,2,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10165,0.00874888151884079,0.0010000000474974513,0.3219810128211975,0.8195239901542664,2.105119228363037,0.06246582046151161,0.11071997135877609,617.594482421875,1249.18896484375,1281.1753347866502,1249.347830091977,0.2115585917970696,8.160279321600683e-06,921933440.0,True,0.002859115838965648,2.0243569123691167e-07,0.04141927798812405,0.23520736744809267,0.4965569815114705,0.03126784379850185,0.13647194639258153,0.003145117446840099,0.0009996032808334415,0.24080071969882172,0.358526021057526,1.1318854283286335,0.0011819727422239037,-0.15676012847076465,0.01435264559084148,0.001000396814161461,0.4031613059435733,1.2805219592510066,3.0783530283974407,0.12374966818079933,0.37820007118831683,713,True,50,4,"['alpha_pos', 'alpha_neg']",[]
10166,0.006642635446041822,0.0010000000474974513,0.19980895519256592,0.9679922461509705,2.8901495933532715,0.17207522690296173,0.03100564517080784,445.9431457519531,905.8862915039062,937.8824722402834,906.0449317305352,0.4314916749176515,3.362829011166468e-05,1820886912.0,True,0.001901504098625372,2.359426615602903e-07,0.025108690700026047,0.1124947772254221,0.2608924050757089,0.03875826034793059,0.05811684478441127,0.0029157558962807943,0.0009995376083783765,0.15059682572155908,0.7475065343402865,2.3788098755648472,0.09611043251759091,-0.08290127750174274,0.01036951499580285,0.001000462486616526,0.24902108466357276,1.1884779579616545,3.4014893111416957,0.24804002128833255,0.14491256784335843,714,True,50,13,"['alpha_pos', 'alpha_neg']",[]
10168,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10169,0.03608235344290733,0.0010000000474974513,0.3234935998916626,0.9990000128746033,1.8314323425292969,0.04351986199617386,0.09793026745319366,413.15948486328125,840.3189697265625,872.3053396694626,840.4778349747894,0.4725470266823344,,,False,,,,,,,,,,,,,,,,,,,,,,713,True,50,20,"['alpha_neg', 'rho']",
10170,0.06771853566169739,0.0010000000474974513,0.4024600386619568,0.3004814684391022,2.447957754135132,0.0831962376832962,0.10193745046854019,379.50439453125,773.0087890625,805.0440760458375,773.1665355413733,0.5188860911147477,9.72324596659746e-06,5590895104.0,True,0.01593496461048328,6.040506456677658e-07,0.09191332282157512,0.33537968437812404,3.2742397016580904,0.04178157071483504,0.02452392821511462,0.03648657893022983,0.0009988161299871042,0.22231323623226612,-0.35685063408843154,-3.969434137865897,0.001305863864706075,0.05387143440746988,0.09895049239316495,0.0010011839650077984,0.5826068410916474,0.9578135709666359,8.86534964613616,0.16508661150188633,0.1500034665296105,718,True,50,19,['alpha_neg'],"[('rho', 'capacity', -0.9060465693473816)]"
10171,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10172,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,719,False,48,0,[],
10173,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,677,False,48,0,[],
10174,0.008284826762974262,0.0010000000474974513,0.0010000000474974513,0.9990000128746033,2.6216907501220703,1.1652667275541262e-08,0.05950755625963211,457.6086120605469,929.2172241210938,961.2134048574709,929.3758643477227,0.4166200152104025,,,False,,,,,,,,,,,,,,,,,,,,,,714,True,50,1,"['alpha_pos', 'alpha_neg', 'phi', 'rho', 'kappa_s']",
10175,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,717,False,49,0,[],
10176,0.005770321935415268,0.0010000000474974513,0.5808016657829285,0.9990000128746033,1.5173391103744507,0.06509292870759964,0.21340128779411316,601.0090942382812,1216.0181884765625,1246.523084342119,1216.2150250319228,0.05188552316265316,,,False,,,,,,,,,,,,,,,,,,,,,,577,True,50,1,"['alpha_pos', 'alpha_neg', 'rho']",
10177,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10178,0.0026260262820869684,0.008478067815303802,0.2164565771818161,0.9767915606498718,3.778686046600342,0.16764894127845764,0.0010000000474974513,366.76190185546875,747.5238037109375,779.559090694275,747.6815501898108,0.5350402926168385,3.021908923983574e-05,237616316416.0,True,0.0023977261168462577,0.007140478358276232,0.018760945297325395,0.017635703580124458,0.41621285381487866,0.04654108291526902,2.4416634430014115e-06,-0.0020734305517227736,-0.005517012599305305,0.17968580008313223,0.9422262167908038,2.962923843220545,0.07643009496303795,0.0009952144750868005,0.0073254831158967105,0.02247314822991291,0.25322735428049997,1.01135690450894,4.594448249980139,0.25886778759387735,0.001004785619908102,718,True,50,21,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10179,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10180,0.00932138878852129,0.0010000000474974513,0.27664896845817566,0.9451330900192261,2.3189592361450195,0.05167825147509575,0.12670832872390747,563.8197631835938,1141.6395263671875,1173.5766350230435,1141.7995263671876,0.2751258966141794,9.587361091689672e-06,1942137472.0,True,0.0048811490713850676,2.6089654225927553e-07,0.03132625059044874,0.19357450797509784,0.4032706580777247,0.03158802264582722,0.12996495755612508,-0.000245487594564572,0.000999488699670932,0.21525064553021953,0.5657340260629729,1.5285632702909124,-0.010233135253561225,-0.12801830733837444,0.018888265171607153,0.0010005113953239705,0.33804729138613177,1.3245321539754793,3.1093552019991266,0.11358963820375273,0.3814349647861894,708,True,50,4,"['alpha_pos', 'alpha_neg']",[]
10181,0.006587164010852575,0.0010000000474974513,0.1369461864233017,0.889295756816864,2.683173656463623,0.07822947204113007,0.0010000000474974513,491.257568359375,996.51513671875,1028.5601662227973,996.6726613319709,0.37807801238105954,2.671428956091404e-05,3697423941632.0,True,0.0015065460795310377,1.9747937394140917e-07,0.04701001258992219,0.06290851932534793,0.29000913074874113,0.0323415118802311,1.1860995256632775e-05,0.0036343879539217257,0.0009996129950368365,0.04480825483427969,0.7659973246184401,2.1147662050083227,0.01484127355030282,0.0009767529239736506,0.009539940067783425,0.001000387099958066,0.2290841180123237,1.0125941890152879,3.2515811079189234,0.1416176705319573,0.001023247171021252,719,True,50,5,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10182,0.008342462591826916,0.0010000000474974513,0.2865341007709503,0.9527329206466675,2.303515911102295,0.07875789701938629,0.0010000000474974513,491.1842956542969,996.3685913085938,1028.1860389309347,996.5313820062681,0.3576218198166451,7.16261456545908e-06,829870964736.0,True,0.0017059976817348848,3.4769152472495907e-07,0.0396532388280123,0.04838972418486408,0.2703158678008622,0.033025796223033595,5.478807998836743e-06,0.004998768577917716,0.0009993185846312606,0.20881518079768097,0.8578908040225071,1.7737065457629146,0.014028525861481497,0.0009892617811415212,0.011686156605736115,0.001000681510363642,0.36425302074421967,1.047575037270828,2.833325276441675,0.14348726817729107,0.0010107383138533814,696,True,50,7,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10183,0.05098568648099899,0.0414339154958725,0.543228030204773,0.21997292339801788,6.5879387855529785,0.26678791642189026,0.31075942516326904,553.3978271484375,1120.795654296875,1152.8406838009223,1120.9531789100959,0.2994097215569319,8.458133379463106e-06,5.6675941761417216e+17,False,0.026630396583578457,0.022689791718320192,0.11651082465027482,0.09759403380492926,,0.037631903404777,0.05646634496652154,-0.0012089317168332836,-0.0030372590887502646,0.3148710100811728,0.028692132034372014,,0.1930307410788371,0.20008742269027227,0.10318030467883127,0.08590509008049527,0.7715850503283731,0.4112537147616637,,0.3405450917649434,0.42143142763626584,719,True,50,16,[],[]
10184,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10185,0.007432164624333382,0.0010000000474974513,0.3897193670272827,0.8116615414619446,1.9584167003631592,0.13621485233306885,0.0010000000474974513,611.6742553710938,1237.3485107421875,1269.305365532435,1237.5080549017316,0.21581704062460427,1.4215488590707537e-05,inf,True,0.0013570199811814934,1.3505616168718136e-07,0.03845108228988768,,,0.031242909955177523,3.0230632313623976e-06,0.004772454334916433,0.0009997353422846543,0.31435663057251695,,,0.074979874048693,0.0009940749524409937,0.01009187491375033,0.0010002647527102484,0.4650821034820485,,,0.1974498306174447,0.001005925142553909,710,True,50,1,"['alpha_pos', 'alpha_neg', 'epsilon']","[('alpha_pos', 'rho', -16314.541015625), ('alpha_pos', 'capacity', -676.3701171875), ('phi', 'rho', -6860.140625), ('phi', 'capacity', 2693.525146484375), ('rho', 'capacity', 2558026686922752.0), ('rho', 'kappa_s', -124.6177978515625), ('capacity', 'kappa_s', 756.6670532226562)]"
10186,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10190,0.01438224595040083,0.0010000000474974513,0.5554244518280029,0.26679185032844543,6.929255485534668,0.13223280012607574,0.13649550080299377,559.958251953125,1133.91650390625,1164.6950114927631,1134.1056930954392,0.15050672299811962,1.3922455764259212e-05,1.7897712837984256e+17,False,0.003944494433210642,1.663646470761942e-07,0.08082718084778602,0.09664002541657009,2.2873919948595163e-11,0.03417552814000679,0.10856505951942776,0.006651178924089238,0.0009996739787808812,0.3970060883944367,0.07738088104693264,6.929255485489836,0.0652499958190273,-0.07628810583453197,0.022113312976712422,0.0010003261162140214,0.7138428152615692,0.45620281960995823,6.9292554855795,0.1992156044331242,0.3492791074405195,600,True,50,9,['alpha_neg'],[]
10191,0.07456979155540466,0.004581248853355646,0.1499619483947754,0.45567166805267334,4.279332160949707,0.0042225974611938,0.14665919542312622,384.0707702636719,782.1415405273438,814.0786491831998,782.3015405273437,0.5062199422390136,9.778050298336893e-06,3018.031982421875,True,0.030350050079173293,0.01179230605958785,0.06343270691667421,0.24216660963492698,2.8022159316662254,0.035310646924316215,0.022037358051340793,0.015084786471237996,-0.01853124631810998,0.025636127396209157,-0.018966165089953968,-1.2129101420204478,-0.06498499878127602,0.10346676732808448,0.13405479663957132,0.027693744024821273,0.27428776939334165,0.9303095011953006,9.771574463919862,0.07343019370366362,0.18985162351816798,708,True,50,11,"['alpha_neg', 'kappa_s']",[]
10192,0.009556333534419537,0.0010000000474974513,0.5300059914588928,0.47508835792541504,6.61068058013916,6.522545524523249e-12,0.0010000000474974513,650.8638305664062,1315.7276611328125,1347.6746498185373,1315.8874328874488,0.16439803981079482,1.2688396964222193e-05,inf,False,0.0015330400177480331,1.8198232160355737e-07,0.03511521842670519,0.06190101592108436,1.3369408484117147e-12,,2.504127415397548e-06,0.006551630312774746,0.0009996433687012854,0.4611814280332934,0.3537645961136492,6.61068058013654,,0.0009950920479505727,0.012561036756064327,0.0010003567262936173,0.5988305548844922,0.5964121197371809,6.61068058014178,,0.00100490804704433,709,True,50,1,"['alpha_pos', 'alpha_neg', 'kappa_s', 'epsilon']","[('alpha_pos', 'kappa_s', -3591.476806640625), ('alpha_neg', 'kappa_s', -1.4013084173202515), ('phi', 'kappa_s', 2484.3125), ('rho', 'kappa_s', -7080.01171875), ('capacity', 'kappa_s', -17202.46875)]"
10195,0.0010000000474974513,0.0010000000474974513,0.3863208591938019,0.9989997744560242,3.0,0.09778685122728348,0.21758808195590973,620.0418701171875,1254.083740234375,1285.7794456577328,1254.2494207077477,0.17487363694192015,0.07599826902151108,14240107520.0,True,6.126994491502853e-07,2.3068373354978215e-07,0.028678409280483947,0.00046852444340496796,0.5222542683283489,0.029671482525372266,0.05494356463268848,0.0009987991786437691,0.0009995479156878744,0.3301122098701541,0.9980814834210737,1.976400443304119,0.03963181410964427,0.10990067409359162,0.0010012009163511335,0.0010004521793070282,0.44252950851744965,0.9999180654909746,4.023599556695881,0.15594188834492267,0.32527548981822785,684,False,50,4,"['alpha_pos', 'alpha_neg', 'rho']",[]
10196,0.00657708989456296,0.0010000000474974513,0.15475893020629883,0.7573151588439941,3.8505969047546387,0.0984785333275795,0.0010000000474974513,454.1164855957031,922.2329711914062,954.2682581747438,922.3907176702795,0.42429716065859313,0.00982782430946827,181937324032.0,True,0.001655674399667129,2.2608552570020262e-07,0.05254820134644221,0.05901137348519356,0.5129617541381741,0.035471921948425,2.8634473041805112e-06,0.0033320277010904114,0.000999556928009653,0.051766348114912916,0.6416549921347728,2.845210341197327,0.028954843846250633,0.0009943877939096292,0.009822152088035508,0.0010004431669852496,0.2577515122976847,0.8729753255532154,4.85598346831195,0.16800222280890836,0.0010056123010852734,718,False,50,7,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10197,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10198,0.012144309468567371,0.0010000000474974513,0.3001095950603485,0.9475363492965698,3.000001907348633,0.5588605999946594,0.2292102724313736,313.55908203125,641.1181640625,670.3200682443764,641.3559559945594,0.4041466047391523,0.4844944179058075,2999296256.0,True,0.016116411658058796,3.945255655610161e-07,0.07117299308576183,0.27237209947518515,1.6848718412094583,0.04565420442767554,0.10421723073210201,-0.019443276941249324,0.0009992267915979714,0.16061309194033704,0.41369684393164596,-0.3022862199875944,0.4693800035735863,0.02494825362795275,0.04373189587838407,0.0010007733033969312,0.43960609818036,1.4813758546614937,6.3022900346848605,0.6483411964157325,0.43347229123479447,479,False,50,10,['alpha_neg'],[]
10199,0.006843511015176773,0.0010000000474974513,0.19193504750728607,0.9990000128746033,4.598954200744629,0.08809938281774521,0.07556208968162537,340.1024169921875,694.204833984375,726.1616887746226,694.3643781439191,0.5639794915255114,,,False,,,,,,,,,,,,,,,,,,,,,,710,True,50,1,"['alpha_pos', 'alpha_neg', 'rho']",
10200,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,719,False,48,0,[],
10201,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10202,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,718,False,47,0,[],
10203,0.034121159464120865,0.0010000000474974513,0.0026809980627149343,0.836950957775116,4.20499324798584,0.10996690392494202,0.10114231705665588,324.921630859375,663.84326171875,695.8590228874746,664.0014538091455,0.5869323826986477,7.072819698805688e-06,11389891584.0,True,0.018526706928218027,9.334755736757201e-07,12.77120953447661,0.1362325067940357,1.1235058711292865,0.04293744441348791,0.023591702605779485,-0.0021905188673151665,0.000998170468992599,-25.02842972852599,0.5699401509351978,2.002962204153139,0.025811059286315177,0.05490342961534835,0.0704328377955569,0.0010018296260023037,25.03379172465142,1.1039617646150341,6.407024291818541,0.19412274856356887,0.1473812044979634,716,True,50,7,"['alpha_neg', 'phi']",[]
10204,0.006949522066861391,0.0021544238552451134,0.18270696699619293,0.8716890811920166,4.381772994995117,0.10268030315637589,0.0010000000474974513,350.0180358886719,714.0360717773438,746.0713587606813,714.193818256217,0.5562672057204049,9.51312995312037e-06,403704381440.0,True,0.002175850638400017,0.0067651125573264265,0.021590237578348062,0.04750732664093571,0.41032890555948265,0.03839895241120094,3.994305958136642e-06,0.002684933179858874,-0.011104953108474345,0.14039087892496746,0.7785764319740024,3.577543118282794,0.027419739386354572,0.0009921713516762697,0.011214110953863907,0.015413800818964572,0.2250230550674184,0.9648017304100308,5.186002871707441,0.1779408669263972,0.0010078287433186329,718,True,50,2,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10206,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,712,False,46,0,[],
10208,0.016294393688440323,0.0010000000474974513,0.25452014803886414,0.9990000128746033,1.3708970546722412,0.14758870005607605,0.11279711127281189,499.14984130859375,1012.2996826171875,1044.0969863407352,1012.4629479233099,0.34532310443279113,,,False,,,,,,,,,,,,,,,,,,,,,,694,True,50,10,"['alpha_neg', 'rho']",
10209,0.0010000000474974513,0.0010000000474974513,0.12041202932596207,0.9990000128746033,3.8109192848205566,0.12501569092273712,0.11128213256597519,462.8059997558594,939.6119995117188,971.6179773105769,939.770415353303,0.41081933525030256,,,False,,,,,,,,,,,,,,,,,,,,,,715,True,50,1,"['alpha_pos', 'alpha_neg', 'rho']",
10210,0.0026805163361132145,0.0010000000474974513,0.4257343113422394,0.8960875272750854,2.9913477897644043,0.19882236421108246,0.0010000000474974513,559.5109252929688,1133.0218505859375,1164.7073146029331,1133.1877765118634,0.25433559014943186,9.976261935662478e-06,439580065792.0,True,0.0033120427882091523,1.9451008747281814e-07,0.033477617382254084,0.05734292749609291,0.30664856724590284,0.0326170541884629,3.5974903567677558e-06,-0.003810968244032346,0.0009996188147313749,0.3601193869848093,0.7836974546146518,2.3903276420516257,0.13489411271990387,0.0009929490959634563,0.009172000916258775,0.0010003812802635277,0.4913492356996695,1.008477599935519,3.592367937477183,0.26275061570226105,0.0010070509990314463,683,True,50,3,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10211,0.0026805163361132145,0.0010000000474974513,0.4257343113422394,0.8960875272750854,2.9913477897644043,0.19882236421108246,0.0010000000474974513,559.5109252929688,1133.0218505859375,1164.7073146029331,1133.1877765118634,0.25433559014943186,9.976261935662478e-06,439580065792.0,True,0.0033120427882091523,1.9451008747281814e-07,0.033477617382254084,0.05734292749609291,0.30664856724590284,0.0326170541884629,3.5974903567677558e-06,-0.003810968244032346,0.0009996188147313749,0.3601193869848093,0.7836974546146518,2.3903276420516257,0.13489411271990387,0.0009929490959634563,0.009172000916258775,0.0010003812802635277,0.4913492356996695,1.008477599935519,3.592367937477183,0.26275061570226105,0.0010070509990314463,683,True,50,3,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10212,0.03346523642539978,0.0010000000474974513,0.0010003928327932954,0.9990000128746033,1.712090253829956,0.03610987588763237,0.15062706172466278,444.6152038574219,903.2304077148438,935.2461688835683,903.3885998052392,0.43476787806464623,,,False,,,,,,,,,,,,,,,,,,,,,,716,True,50,13,"['alpha_neg', 'phi', 'rho']",
