participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10185,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,710,False,48,0,[],
10186,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,718,False,48,0,[],
10190,0.014406019821763039,0.0010000000474974513,0.5663225650787354,0.22099728882312775,6.955504417419434,0.13257218897342682,568.5562744140625,1149.112548828125,1175.4941267594218,1149.254201441953,0.1374629608058464,4.153564805164933e-05,inf,False,0.0033306038423593525,1.8564835834249081e-06,0.08473093858561254,0.08317629315747847,,0.09845993370524735,0.007878156243967989,0.0009963614065360486,0.40025297707465957,0.05797474986692461,,-0.060405735009059325,0.02093388339955809,0.001003638688458854,0.7323921530828111,0.38401982777933086,,0.32555011295591296,600,True,50,8,['alpha_neg'],[]
10191,0.07594487816095352,0.004566906951367855,0.1494663804769516,0.44746512174606323,4.237634658813477,0.1468094140291214,384.0782470703125,780.156494140625,807.5311587027874,780.2763229566021,0.5062103296928353,5.588508884102339e-06,479.6893005371094,True,0.028027497224906057,0.011704970470644364,0.06486496361698564,0.23203858941852878,2.805327461442983,0.02182637321495246,0.021011993023341335,-0.018374413611199944,0.022333387929158788,-0.007322156537730051,-1.2607061304559473,0.10403050861468485,0.1308777632985657,0.027508227513935654,0.2765993730247444,0.9022524000298565,9.7359754480829,0.18958831944355795,708,True,50,15,['alpha_neg'],[]
10192,0.0471467562019825,0.20652952790260315,0.522013783454895,0.838606595993042,6.207966327667236,0.31488901376724243,662.3008422851562,1336.6016845703125,1363.9848177295053,1336.7213426899707,0.14971480045706131,8.339775376953185e-06,inf,False,0.03900452136879831,0.22723269969730847,0.03351671749398592,0.06924060162735109,,0.0448464239561856,-0.029300700915085118,-0.23883837961392712,0.456322224286679,0.7028975105355484,,0.22699163797770439,0.12359421331905011,0.6518974354191334,0.587705342623111,0.9743156814505356,,0.4027863895567805,709,True,50,38,[],[]
10195,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,684,False,49,0,[],
10196,0.00739792175590992,0.0010000000474974513,0.18264631927013397,0.7254038453102112,3.8914594650268555,0.001000000280328095,459.4547119140625,930.909423828125,958.3682412424143,931.0275672880406,0.417529663450261,2.416548340988811e-05,1768197120.0,True,0.0014642312613302125,2.8707469103794416e-06,0.06455810456235547,0.058782158232128366,0.5262862940300701,5.1955319080056125e-05,0.004528081218665048,0.000994373486944378,0.056114759417746296,0.6101929322417049,2.8599572831708606,0.0008981697261258982,0.010267762293154792,0.0010056266080505246,0.30917787912252165,0.8406147583787175,4.92296164688285,0.0011018308345302917,718,True,50,9,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10197,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10198,0.04271475970745087,0.0010000000474974513,0.9990000128746033,0.0010000134352594614,6.955504417419434,0.22043918073177338,395.8270568847656,803.6541137695312,828.6843173539968,803.8320798712261,0.24781354042428771,6.924824265297502e-05,inf,False,0.012447584588474983,1.2588216742709127e-06,0.0002477451561111582,0.0002863338989529865,,0.05117176793889131,0.01831794221952407,0.000997532802352922,0.9985144412912812,0.0004388093057586768,,0.12014435854630497,0.06711157719537766,0.0010024672926419807,0.9994855844579253,0.001561217564760246,,0.3207340029172418,479,True,50,15,"['alpha_neg', 'phi', 'rho']",[]
10199,0.008627116680145264,0.0010000000474974513,0.19489413499832153,0.9691312313079834,4.465061187744141,0.06619532406330109,344.6178894042969,701.2357788085938,728.6273686288059,701.3552667175553,0.5581905336152956,1.2499782314989716e-05,16903728.0,True,0.0044308865171832365,4.872946928809588e-06,0.020313386601793857,0.06153592510724796,0.4190291008753631,0.03638527467187635,-5.72613131179945e-05,0.0009904492470184094,0.1550806288547671,0.8485230343424234,3.6437792415542276,-0.00511850386117399,0.01731149467340852,0.0010095508479764932,0.23470764114187598,1.0897394282735435,5.286343133934054,0.13750915198777616,710,True,50,13,"['alpha_pos', 'alpha_neg']",[]
10200,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10201,0.014474512077867985,0.0010000000474974513,0.22443918883800507,0.9650164246559143,1.9055615663528442,0.08570902049541473,502.5601501464844,1017.1203002929688,1044.587468439295,1017.2382778210587,0.3637691760739873,0.005697350017726421,4658458.0,True,0.003268379106266777,2.714167388019456e-06,0.033078242895748004,1.757208472735407,3.476662566248989,0.04446381108908178,0.00806860674176189,0.00099468037716892,0.15960702409047106,-2.4790488952341168,-4.908571849893774,-0.001438447854578237,0.02088041741397408,0.0010053197178259826,0.28927135358553907,4.409081744545945,8.719694982599464,0.17285648884540772,719,False,50,9,['alpha_neg'],"[('rho', 'capacity', -0.9981406927108765)]"
10202,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10203,0.041627272963523865,0.0010000000474974513,0.001001896453090012,0.6912716031074524,4.057562828063965,0.096689373254776,329.6803894042969,671.3607788085938,698.8028598103576,671.4792555363794,0.5808826498807238,1.1112749234598596e-05,1043505086464.0,True,0.012945985264143372,8.471141964849118e-06,0.32731701754627895,0.13780790503489723,1.2534711505101228,0.019217645941006233,0.016253608101416597,0.0009833969143384213,-0.6405276694646816,0.4211730724541378,1.6008045174041388,0.05902347934276143,0.06700093782563113,0.0010166031806564813,0.6425314623708617,0.961370133760767,6.5143211387237905,0.13435526716679058,716,True,50,6,"['alpha_neg', 'phi']",[]
10204,0.019215194508433342,0.0010000000474974513,0.18974611163139343,0.8429394364356995,3.7394325733184814,0.06526316702365875,354.10516357421875,720.2103271484375,747.6691445627268,720.3284706083531,0.5510857796150883,1.4917893167876173e-05,31276080.0,True,0.006944276896149306,8.207756220412663e-06,0.027097359822298463,0.08795238099763479,0.6626563434197326,0.02632778878234669,0.005604661893307109,0.000983913140911558,0.13663626230356576,0.6705559373257902,2.4406500060888,0.0136616492176816,0.03282572712355958,0.0010160869540833447,0.2428559609592211,1.0153229355456086,5.0382151405481626,0.11686468482963591,718,True,50,5,['alpha_neg'],[]
10206,0.01742684096097946,0.0010000000474974513,0.6002427339553833,0.39528751373291016,1.9990676641464233,0.5905873775482178,756.67138671875,1525.3427734375,1552.7512409059718,1525.4619223736702,0.032651716492230975,3.2648295018589124e-05,765463552.0,True,0.008278539325700775,2.5984105971848363e-06,0.27700442605340825,447.58975579198443,2263.5777548023325,0.11670496342353533,0.0012012020380074394,0.0009949072563099218,0.05732403533251451,-876.8645136876346,-4434.531807954462,0.3618498524210242,0.03365247988395148,0.0010050928386849808,1.143161432578252,877.6550887151004,4438.529943282755,0.8193249026754114,712,True,50,7,['alpha_neg'],"[('rho', 'capacity', -0.9999995827674866)]"
10208,0.01984085887670517,0.0010000000474974513,0.27006813883781433,0.503928542137146,1.9999449253082275,0.11422022432088852,507.2386779785156,1026.4773559570312,1053.732187720072,1026.5996266993893,0.3347139164864792,2.5029801690834574e-05,inf,True,0.004635995930908409,2.219525571981988e-06,0.05462955974922368,,,0.045641037851397864,0.010754473819650447,0.000995649857313601,0.16299616923805693,,,0.02476543391511933,0.028927243933759894,0.0010043502376813017,0.37714010843757173,,,0.20367501472665772,694,True,50,11,['alpha_neg'],"[('alpha_pos', 'rho', -24912.54296875), ('alpha_pos', 'capacity', 686.196044921875), ('alpha_neg', 'rho', -33.266109466552734), ('alpha_neg', 'capacity', 25.92896270751953), ('phi', 'rho', -28528.48828125), ('phi', 'capacity', 23726.3828125), ('rho', 'capacity', 3.2308446955044864e+16), ('rho', 'epsilon', 5069.880859375), ('capacity', 'epsilon', -15186.9521484375)]"
10209,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10210,0.007117208559066057,0.0010000000474974513,0.43429654836654663,0.8824770450592041,2.2098090648651123,0.0010000000474974513,580.3679809570312,1172.7359619140625,1199.8949310714872,1172.860222269092,0.22653923551199528,4.1159171814797446e-05,1386842880.0,True,0.0018715315975760371,1.6188899621436181e-06,0.032569086751691276,0.06220460882496354,0.42209267837121534,4.4056826512556685e-05,0.0034490740318883144,0.0009968270814767165,0.3704623113238711,0.7605582520898732,1.3825226171194815,0.0009136502542597108,0.0107853430862438,0.0010031730135181861,0.4981307854092222,1.0043958380285352,3.037095512610743,0.0010863498407351919,683,True,50,4,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10211,0.007117208559066057,0.0010000000474974513,0.43429654836654663,0.8824770450592041,2.2098090648651123,0.0010000000474974513,580.3679809570312,1172.7359619140625,1199.8949310714872,1172.860222269092,0.22653923551199528,4.1159171814797446e-05,1386842880.0,True,0.0018715315975760371,1.6188899621436181e-06,0.032569086751691276,0.06220460882496354,0.42209267837121534,4.4056826512556685e-05,0.0034490740318883144,0.0009968270814767165,0.3704623113238711,0.7605582520898732,1.3825226171194815,0.0009136502542597108,0.0107853430862438,0.0010031730135181861,0.4981307854092222,1.0043958380285352,3.037095512610743,0.0010863498407351919,683,True,50,4,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10212,0.034662000834941864,0.0010000000474974513,0.001007230137474835,0.9978614449501038,1.6347324848175049,0.15231198072433472,445.47406005859375,902.9481201171875,930.3902011189514,903.0665968449731,0.43367602805858707,1.6136795238708146e-05,inf,True,0.008849035724822119,5.090064616457747e-06,0.33853673151120534,,,0.02799874613731535,0.01731820951638222,0.0009900237041702124,-0.6625125710683937,,,0.09743544668291668,0.05200579215350151,0.0010099763908246902,0.6645270313433433,,,0.20718851476575276,716,True,50,10,"['alpha_neg', 'phi', 'rho']","[('alpha_pos', 'rho', 9055.470703125), ('alpha_pos', 'capacity', -21415.830078125), ('alpha_neg', 'rho', 11.678423881530762), ('alpha_neg', 'capacity', -26.506855010986328), ('phi', 'rho', 21820.603515625), ('phi', 'capacity', -71.109375), ('rho', 'capacity', 1746062851178496.0), ('rho', 'epsilon', 1789.80126953125), ('capacity', 'epsilon', 5471.7841796875)]"
10215,0.02124108374118805,0.0010000000474974513,0.2076055258512497,0.9915622472763062,1.4353874921798706,0.13731974363327026,506.0347595214844,1024.0695190429688,1051.536687189295,1024.1874965710585,0.35937039199842347,1.653571962378919e-05,inf,True,0.006228922248137451,4.183980949371124e-06,0.03893847292057162,,,0.054411643757447316,0.00903262047233838,0.000991799595524682,0.13128752131394114,,,0.03067488152904986,0.03344954701003772,0.0010082004994702205,0.2839235303885582,,,0.24396460573749068,719,True,50,5,"['alpha_neg', 'rho']","[('alpha_pos', 'rho', 4588.34912109375), ('alpha_pos', 'capacity', 3163.54345703125), ('alpha_neg', 'rho', 5.497502326965332), ('alpha_neg', 'capacity', -2.576195240020752), ('phi', 'rho', 3510.817626953125), ('phi', 'capacity', 136.5560302734375), ('rho', 'capacity', 3278307466412032.0), ('rho', 'epsilon', -8902.8232421875), ('capacity', 'epsilon', 19874.697265625)]"
10216,0.01019459031522274,0.0010000000474974513,0.277423232793808,0.9990000128746033,2.014971971511841,0.08840490132570267,553.0243530273438,1118.0487060546875,1145.4991610982852,1118.1670159138425,0.2979296242602282,3.37974815920461e-05,26089164800.0,True,0.002216545404094549,2.256546261003871e-06,0.036764724103884955,0.00020227608141550277,0.3355995320653483,0.03265872480145169,0.005850241153099644,0.0009955772980964352,0.20536569764864188,0.998603559040095,1.3572089754352632,0.024394976933852328,0.014538939477345837,0.0010044227968984674,0.3494807679389741,0.9993964667091115,2.6727349675884184,0.152414825717553,717,True,50,9,"['alpha_pos', 'alpha_neg', 'rho']",[]
10217,0.07140897959470749,0.0010000000474974513,0.0018367442535236478,0.447992205619812,3.0,0.18006984889507294,442.6991882324219,897.3983764648438,924.86554461117,897.5163539929337,0.4395519238873319,0.3243752121925354,92169208.0,True,0.025257351335971727,1.3729601110262567e-05,0.7499518442272335,0.4637274655228109,3.6932303110758467,0.02470444253004874,0.021905480631328286,0.0009730905237992356,-1.4680418605712469,-0.46089692544693694,-4.238598396320319,0.13165003127803782,0.12091247855808669,0.001026909571195667,1.4717153490782942,1.3568813366865609,10.23859839632032,0.22848966651210806,719,False,50,3,"['alpha_neg', 'phi']","[('rho', 'capacity', -0.946333110332489)]"
10218,0.016422197222709656,0.0010000000474974513,0.5249519944190979,0.34870675206184387,6.57344913482666,0.03843436390161514,594.7611694335938,1201.5223388671875,1228.7771706302283,1201.6446096095456,0.21992082580272665,3.9116628613555804e-05,inf,False,0.004566682773934701,2.076148504018786e-06,0.0595322459180475,0.06700337156907213,,0.07281519817786493,0.007471663456978172,0.0009959308712030178,0.40827093650094315,0.21738255694370748,,-0.10428080205414669,0.025372730988441138,0.0010040692237918848,0.6416330523372527,0.4800309471799803,,0.18114952985737698,694,True,50,13,['alpha_neg'],[]
10219,0.00687925610691309,0.0010000000474974513,0.33320701122283936,0.8249673843383789,2.0900659561157227,0.049741800874471664,618.7420654296875,1249.484130859375,1276.9429482736643,1249.6022743192907,0.215594290921712,4.335675112088211e-05,2071860.625,True,0.0019277423254982493,1.8603663357664517e-06,0.03902040257919818,0.1819872447356637,0.3693945114014598,0.12587610149628067,0.0031009505774630313,0.0009963537964812984,0.25672842750535707,0.46827893901080153,1.3660660176820911,-0.19697082457254686,0.010657561636363149,0.0010036462985136042,0.40968559494032164,1.1816558296659563,2.814065894549354,0.2964544263214902,718,True,50,13,"['alpha_pos', 'alpha_neg']",[]
10220,0.02927177958190441,0.0010000000474974513,0.08211890608072281,0.9630671739578247,1.8194684982299805,0.20844121277332306,494.516357421875,1001.03271484375,1028.4915322580393,1001.1508583036656,0.3730805198690694,1.7024236512952484e-05,912286528.0,True,0.007417612254154471,3.286552422578808e-06,0.0476673508075157,138.40972575613188,261.4901808632712,0.030090695011069403,0.014733526712478682,0.000993558523115894,-0.011307384740444223,-270.3150104181266,-510.6918683046464,0.14946453428184794,0.04381003245133014,0.0010064415718790086,0.17554519690188986,272.2411447660422,514.3308053011064,0.2674178912647982,718,True,50,9,['alpha_neg'],"[('rho', 'capacity', -0.9999988079071045)]"
