participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,v_scale,A,delta,t0,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10151,0.003939466950922897,0.001,0.24427981083483533,0.7975130911369371,1.9894270910554406,0.07545900991481547,0.4995188132875106,0.15650391787761198,0.08905493006401231,0.05,254.38548493780738,528.7709698756148,574.4797994990106,529.0839143990856,0.6756979732844779,0.00015235437590046345,,False,714,True,50,3,"['alpha_pos', 'alpha_neg', 't0']"
10152,0.0031936213964870626,0.001000000000000213,0.2473115265345309,0.999,1.4408323801134406,0.08391307742795516,0.5524810987531041,0.16642020182620743,0.08177431757880721,0.05,262.81820625819654,545.6364125163931,591.3592379433331,545.9489125163931,0.6654161667022189,0.00017895295671614954,,False,715,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10154,0.004005494328316563,0.001000000000000663,0.23824965212073443,0.9989969106624265,1.6198674823470571,0.017364483184277014,0.41696084617815177,0.13505218008913308,0.10130751340382653,0.05,419.18664942143425,858.3732988428685,904.0961242698086,858.6857988428685,0.4663494663193546,0.000128174627229157,,False,715,True,50,4,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10155,0.008550304281425475,0.0010000001766195356,0.27361483744348775,0.6499901600067665,2.469642880533147,0.025573534492988503,0.4405880179212406,0.2371342238697948,0.0617406771238196,0.05000000015605816,506.8170309404805,1033.6340618809609,1078.8549898626625,1033.9629109093614,0.32158126134621645,0.00010334247970046396,,False,680,True,50,2,"['alpha_pos', 'alpha_neg', 't0']"
10156,0.003816132159879527,0.001,0.14479852168493962,0.6945728468493059,3.158187210481223,0.03662723916189975,0.43049361160752386,0.16105602545141195,0.07972570319993665,0.05000000000000141,271.29329506352116,562.5865901270423,607.9535061029553,562.9105960180585,0.6421133346555568,7.76086759027871e-05,,False,690,True,50,4,"['alpha_pos', 'alpha_neg', 't0']"
10157,0.0065573769792652715,0.001,0.24510575792371264,0.4194732868443828,6.935840895061328,0.043874953576921304,0.556025137745297,0.2893281770956118,0.05607061180182068,0.05,391.88693569397066,803.7738713879413,848.8466485117914,804.1077105381689,0.467595729445909,0.0001184292043175676,,False,670,True,50,1,"['alpha_pos', 'alpha_neg', 't0']"
10158,0.003150353812983358,0.0016046033904394117,0.0321156195245161,0.8425013840914393,2.0373244996553046,0.11761301172410714,0.5501663489335147,0.10780460668023302,0.12994353147119284,0.050029788158690684,-18.407928428642972,-16.815856857285944,28.920944812320506,-16.503800119697292,1.0234017018668857,2.640937650295872,,False,716,False,50,4,"['alpha_pos', 'alpha_neg', 't0']"
10159,0.021391813394544698,0.9380817625088899,0.2789229075458539,0.9989999999991661,2.4402065389197656,0.14732721912741484,0.32413044058979346,0.14414487644591725,0.07781651972534409,0.0574083653733036,351.7100785905082,723.4201571810164,769.0304638399821,723.7362491350394,0.5471848515797901,9.999040327164e-06,,False,707,True,50,3,"['rho', 't0']"
10160,0.0029664216709803684,0.001,0.2893979894852113,0.791885917542612,1.9879428154705425,0.03147537537643369,0.533915210263425,0.20780533391018968,0.09359256548914927,0.05,479.03100287140444,978.0620057428089,1023.7146554431624,978.3767410790034,0.38586928227613315,0.00016684175383857905,,False,710,True,50,2,"['alpha_pos', 'alpha_neg', 't0']"
10162,0.0016945152937405008,0.0010000000000025553,0.1964048173770872,0.999,1.7728719883310526,0.06721955840622029,0.5129775757819658,0.20416670786178145,0.09851960938398908,0.05,392.01641460736477,804.0328292147295,849.7276434188725,804.3462195281198,0.4995389648566153,9.054833600962938e-05,,False,713,True,50,3,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10163,0.003932164587360339,0.00100000000001582,0.2772019105614141,0.9985078429499847,1.3458133757263027,6.101521978699874e-37,0.4331738980845079,0.13783835273070744,0.10213189550798751,0.05,498.0203678780129,1016.0407357560258,1061.8193493332362,1016.3514702193027,0.3695164471464597,0.00016307272684836448,,False,719,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 't0']"
10164,0.0050381390561739245,0.001000000000005107,0.421234930543214,0.26137239919587746,6.999823851214461,3.8194421558195095e-36,0.5162698116352381,0.18774564561426085,0.02511460710433287,0.10077940028779636,419.021033286379,858.042066572758,903.2923631511926,858.369935425217,0.4407487078020941,0.00012459883522245727,,False,682,True,50,1,"['alpha_pos', 'alpha_neg', 'capacity', 'kappa']"
10165,0.006066772211181213,0.001000000000006926,0.2991381514489531,0.9976175760502388,1.1565379110787306,2.348617241238483e-12,0.5682081246940948,0.354154800595757,0.014399487177099456,0.11265332264471033,636.8518622225513,1293.7037244451026,1338.4426314086254,1294.0490933619,0.10542045286216628,0.00010977604105590179,,False,648,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa']"
10166,0.005213537043794754,0.001,0.2615666243852035,0.999,1.5406664305819424,0.03139378773276979,0.44143758782226605,0.14453903273509197,0.09958194469615378,0.05000000000002903,427.36838124262147,874.7367624852429,920.4455921086387,875.0497070087138,0.4551716178892897,0.0001606834278431809,,False,714,True,50,3,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
