participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,kappa_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,kappa_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,kappa_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10041,0.012006509117782116,0.0010000000474974513,0.5172609090805054,0.9981369972229004,1.4083921909332275,0.15051516890525818,0.07884074002504349,641.0582885742188,1296.1165771484375,1327.9340247707785,1296.2793678461119,0.16161436664580353,3.222325904062018e-05,1836743168.0,True,0.0037629847396268303,2.133514620388484e-06,0.0547057680440217,5.878045578360304,8.299411141726512,0.028369019214676487,0.09914488927803829,0.0046311945537396955,0.0009958184356810003,0.41003957396762064,-10.522620635848208,-14.858154739741188,0.0949129129677675,-0.1154796722111229,0.019381823681824537,0.0010041816593139023,0.6244822441933902,12.518894630294009,17.674939121607643,0.20611742484274886,0.27316115226120985,696,True,50,2,"['alpha_neg', 'rho']","[('rho', 'capacity', -0.999356210231781)]"
10043,0.011926485225558281,0.0010000000474974513,0.3973064720630646,0.8756403923034668,2.147909164428711,0.010209517553448677,0.0010000000474974513,527.3785400390625,1068.757080078125,1100.7728412468496,1068.9152721685205,0.3295521865576162,3.426614057389088e-05,724579264.0,True,0.001756230448997174,2.8564658375242056e-06,0.039022110242371504,0.07315297474484851,0.3424753804393933,0.017336126658621328,2.7576226003534584e-05,0.008484336796971212,0.0009944014773328347,0.32082454138726485,0.7322631964415955,1.4766697531758468,-0.023768666328873832,0.0009459516377009866,0.01536863365414535,0.0010055986176620679,0.4737884027388643,1.019017588165338,2.819148575681575,0.044187701435771186,0.001054048457293916,716,True,50,3,"['alpha_neg', 'epsilon']",[]
10047,0.013282540254294872,0.0010000000474974513,0.2847534716129303,0.9990000128746033,2.111978054046631,0.0358012393116951,0.0010000336915254593,460.5439147949219,935.0878295898438,967.1133604740411,935.2457985602246,0.41533453719577995,4.357156649348326e-05,469603840.0,True,0.002118829961281971,2.8662350781491694e-06,0.03226681529825064,2.442051409725206e-05,0.30136737090425614,0.01576990379222118,4.388223982380519e-05,0.009129709840817811,0.0009943823299730537,0.221511675732553,0.9989521495464887,1.5213088609587646,0.004892795839279967,0.0009140260819098518,0.017435370667771934,0.001005617765021849,0.34799526749330756,0.9990478762027178,2.702647247134497,0.06670968278411023,0.0010860413011410668,717,True,50,6,"['alpha_neg', 'rho', 'epsilon']",[]
10048,0.019203592091798782,0.001000000280328095,0.4146396219730377,0.7187017798423767,1.9992811679840088,0.47020047903060913,0.0010000140173360705,438.9399108886719,891.8798217773438,923.7573556055245,892.0412050626463,0.43085423785903476,6.232400482986122e-05,100968728.0,True,0.0036356047135499836,1.477426478756007e-06,0.05264014322829993,120.16660338033786,334.2802017112012,0.03138731668174933,1.653986086789343e-05,0.012077937791216756,0.0009971045776399274,0.3114668371045398,-234.80351299012895,-653.1778749307549,0.4086824687630272,0.000967596485725696,0.02632924639238081,0.0010028959830162625,0.5178124068415356,236.2409165498137,657.1764372667229,0.5317184892981911,0.001032431548946445,702,True,50,14,"['alpha_neg', 'epsilon']","[('rho', 'capacity', -0.9999973773956299)]"
10050,0.013553624972701073,0.0010000000474974513,0.21415935456752777,0.654369056224823,2.779813289642334,5.3032154964385694e-20,0.0010000000474974513,447.0762023925781,908.1524047851562,940.1779356693536,908.3103737555371,0.43243194322303524,0.0003590768901631236,432569216.0,True,0.001691993956893245,1.763935439513964e-06,0.038315061662040066,0.11811219616593703,0.6807404247025618,1.1552952765329834e-05,1.971088721011767e-05,0.010237377755130896,0.00099654279756495,0.13906321364449786,0.4228734056046566,1.4455865744048124,-2.2643371335138843e-05,0.0009613674184622895,0.01686987219027125,0.0010034572974299525,0.2892554954905577,0.8858647068449894,4.114040004879856,2.264337133513895e-05,0.0010386326765326132,717,False,49,19,"['alpha_neg', 'kappa', 'epsilon']",[]
10051,0.01818457432091236,0.0010000000474974513,0.20690038800239563,0.9990000128746033,2.1993722915649414,0.0144899757578969,0.0397045835852623,366.65472412109375,747.3094482421875,779.2564369279124,747.4692199968238,0.5292757228165574,1.4103827197686769e-05,877839168.0,True,0.00352220305546076,3.1599534071211654e-06,0.02985019804886767,3.744521808518539e-05,0.26881721746324133,0.014118401545050114,0.021942348807856085,0.011281183185972338,0.0009938066526266691,0.14839507489522719,0.9989266215957631,1.6725002269127167,-0.013181582789675975,-0.0033016298143510175,0.025087965455852384,0.0010061934423682335,0.2654057011095641,0.9990734041534435,2.7262443562171663,0.042161534305469775,0.08271079698487561,709,True,49,4,"['alpha_neg', 'rho']",[]
10052,0.017605209723114967,0.0010000000474974513,0.27373936772346497,0.6634097099304199,3.0,0.023074539378285408,0.13872967660427094,530.3353271484375,1074.670654296875,1106.6176429825998,1074.8304260515113,0.31913678697251835,0.47667962312698364,6232710.5,True,0.01106679097823206,3.278243573174592e-06,0.06545630831811874,0.15112336518889208,1.3318037192026775,0.02206269675981562,0.0737212119756966,-0.004085302018652662,0.0009935748081614793,0.14544736085900267,0.3672133569376973,0.389712675886257,-0.020167551672781753,-0.005761243764737328,0.039295721464882596,0.0010064252868334234,0.40203137458792726,0.9596060629231425,5.610287324113743,0.06631663042935257,0.28322059697327917,709,False,49,8,['alpha_neg'],[]
10055,0.047320883721113205,0.0010000005131587386,0.16004395484924316,0.9480364322662354,2.999999761581421,0.009983758442103863,0.16287711262702942,404.8650207519531,823.7300415039062,855.7750710079536,823.8875661171271,0.4874492025347479,0.6758309006690979,inf,True,,6.210450872954078e-06,0.03935763586212096,,,0.015273425798093033,0.014802968626855269,,0.0009878282531199933,0.08290440604284405,,,-0.019951606042703414,0.13386382725411675,,0.0010121727731974839,0.23718350365564228,,,0.03991912292691114,0.1918903979999421,719,False,50,5,"['alpha_neg', 'kappa']","[('alpha_pos', 'alpha_neg', -71.8106460571289), ('alpha_pos', 'phi', -4539.83447265625), ('alpha_pos', 'rho', -63121690624.0), ('alpha_pos', 'capacity', 15595171840.0), ('alpha_pos', 'kappa', -34795.09765625), ('alpha_pos', 'epsilon', -126180.71875), ('alpha_neg', 'rho', -409.733642578125), ('alpha_neg', 'capacity', 99.52039337158203), ('phi', 'rho', -28928.951171875), ('phi', 'capacity', 10954.234375), ('rho', 'capacity', 71427350528.0), ('rho', 'kappa', -251102.078125), ('rho', 'epsilon', -581797.0), ('capacity', 'kappa', 57670.43359375), ('capacity', 'epsilon', 177989.0), ('kappa', 'epsilon', -1.0489720106124878)]"
10057,0.016942942515015602,0.0010000000474974513,0.2967276871204376,0.7318618297576904,2.8557324409484863,1.232679517882446e-30,0.08223451673984528,518.0736083984375,1050.147216796875,1082.1237621767589,1050.306307705966,0.33768129122981916,3.706641655298881e-05,50073300.0,True,0.0032917149956706933,2.874422101382729e-06,0.026258769135284105,0.13876985120664462,0.6764124653649991,7.729661787937749e-06,0.03423201511243076,0.010491299676130623,0.0009943662837023752,0.24526144533692879,0.45987791925268484,1.5299883701391415,-1.5149858717033468e-05,0.01514100000125014,0.02339458535390058,0.0010056338112925274,0.34819392890394646,1.0038457402626961,4.181476511757831,1.5149858717033468e-05,0.14932803347844043,712,True,48,6,"['alpha_neg', 'kappa']",[]
10058,0.007816392928361893,0.0010000000474974513,0.252113401889801,0.9990000128746033,2.000000238418579,0.006545943673700094,0.0010000000474974513,506.06109619140625,1026.1221923828125,1057.9496902581361,1026.2847468095179,0.33911526424218763,1.2925541400909424,214975568.0,True,0.0015115576010852163,2.651108639260395e-06,0.03647056384302897,1.913241888186239e-05,0.23212397552310643,0.020518048397511538,1.5049604724992217e-05,0.004853794469677106,0.000994803970045398,0.18063241026159554,0.9989625140226577,1.5450456064450335,-0.03366869221847229,0.0009705033642549028,0.01077899138704668,0.0010051961249495046,0.3235943935180065,0.9990375117265489,2.454954870392125,0.04676057956587248,0.00102949673074,697,False,50,5,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 'epsilon']",[]
10059,0.01589725725352764,0.0010000000474974513,0.21612003445625305,0.8561073541641235,4.197366714477539,0.08842603117227554,0.0010000000474974513,348.93719482421875,711.8743896484375,743.909676631775,712.0321361273108,0.5576374340415948,0.0017679323209449649,265860752.0,True,0.003427541343451388,3.3603075091215304e-06,0.015563067980551739,0.06228256060900713,0.5597717662885549,0.02032738798105187,1.4687227907326924e-05,0.009179399664840888,0.0009934139658025936,0.18561698172542312,0.7340357785055365,3.1002342129895992,0.04858508282964152,0.000971213609766359,0.022615114842214394,0.001006586129192309,0.24662308718708298,0.9781789298227106,5.2944992159654785,0.12826697951490956,0.0010287864852285436,718,False,50,9,"['alpha_neg', 'epsilon']",[]
10062,0.001989152282476425,0.05830657482147217,0.0010923371883109212,0.970986545085907,4.493753910064697,0.0031999044585973024,0.0010000007459893823,247.9998016357422,509.9996032714844,542.0348902548219,510.15734975035764,0.685600072918486,1.3930430213804357e-05,inf,True,0.0023681844586152263,0.01648881568623889,,0.01813603324390197,0.3191978992214908,0.013029520329300834,2.4036237684442283e-05,-0.0026524039651569043,0.025989089928724847,,0.935440573105438,3.8681375236497297,-0.0223374861226648,0.000952890585804031,0.006630708530109755,0.0906240597142195,,1.006532517066376,5.119370296479665,0.028737295039859403,0.0010471109061747335,718,True,50,9,"['alpha_pos', 'phi', 'kappa', 'epsilon']","[('alpha_pos', 'phi', 120167.0625), ('alpha_neg', 'phi', -78347.8515625), ('phi', 'rho', -30896.609375), ('phi', 'capacity', -125040.7890625), ('phi', 'kappa', -64891.1015625), ('phi', 'epsilon', -117.16846466064453)]"
10063,0.013442127034068108,0.0010000000474974513,0.329794317483902,0.29333800077438354,6.612092018127441,0.06162014603614807,0.02185049280524254,587.5513916015625,1189.102783203125,1221.0891531460252,1189.261648451352,0.24991258864666444,5.022186451242305e-05,inf,False,0.003096131830679413,1.9840343658408064e-06,0.049246843715199363,0.06777944987745069,,0.023384877493362426,0.07735822990059456,0.007373820154548393,0.0009961114115963135,0.23327227744983853,0.16049272012264243,,0.015786628366276423,-0.1297688517076923,0.019510433913587824,0.0010038886833985891,0.4263163575179654,0.42618328142612466,,0.10745366370601972,0.1734698373181774,713,True,50,6,['alpha_neg'],[]
10064,0.008281431160867214,0.0010000000474974513,0.20867429673671722,0.7701493501663208,2.999999761581421,0.03295566514134407,0.0010000000474974513,491.2568664550781,996.5137329101562,1028.4902782900401,996.6728238192471,0.3719645081500087,1.380519151687622,10316976128.0,True,0.001561292307798355,3.1594423463352606e-06,0.028869885559574076,0.08164166357189788,0.4204084622616448,0.018966530509790108,0.00012134678954825071,0.005221354468243013,0.0009938076542874035,0.15209036080215904,0.6101346299274653,2.1760143167527306,-0.00421805156952465,0.0007621647103433184,0.011341507853491415,0.001006192440707499,0.2652582326712754,0.9301640704051763,3.823985206410111,0.07012938185221279,0.001237835384651584,712,False,49,8,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10065,0.005645162891596556,0.006446138955652714,0.11607175320386887,0.9724200367927551,4.378317832946777,0.05926565080881119,0.0010000000474974513,314.6540832519531,643.3081665039062,675.3531960079536,643.4656911171271,0.6016543958355574,1.4190985893947072e-05,291883520.0,True,0.002637143303375303,0.010859839531450368,0.040193992093865705,0.02077137328595415,0.2909078007949463,0.016157070392931887,2.1759871828299694e-05,0.00047645699490997655,-0.014838755403874342,0.037292976305004416,0.9317088932428476,3.80814902056693,0.02759837474298627,0.0009573514824057762,0.010813868788283134,0.02773103331517977,0.19485053010273332,1.0131311803426626,4.948486645326625,0.09093292687463611,0.0010426486125891265,719,True,50,2,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10066,0.010937927290797234,0.0010000000474974513,0.0037029804661870003,0.9624460339546204,3.4513742923736572,0.05241205915808678,0.0010000000474974513,330.8527526855469,675.7055053710938,707.6228120335464,675.8659638238158,0.5734346264421353,1.2979975508642383e-05,inf,True,0.002243668740772132,3.5205579585688305e-06,,0.027317127643168862,0.36852624631617154,0.01722734950258516,1.8100594977685436e-05,0.0065404173656455206,0.0009930998806931706,,0.9089054476129259,2.7290761222362243,0.01864707458393585,0.0009645235332424413,0.015335437215948947,0.001006900214301732,,1.0159866202963148,4.173672462511091,0.0861770437322377,0.0010354765617524614,706,True,50,9,"['alpha_pos', 'alpha_neg', 'phi', 'epsilon']","[('alpha_pos', 'phi', 29059.51953125), ('alpha_neg', 'phi', 1.581430196762085), ('phi', 'rho', -52598.734375), ('phi', 'capacity', -17664.853515625), ('phi', 'kappa', 12776.2451171875), ('phi', 'epsilon', 7.267233371734619)]"
10067,0.006529682315886021,0.0010000000474974513,0.4210277199745178,0.8419045805931091,2.4181952476501465,2.938758297831148e-39,0.0010000000474974513,613.062255859375,1240.12451171875,1272.1402728874746,1240.2827038091455,0.2206238636207517,6.0109185142209753e-05,363596096.0,True,0.0014884410408319054,1.8479300157003853e-06,0.0448932228585254,0.07389299082655261,0.38856880966206,1.0522672013913894e-05,2.504529461771109e-05,0.003612391482744174,0.000996378171220728,0.33303862002187773,0.6970769798631175,1.6566143751969096,-2.062405816839879e-05,0.0009509121720645427,0.009446973149027867,0.0010036219237741747,0.5090168199271579,0.9867321813231008,3.1797761201033836,2.062405816839879e-05,0.00104908792293036,716,True,50,3,"['alpha_pos', 'alpha_neg', 'kappa', 'epsilon']",[]
10071,0.0326991006731987,0.005257241427898407,0.2079349309206009,0.9662933945655823,3.352485179901123,0.06720171123743057,0.05613597482442856,334.8931884765625,683.786376953125,715.8411354371957,683.9436803239115,0.5766209487756917,1.075688032869948e-05,1041.4361572265625,True,0.011506207198172396,0.01524312262946989,0.019629812988553364,0.08405820419724641,0.7642606911542399,0.017267908260000065,0.018353681386821984,0.010147348966125277,-0.024618729937790067,0.16946120443977974,0.8015423417338657,1.8545617504391234,0.03335723295948873,0.02016342032253432,0.05525085238027212,0.03513321279358688,0.24640865740142204,1.131044447397299,4.8504086093631225,0.10104618951537242,0.0921085293263228,720,True,48,2,['alpha_neg'],[]
10072,0.006341079715639353,0.0051805065013468266,0.19251301884651184,0.8096005916595459,4.714414596557617,0.024889489635825157,0.0010000000474974513,388.1142578125,790.228515625,822.2638026083375,790.3862621038733,0.5079710001753497,6.547800694534089e-06,240807856.0,True,0.0019243088146165953,0.008297388292930818,0.022630348290557607,0.055675502570941095,0.4405195096754984,0.016845845748421982,1.922277847476438e-05,0.0025695037438578624,-0.011082075718541855,0.14815835123942134,0.7004786117993341,3.8510122231063963,-0.008127761320199121,0.0009623240940041213,0.010112655687420844,0.021443088721235508,0.23686768645360234,0.9187225715197577,5.577816970008838,0.057906740591849436,0.0010376760009907812,718,True,50,3,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10074,0.017549552023410797,0.0010000000474974513,0.08869599550962448,0.6050803661346436,4.1422505378723145,0.1071435883641243,0.03521723300218582,420.4266052246094,854.8532104492188,886.8787413334161,855.0111794195996,0.4662638940125592,2.0991308701923117e-05,4207217.5,True,0.005632099654484153,2.664111451020015e-06,0.04207776243426275,0.11538246747531117,1.2212892010000236,0.02304929732713575,0.044175002769051244,0.006510839543281374,0.0009947784850026513,0.006225096588437062,0.3789348854356695,1.7485676892045694,0.0619677957339829,-0.05136418144211177,0.02858826450354022,0.0010052216099922513,0.1711668944308119,0.8312258468336176,6.5359333865400595,0.1523193809942657,0.12179864744648342,717,True,49,5,['alpha_neg'],[]
10075,0.020461607724428177,0.0010000000474974513,0.15635181963443756,0.8741416931152344,3.000000238418579,0.015221736393868923,0.14155054092407227,445.77777099609375,905.5555419921875,937.5810728763848,905.7135109625683,0.4340803158731942,0.8100945949554443,7122719.5,True,0.007836037945978945,3.971037330895091e-06,0.05040662439403066,0.12014811760135045,0.8633268394068888,0.017710856330479557,0.037003479995818864,0.005103255568820223,0.0009922169573476328,0.05755665123989934,0.6386557098063046,1.307910726294282,-0.019490904149234232,0.06902505282961895,0.03581995988003613,0.0010077831376472698,0.2551469880289758,1.1096276764241642,4.692089750542876,0.04993437693697208,0.21407602901852557,717,False,49,15,['alpha_neg'],[]
10076,0.013829232193529606,0.0010000000474974513,0.30832499265670776,0.9468176960945129,2.367821216583252,0.14177264273166656,0.0010000000474974513,493.8122253417969,1001.6244506835938,1033.5813054738412,1001.7839948431379,0.3669193547971905,3.476197525742464e-05,92693192.0,True,0.0027459371645204966,2.250006479880304e-06,0.033723434608763585,0.054631199548859734,0.46678936610656974,0.024807483291884144,1.1935691255154793e-05,0.008447294247259395,0.0009955901158319042,0.24222827538853953,0.839742512546527,1.4529308706480935,0.0931508689324945,0.0009766065225067582,0.019211170139799817,0.0010044099791629985,0.374421709924876,1.053892879642499,3.2827115625184105,0.19039441653083863,0.0010233935724881444,710,True,50,4,"['alpha_neg', 'epsilon']",[]
10077,0.008491857908666134,0.0010000000474974513,0.14849260449409485,0.7654780745506287,3.744244337081909,0.008695286698639393,0.0010000000474974513,422.90423583984375,859.8084716796875,891.8535011837348,859.9659962929084,0.46461192688724207,1.873967812571209e-05,835434048.0,True,0.0014872642358973074,2.7567435027059993e-06,0.04266574311522421,0.05865606935940811,0.47951663380302756,0.016667265101601252,3.462085843308825e-05,0.005576873570812928,0.0009945969295175328,0.06486928461461762,0.6505142911315054,2.8044090048400934,-0.023971952621280386,0.0009321444118547386,0.01140684224651934,0.0010054031654773699,0.2321159243735721,0.8804418579697519,4.684079669323725,0.04136252601855917,0.0010678556831401642,719,True,50,7,"['alpha_pos', 'alpha_neg', 'kappa', 'epsilon']",[]
10078,0.010248573496937752,0.007894321344792843,0.135600745677948,0.8102468848228455,2.9999990463256836,0.043448593467473984,0.018948037177324295,430.2755126953125,874.551025390625,906.5960548946723,874.7085500038459,0.45528004184666593,0.11977002024650574,468.3486328125,True,0.002723315401883348,0.00498075200976841,0.08958443542838498,0.10762630515083459,0.4585525293621563,0.017489991660013686,0.04730962597787807,0.004910973390703167,-0.0018677732102787316,-0.03998152133704061,0.599303202938092,2.1012526037561114,0.009168839723941245,-0.07377712586137726,0.015586173603172337,0.017656415899864417,0.3111830126929366,1.021190566707599,3.8987454888952557,0.07772834721100672,0.11167320021602585,719,False,50,10,"['alpha_pos', 'alpha_neg']",[]
10079,0.011846424080431461,0.0010000000474974513,0.12305247783660889,0.9990000128746033,2.932563304901123,0.0027263760566711426,0.035811737179756165,361.3641662597656,736.7283325195312,768.7733620235786,736.8858571327521,0.54252039050495,1.807878834370058e-05,544662912.0,True,0.002265093955189762,3.6019530688388637e-06,0.055271357241708376,2.335268577736945e-05,0.17392439185134095,0.012515878175879746,0.023816437549189457,0.007406921506660145,0.0009929403492085235,0.014722608266213369,0.9989542424515373,2.591677760839463,-0.021804294402944027,-0.01086762265670256,0.016285926654202778,0.001007059745786379,0.23138234740700442,0.9990457832976692,3.273448848962783,0.027257046516286312,0.08249109701621489,719,True,49,9,"['alpha_neg', 'rho', 'kappa']",[]
10081,0.0070266094990074635,0.0010000000474974513,0.24278005957603455,0.8813842535018921,3.418311834335327,2.938758297831148e-39,0.0010000000474974513,429.20159912109375,872.4031982421875,904.4189594109121,872.561390332583,0.4543629446215276,1.6701113054296002e-05,482128928.0,True,0.0016356265864276357,3.519970756426265e-06,0.017275483302731313,0.039433955628128466,0.42484055163568724,8.023668132653935e-06,1.9604658444090112e-05,0.0038208402974531075,0.0009931010315882215,0.20892073448715812,0.8040951207028098,2.585639653957251,-1.5726100563903462e-05,0.0009615756230178256,0.010232378700561819,0.001006899063406681,0.276639384664911,0.9586733863009744,4.250984014713403,1.5726100563903462e-05,0.001038424471977077,716,True,50,3,"['alpha_pos', 'alpha_neg', 'kappa', 'epsilon']",[]
10083,0.02704726718366146,0.0010000000474974513,0.27276521921157837,0.4578515589237213,2.999999761581421,0.025738932192325592,0.06595555692911148,440.7989807128906,895.5979614257812,927.4854596684559,895.759112504918,0.42925672361024225,0.36058080196380615,23874512.0,True,0.0060040823937414995,6.136107061441657e-06,0.05227910074835595,0.18157061150903683,1.4818808943898782,0.015877044112299406,0.02691154513079522,0.015279481931717086,0.0009879734986517437,0.17030006460065972,0.1019796997150953,0.09556657919925593,-0.005379502448734957,0.01320989770442859,0.03881505243560583,0.001012026596343159,0.375230373822497,0.8137234181323474,5.904432943963586,0.056857366833386144,0.11870121615379436,703,False,50,8,['alpha_neg'],[]
10084,0.9014661312103271,0.0010000000474974513,0.0010984785621985793,0.9990000128746033,5.129997253417969,0.04626934975385666,0.045900147408246994,220.73597717285156,455.4719543457031,487.49748522990046,455.62992331608393,0.7197732982558778,6.256462256715167e-06,2511332096.0,True,1126.143930339235,8.512176795737597e-05,0.4730778422158131,2.818145368791548e-05,0.9866934079092115,0.015253615459232955,0.011541096190604042,-2206.3000787420738,0.0008331644480006188,-0.9261170540647174,0.998944778240343,3.196113710132826,0.016372812819736668,0.023280014532550658,2208.1030110044944,0.0011668356469942839,0.9283140111891146,0.9990552475088635,7.063880796703112,0.07616588668797665,0.06852028028394333,717,True,50,13,"['alpha_neg', 'phi', 'rho']",[]
10086,0.04189633950591087,0.0010000000474974513,0.9990000128746033,0.5355010628700256,1.000000238418579,0.6727758049964905,0.0010000000474974513,288.7486572265625,591.497314453125,622.617353188824,591.6773787618067,0.5828089612008827,3.7685334973502904e-05,inf,True,0.010993210710880679,2.5299019546814463e-06,5.357665025102139e-05,0.10484398550978462,,0.03163833508273714,2.3493999144942794e-05,0.020350042438124778,0.0009950415307818582,0.9988950045696989,0.33001062727520847,,0.6107658077035156,0.0009539526553205486,0.06344263657369698,0.0010049585642130444,0.9991050211795076,0.7409914984648428,,0.7347858022894653,0.001046047439674354,630,True,50,3,"['alpha_neg', 'phi', 'capacity', 'epsilon']","[('alpha_pos', 'capacity', -5361.2333984375), ('alpha_neg', 'capacity', -9.400131225585938), ('phi', 'capacity', 6.609499454498291), ('rho', 'capacity', 182321922048.0), ('capacity', 'kappa', -4809.90625), ('capacity', 'epsilon', 5.301007270812988)]"
10087,0.011709458194673061,0.0010000000474974513,0.185887411236763,0.9211775660514832,4.098221302032471,0.07587427645921707,0.01703539304435253,359.5057678222656,733.0115356445312,765.0077163809084,733.1701758711602,0.541685921469991,1.8041546354652382e-05,7950665.0,True,0.00435755442079784,3.888917964040503e-06,0.023389686607373145,0.06026831261076559,0.6143303492430302,0.01829462438937524,0.023269870487424998,0.0031688084692359994,0.000992377908349101,0.1400444678766328,0.8030538439253815,2.8941559429062185,0.040017471545353525,-0.02857271503591198,0.020250107920110123,0.0010076221866458016,0.2317303545968932,1.039301288177585,5.302286661158723,0.11173108137308062,0.06264350112461704,714,True,48,3,['alpha_neg'],[]
10088,0.0067129842936992645,0.00422634044662118,0.17079642415046692,0.9733107686042786,4.419325351715088,0.06531810015439987,0.0010000005131587386,300.8682861328125,615.736572265625,647.7913307496957,615.8938756364115,0.6196359498804538,7.818770427547861e-06,127330760.0,True,0.0027249853721869033,0.008417696831832213,0.027174927022850917,0.020248542917955113,0.3385529796154835,0.019622338440854592,1.487601095963831e-05,0.0013721111058144593,-0.012272042176546875,0.11753454590317484,0.933624353745673,3.755773704810017,0.026859023517869035,0.0009708440674442244,0.012053857481584069,0.020724723069789234,0.22405830239775898,1.0129971834628841,5.082876998620159,0.10377717679093071,0.0010291569588732528,720,True,50,10,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10089,0.018655527383089066,0.0010000000474974513,0.22958306968212128,0.8976250886917114,3.0,5.513426222731113e-14,0.018393097445368767,353.37164306640625,720.7432861328125,752.7590473015371,720.901478223208,0.5507643420438262,0.47814056277275085,108211288.0,True,0.003403895828052567,2.6603153475423514e-06,0.018740471738689972,0.0717635904630549,0.5726300875345867,1.0368354388503945e-05,0.012615340281121165,0.01198401415297989,0.000994785925228749,0.1928524200209982,0.7569710359828417,1.8776656519681916,-2.0321601125281284e-05,-0.006332515158346118,0.02532704061319824,0.0010052141697661535,0.2663137193432443,1.0382791414005812,4.122334348031808,2.0321601235549808e-05,0.04311871004908365,716,False,45,3,"['alpha_neg', 'kappa']",[]
10090,0.003750738687813282,0.0010000000474974513,0.37244710326194763,0.9608184695243835,1.9999200105667114,1.6235109951665444e-25,0.5428410768508911,760.5770263671875,1535.154052734375,1567.1990822384223,1535.3115773475959,0.037125112280099626,2.7167250664206222e-05,inf,True,0.004199914625274418,2.6917449767446564e-06,0.06073118040762525,47.46349490789342,98.81023020106853,,0.2844492667018946,-0.004480942715867615,0.0009947243242874652,0.25341617692439755,-92.06592213034698,-191.66457248763956,,-0.01466924131365066,0.011982420091494179,0.0010052757707074375,0.4914780295994977,93.98755906939574,195.66441250877298,,1.1003513950154329,719,True,50,1,"['alpha_pos', 'alpha_neg', 'kappa']","[('alpha_pos', 'kappa', 25.556903839111328), ('phi', 'kappa', -862.1140747070312), ('rho', 'capacity', -0.9998437166213989), ('capacity', 'kappa', 6.884489059448242), ('kappa', 'epsilon', 2066.9560546875)]"
10092,0.007092073559761047,0.0010000000474974513,0.18862836062908173,0.8793772459030151,4.06960391998291,0.037285882979631424,0.0010000000474974513,399.660888671875,813.32177734375,845.3179580801271,813.4804175703789,0.49049437224414283,1.4360096429300029e-05,8454406144.0,True,0.001986100228404917,2.871016146216593e-06,0.01916768414062898,0.04383708363890933,0.3924409677843326,0.017657279930500782,0.00011097512338243615,0.0031993886424006345,0.0009943729592518339,0.15106039004640934,0.7934581407834828,3.300433757067575,0.002678250250907982,0.0007824928024879876,0.010984758477121461,0.0010056271357430687,0.22619633121175411,0.9652963510225475,4.8387740828982455,0.07189351570835487,0.001217507292506915,714,True,50,4,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10093,0.012073238380253315,0.0010000010952353477,0.24123497307300568,0.6492908596992493,2.999999761581421,0.08270859718322754,0.0010000000474974513,514.20947265625,1042.4189453125,1074.3954906923839,1042.578036221591,0.3426213023668274,0.22927764058113098,829848256.0,True,0.0017488002518569713,3.522298549982089e-06,0.0387713194607015,0.11594922693646549,0.6829026927807244,0.022022774768474165,3.1113736378315724e-05,0.008645652870459077,0.0009930975169345853,0.1652445832969338,0.4220345508685154,1.6615350787857799,0.03954475179738075,0.0009390182447714788,0.015500823890047553,0.0010069046735361102,0.31722536284907754,0.8765471685299832,4.3384644443770615,0.12587244256907432,0.001060981850223424,712,False,48,7,"['alpha_neg', 'epsilon']",[]
10094,0.006059646140784025,0.0010000000474974513,0.3120752274990082,0.7211427092552185,2.999999761581421,2.938758297831148e-39,0.0010000000474974513,569.3980102539062,1152.7960205078125,1184.7430091935373,1152.9557922624488,0.26898673554813035,0.47718000411987305,8548500992.0,True,0.0014612722886402994,2.718706631138126e-06,0.03671835373342639,0.08412087123071327,0.4353588162645364,1.2077881959299292e-05,0.00010779233183223281,0.0031956050834426202,0.0009946714804158904,0.2401085766098906,0.5562688312948889,2.146712161350939,-2.3672213649752674e-05,0.0007887309592966846,0.00892368719812543,0.0010053286145790122,0.38404187838812576,0.8860165872155481,3.853287361811903,2.3672213649752674e-05,0.001211269135698218,709,False,49,10,"['alpha_pos', 'alpha_neg', 'kappa', 'epsilon']",[]
