participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,phi_rl,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,kappa_se,phi_rl_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,kappa_ci_lower,phi_rl_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,kappa_ci_upper,phi_rl_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10112,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,707,False,49,0,[],
10113,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,696,False,49,0,[],
10114,0.015559036284685135,0.0010000000474974513,0.20333844423294067,0.9990000128746033,1.687016487121582,0.03766809031367302,0.03089018724858761,0.0010000000474974513,520.3546752929688,1056.7093505859375,1093.2201947981946,1056.9150648716518,0.33195030012647264,7.799390004947782e-06,inf,True,0.004899600849634474,6.796798404932399e-06,0.03589881065642836,,0.1683335118384413,0.020236218602345025,0.017518201489222354,0.00013220609176387645,0.005955995080779717,0.0009866785674136045,0.13297806825851838,,1.3570888665270902,-0.0019941693302026955,-0.003444856744204146,0.000740880869103456,0.025162077488590555,0.001013321527581298,0.27369882020736297,,2.016944107716074,0.07733034995754873,0.06522523124137936,0.0012591192258914466,709,True,50,8,"['alpha_neg', 'rho', 'epsilon']","[('alpha_pos', 'rho', -95534.15625), ('alpha_neg', 'rho', -60.480464935302734), ('phi', 'rho', 23998.30859375), ('rho', 'capacity', 205252853760.0), ('rho', 'kappa', -2151.098388671875), ('rho', 'phi_rl', 72710.9609375), ('rho', 'epsilon', 18.6929988861084)]"
10115,0.01971643790602684,0.0010000000474974513,0.0010016461601480842,0.7859488129615784,4.006573677062988,0.10516222566366196,0.0437234602868557,0.0010000000474974513,402.07171630859375,820.1434326171875,856.6768120556135,820.3485608223157,0.48525816019513435,6.6357333707856014e-06,inf,True,0.007625654647519918,9.764436409923985e-06,,0.0879452337138136,0.5879696688473096,0.02250004148777896,0.01968837793325585,3.3548132706510824e-05,0.00477042943834732,0.0009808621038046687,,0.6135793222705459,2.8541743021203194,0.061062954696958174,0.005134948623661088,0.0009342469156441199,0.03466244637370636,0.0010191379911902339,,0.9583183036526108,5.158973052005657,0.14926149663036575,0.0823119719500503,0.0010657531793507827,711,True,50,9,"['alpha_neg', 'phi', 'epsilon']","[('alpha_pos', 'phi', 137465.484375), ('alpha_neg', 'phi', -7.337464332580566), ('phi', 'rho', -142754.46875), ('phi', 'capacity', -103870.2265625), ('phi', 'kappa', -19131.037109375), ('phi', 'phi_rl', 46608.21484375), ('phi', 'epsilon', 74.94163513183594)]"
10116,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10117,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,715,False,48,0,[],
10119,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10120,0.019257472828030586,0.0010000000474974513,0.07875286042690277,0.9581064581871033,2.999988555908203,0.05062904953956604,0.054393623024225235,0.016750937327742577,414.371826171875,844.74365234375,881.3219126853021,844.9476183494157,0.4724790341389682,2.1463921070098877,28712396.0,True,0.007629787699869436,5.176325159418383e-06,0.02456101418701843,0.06222580614065322,0.2380569918850847,0.020996959983630673,0.023114877028023565,0.018480597577313723,0.0043033637265997935,0.0009898546366127227,0.030614157196569333,0.8361461192424516,2.533405425545493,0.009475764186821202,0.009089296542226809,-0.019470368336570495,0.03421158192946138,0.00101014545838218,0.1268915636572362,1.080066797131755,3.466571686270913,0.09178233489231089,0.09969794950622365,0.05297224299205565,715,False,50,2,['alpha_neg'],[]
10121,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,711,False,49,0,[],
10125,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,717,False,49,0,[],
10126,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,48,0,[],
10128,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,705,False,47,0,[],
10130,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,713,False,46,0,[],
10134,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,701,False,49,0,[],
10135,0.1620170921087265,0.0010000000474974513,0.0014054286293685436,0.333707720041275,1.9747103452682495,0.031100952997803688,0.12006349861621857,0.14010432362556458,450.91650390625,917.8330078125,954.2872346617644,918.0402020571044,0.41698595200440014,1.8714887119131163e-05,inf,True,0.0750404528000201,9.112798578305598e-06,2.9251277492110583,,,0.017845041205580822,0.030193485932026396,0.02829104504248268,0.01494050723710924,0.0009821392904856045,-5.731739610003017,,,-0.0038746850677679467,0.060885353621730046,0.08465489425729808,0.30909367698034373,0.0010178608045092981,5.734550467261754,,,0.06607659106337532,0.1792416436107071,0.19555375299383107,704,True,50,19,"['alpha_neg', 'phi']","[('alpha_pos', 'rho', 84100.890625), ('alpha_pos', 'capacity', -164772.078125), ('alpha_pos', 'phi_rl', 0.9173079133033752), ('alpha_neg', 'rho', 131.43020629882812), ('alpha_neg', 'capacity', -265.4563293457031), ('phi', 'rho', -446980.71875), ('phi', 'capacity', 718595.25), ('rho', 'capacity', 1.0302539916378112e+17), ('rho', 'kappa', -27968.466796875), ('rho', 'phi_rl', 125995.7578125), ('rho', 'epsilon', 77080.3828125), ('capacity', 'kappa', 51873.234375), ('capacity', 'phi_rl', -213903.46875), ('capacity', 'epsilon', -132561.859375)]"
10137,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,718,False,48,0,[],
10139,0.06710992753505707,0.0010000000474974513,0.8770638704299927,0.2104867845773697,6.180129051208496,6.257849598755028e-13,0.11157524585723877,0.0705462321639061,619.476806640625,1254.95361328125,1291.419195703748,1255.1605098329742,0.20018143348960948,9.28001736610895e-06,inf,False,0.017512312243134695,7.98324825268704e-06,0.10779067178713593,0.07944151074211517,2.1050693041544368e-11,1.4531600196480857e-05,0.021828188339036814,0.0624918104869688,0.03278642625249322,0.0009843531684425423,0.6657980358578286,0.05478428464537213,6.1801290511672375,-2.8481412397052695e-05,0.06879278286496943,-0.05193546571925521,0.10143342881762091,0.0010156469265523603,1.0883297050021568,0.3661892845093673,6.180129051249755,2.8481413648622615e-05,0.1543577088495081,0.19302793004706742,705,True,50,12,"['alpha_neg', 'kappa']",[]
10140,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10141,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10142,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10143,0.06393197178840637,0.0010000041220337152,0.15585747361183167,0.8131764531135559,2.729576349258423,0.016690002754330635,0.036609649658203125,0.09391610324382782,350.1229553222656,716.2459106445312,752.8688015062996,716.4487275459397,0.5567515325774106,9.414068699697964e-06,36816852.0,True,0.04548797935193182,1.0009000010993973e-05,0.03693189342606612,0.22744035502511875,1.0639416213914763,0.014326792210187666,0.05578403561748918,0.021297962499723395,-0.025222829470881628,0.000980386842490906,0.08347229261587048,0.36740154863331964,0.6442890896779794,-0.011389993991626188,-0.07272505106437527,0.0521728638002853,0.15308677304769436,0.0010196214015765245,0.22824265460779286,1.258951357593792,4.814863608838866,0.044769999500287455,0.14594435038078152,0.13565934268737034,719,True,50,9,['alpha_neg'],"[('alpha_pos', 'phi_rl', 0.9227713346481323)]"
10145,0.021753232926130295,0.0010000563925132155,0.0010190255707129836,0.9195432066917419,4.294932842254639,0.007886214181780815,0.04032354801893234,0.08261127769947052,362.3280029296875,740.656005859375,777.2118572226893,740.8605513139205,0.5374401666592354,9.846673492575064e-06,inf,True,0.019281916246097954,2.8322207121190242e-05,,0.11742300130807515,0.6749529435263755,0.013920126191954702,0.033490790236550376,0.05598182590628017,-0.016038628469139456,0.0009445458865929989,,0.689398353171315,2.9720493816836457,-0.01939673181470309,-0.025317194658492068,-0.027111084865629978,0.059545094321400045,0.0010555668984334322,,1.1496880602121688,5.617816302825632,0.03516916017826472,0.10596429069635675,0.192333640264571,713,True,50,3,"['alpha_neg', 'phi', 'kappa']","[('alpha_pos', 'phi', 58372.19140625), ('alpha_neg', 'phi', -62.984375), ('phi', 'rho', -141000.828125), ('phi', 'capacity', 31295.927734375), ('phi', 'kappa', -29518.408203125), ('phi', 'phi_rl', 49688.515625), ('phi', 'epsilon', -12812.7421875)]"
10147,0.001000002957880497,0.0010000000474974513,0.10435961931943893,0.9989990592002869,4.968943119049072,0.01923593319952488,0.9990000128746033,0.06792622804641724,323.0421447753906,662.0842895507812,698.6737308864664,662.2879670613895,0.5893217429773374,9.501894055574667e-06,1104941416448.0,True,0.0007773900650385985,0.0009243224068505249,0.032558587288925696,0.04347229251504369,0.1751086187097893,0.014338560786247349,0.0005946891726662781,0.047201242965436555,-0.0005236535715344064,-0.0008116385800329565,0.040545960845640966,0.913794931545411,4.625736532995329,-0.008867129531658243,0.9978344435141815,-0.024586508191362988,0.0025236594872954004,0.002811638675027859,0.1681732777932369,1.0842031868551627,5.312149705102816,0.047338995930708005,1.000165582235025,0.16043896428419746,716,True,50,8,"['alpha_pos', 'alpha_neg', 'rho', 'phi_rl']",[]
10148,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,705,False,49,0,[],
10149,0.030133945867419243,0.0010000000474974513,0.3331405520439148,0.9989967942237854,1.3325250148773193,1.6941421876470741e-10,0.04892166703939438,0.05258183181285858,546.9808959960938,1109.9617919921875,1146.5176433555018,1110.166337446733,0.3017062163378136,2.0249241060810164e-05,inf,True,0.009880820335771513,5.268401379200746e-06,0.0401974046245647,,,2.5544728748458935e-05,0.019616359707665065,0.03689379037383801,0.010767893871596112,0.0009896741705381167,0.2543550867077842,,,-5.0066578927605675e-05,0.010474308504588185,-0.019728668573034458,0.04949999786324237,0.001010325924456786,0.4119260173800454,,,5.0066917756043204e-05,0.08736902557420057,0.12489233219875162,713,True,50,22,"['alpha_neg', 'rho', 'kappa']","[('alpha_pos', 'rho', 51536.296875), ('alpha_pos', 'capacity', -37905.79296875), ('alpha_neg', 'rho', 67.94097900390625), ('alpha_neg', 'capacity', -52.94521713256836), ('phi', 'rho', -4354.01904296875), ('phi', 'capacity', 3843.4609375), ('rho', 'capacity', 7744352705052672.0), ('rho', 'kappa', -27.30580711364746), ('rho', 'phi_rl', 29414.701171875), ('rho', 'epsilon', -2577.681884765625), ('capacity', 'kappa', 17.892274856567383), ('capacity', 'phi_rl', -38014.44140625), ('capacity', 'epsilon', 20552.330078125)]"
10150,0.10143156349658966,0.0010000000474974513,0.08569130301475525,0.9944270253181458,1.0,0.06472045928239822,0.07827049493789673,0.06766779720783234,360.34368896484375,736.6873779296875,773.2656382712396,736.8913439353532,0.5412601947367539,2.6012963644461706e-05,inf,True,0.03490951597646922,8.509771825302663e-06,0.07934871279209796,0.4471744219237646,,0.019492433608159117,0.022196441510812646,0.02120051539045197,0.033010169464984376,0.0009833212012032044,-0.06982931627736944,0.11798126354004879,,0.026515991439368218,0.03476626899175412,0.02611555058885936,0.16985295752819496,0.0010166788937916982,0.24121192230687993,1.8708727870962427,,0.10292492712542822,0.12177472088403934,0.10922004382680531,715,True,50,9,"['alpha_neg', 'rho', 'capacity']","[('alpha_pos', 'capacity', 3700230.75), ('alpha_neg', 'capacity', 3658.141357421875), ('phi', 'capacity', -417857.0625), ('rho', 'capacity', 25544978432.0), ('capacity', 'kappa', -243540.4375), ('capacity', 'phi_rl', 1784642.5), ('capacity', 'epsilon', 1322335.0)]"
10151,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,717,False,47,0,[],
10152,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10154,0.03120243549346924,0.0010000000474974513,0.0010000000474974513,0.9990000128746033,1.699659824371338,6.705989215546646e-35,0.060471583157777786,0.0010000000474974513,419.6506652832031,855.3013305664062,891.9019372912032,855.5047203969148,0.46724895812995737,8.483389137836639e-06,inf,True,0.006672526594288171,1.2030859423148424e-05,,0.026303744454132534,0.19757650887496866,1.2682393672004175e-05,0.013810288880307773,1.7942033343528864e-05,0.01812452368277872,0.000976419996325016,,0.9474456210859583,1.312416982785241,-2.485703483488687e-05,0.033403914336280566,0.0009648343083347179,0.04428034730415976,0.0010235800986698866,,1.0505544046632482,2.086902665957435,2.485703483488687e-05,0.087539251979275,0.0010351657866601847,717,True,50,13,"['alpha_neg', 'phi', 'rho', 'kappa', 'epsilon']","[('alpha_pos', 'phi', 47239.07421875), ('alpha_neg', 'phi', -14.189431190490723), ('phi', 'rho', 182.74774169921875), ('phi', 'capacity', -104894.6328125), ('phi', 'kappa', 7.6640825271606445), ('phi', 'phi_rl', 22422.345703125), ('phi', 'epsilon', 17.561145782470703)]"
10155,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10156,0.009464850649237633,0.0010000000474974513,0.00921747274696827,0.8204420804977417,4.32259464263916,3.0190365762905458e-09,0.0010000000474974513,0.0010003510396927595,333.0834045410156,682.1668090820312,718.711432373327,682.371645497394,0.5741775554049886,7.73683041188633e-06,388099104.0,True,0.0018218984636220257,5.7640353171155e-06,3.2204483320691777,0.05308836333822686,0.41588126667380043,1.287266710760144e-05,2.3972603002461444e-05,0.0005110445362430371,0.005893995277049605,0.000988702745870288,-6.302745272180708,0.7163908003566405,3.5074823381136135,-2.522694487929592e-05,0.0009530146089969502,-1.2778458395674899e-06,0.013035706021425661,0.0010112973491246146,6.3211802176746446,0.9244933606388429,5.137706947164707,2.5232982952448503e-05,0.0010469854859979524,0.0020019799252250867,712,True,50,6,"['alpha_pos', 'alpha_neg', 'phi', 'kappa', 'phi_rl', 'epsilon']",[]
10157,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10158,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10159,0.7915470004081726,0.9990000128746033,0.19713863730430603,0.9990000128746033,4.573726177215576,0.031304288655519485,0.9274060726165771,0.04543862119317055,358.8548278808594,733.7096557617188,770.2990970974039,733.913333272327,0.5437936578190219,8.943597094912548e-06,61946740736.0,True,2.147668858845577,0.00024103422989454665,0.017300550623073636,2.4685398304918573e-05,0.20126209921643934,0.016207524932020052,0.1709463030342611,0.019472352553291983,-3.417806613647395,0.9985275944649686,0.16323018117036972,0.9989516303829816,4.179259711298428,-0.000461876489774804,0.5923574753791552,0.007273511494451698,5.00090061446374,0.9994724312842379,0.23104709343824234,0.9990483953662249,4.968192643132724,0.06307045380081377,1.2624546698539991,0.0836037308918894,716,True,50,4,"['alpha_neg', 'rho']","[('alpha_pos', 'phi_rl', 0.9642266035079956)]"
10160,0.030903715640306473,0.0010000000474974513,0.18136951327323914,0.9990000128746033,1.1621086597442627,0.018767155706882477,0.05651243403553963,0.01865534484386444,499.107666015625,1014.21533203125,1050.815938756047,1014.4187218617585,0.3663774394454835,1.5723169781267643e-05,inf,True,0.008731087715929294,6.576095068516386e-06,0.04607012306780868,,0.3176383217395579,0.017135721414963126,0.01538407731024726,0.03032525371526473,0.013791098171224977,0.0009871111380042477,0.09107373129700617,,0.539548989024983,-0.014818241115556983,0.02636019657207517,-0.0407810602600939,0.048016333109387965,0.0010128889569906549,0.2716652952494721,,1.7846683304635422,0.05235255252932194,0.08666467149900409,0.07809174994782278,717,True,50,9,"['alpha_neg', 'rho']","[('alpha_pos', 'rho', 76212.9140625), ('alpha_neg', 'rho', 91.66783142089844), ('phi', 'rho', -23827.73828125), ('rho', 'capacity', 15917572096.0), ('rho', 'kappa', 12174.4033203125), ('rho', 'phi_rl', 64212.62890625), ('rho', 'epsilon', 11889.7294921875)]"
10162,0.010778805240988731,0.0010000000474974513,0.17423848807811737,0.9403844475746155,3.525707960128784,0.026993228122591972,0.026747779920697212,0.025403250008821487,409.60784912109375,835.2156982421875,871.7827619409042,835.4199535613365,0.47781354089038286,1.5627638276782818e-05,31561080.0,True,0.009699103788575384,7.83809480687295e-06,0.027217765195644807,0.08280403084069914,0.6213368493876043,0.015980738919152724,0.029288545792093525,0.054378694265404016,-0.008231088866935014,0.0009846376639685698,0.12089264855498577,0.7780915293521012,2.307910113061492,-0.00432844460528492,-0.030656714991358247,-0.08117703227768516,0.029788699348912477,0.0010153624310263328,0.22758432760124897,1.1026773657971296,4.743505807196076,0.058314900850468865,0.08415227483275267,0.13198353229532814,714,True,50,8,"['alpha_pos', 'alpha_neg']",[]
10163,0.07969123125076294,0.0010000000474974513,0.2378239780664444,0.9205228090286255,1.1552844047546387,3.5368211437183033e-17,0.09705293923616409,0.12375707924365997,481.8554382324219,979.7108764648438,1016.3337673266121,979.9136933662522,0.38998091593516626,5.967567631159909e-06,inf,True,0.0255267598024457,1.0713773545206003e-05,0.04374845112931294,,,8.411525794790983e-06,0.0206585931561207,0.03315762959857096,0.029659701395964584,0.0009790014372103295,0.15207858947358038,,,-1.6486287612784613e-05,0.056562840678901875,0.058769319417741606,0.1297227611055613,0.001020998657784573,0.3235693666593084,,,1.648628761285535e-05,0.1375430377934263,0.18874483906957834,719,True,50,14,"['alpha_neg', 'kappa']","[('alpha_pos', 'rho', 688305.875), ('alpha_pos', 'capacity', -593773.125), ('alpha_neg', 'rho', 868.221923828125), ('alpha_neg', 'capacity', -751.9957885742188), ('phi', 'rho', -151093.921875), ('phi', 'capacity', 119816.796875), ('rho', 'capacity', 1.3600424541657498e+17), ('rho', 'kappa', 20.5743408203125), ('rho', 'phi_rl', 395764.59375), ('rho', 'epsilon', 164911.234375), ('capacity', 'kappa', -18.34322166442871), ('capacity', 'phi_rl', -354984.625), ('capacity', 'epsilon', -142568.65625)]"
10164,0.022949736565351486,0.0010000000474974513,0.3978368639945984,0.9989961981773376,1.4004757404327393,3.4555369091311683e-13,0.03964602202177048,0.12422313541173935,622.3473510742188,1260.6947021484375,1297.3175930102059,1260.8975190498459,0.21212104098044826,1.413789505022578e-05,4628354695168.0,True,0.010444757327340065,4.462283090142789e-06,0.036105269617969164,0.856243772795939,1.252422881954412,9.802985131462325e-06,0.02185562998143879,0.0763522655504507,0.0024783883765041245,0.0009912541333519493,0.3270718358912706,-0.6792107584893996,-1.0542280016117682,-1.9213497453094115e-05,-0.0031902256012833613,-0.025424555205182303,0.04342108475419885,0.0010087459616429533,0.4686018920979262,2.677203154844075,3.8551794824772467,1.9213498144201497e-05,0.08248226964482432,0.273870826028661,719,True,50,11,"['alpha_neg', 'rho', 'kappa']","[('rho', 'capacity', -0.9584254622459412)]"
10165,0.01793576590716839,0.0010000000474974513,0.3216504752635956,0.9976602792739868,1.4663898944854736,2.4690078107014735e-11,0.032112330198287964,0.1252976655960083,616.8660888671875,1249.732177734375,1286.2880290976893,1249.9367231889205,0.21248848294138756,1.1086923223047052e-05,inf,True,0.007642448572497817,4.25801136305953e-06,0.04814917198691461,,,9.940936179887503e-06,0.01698383015587775,0.09709790753439503,0.002956841951373119,0.0009916544985800924,0.22727983228381807,,,-1.9483852195112586e-05,-0.0011753652267777193,-0.06501073614560632,0.032914689862963656,0.0010083455964148102,0.41602111824337307,,,1.94839015752688e-05,0.06540002562335365,0.3156060673376229,713,True,50,10,"['alpha_neg', 'rho', 'kappa']","[('alpha_pos', 'rho', -18822.27734375), ('alpha_pos', 'capacity', 16218.6884765625), ('alpha_neg', 'rho', -27.85103416442871), ('alpha_neg', 'capacity', 21.602670669555664), ('phi', 'rho', -27848.1328125), ('phi', 'capacity', 6817.76513671875), ('rho', 'capacity', 6863983730491392.0), ('rho', 'kappa', 2.448495626449585), ('rho', 'phi_rl', 5847.3330078125), ('rho', 'epsilon', -33672.55078125), ('capacity', 'kappa', -7.67266321182251), ('capacity', 'phi_rl', -2778.70068359375), ('capacity', 'epsilon', 60901.75390625)]"
10166,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,714,False,48,0,[],
10168,0.03716621920466423,0.005610428284853697,0.0010000000474974513,0.9990000128746033,3.0,0.060563985258340836,0.0010000000474974513,0.12465328723192215,390.8302307128906,797.6604614257812,834.2722179781671,797.8635643876994,0.5045278454784262,0.00833016075193882,361424048095232.0,True,0.03059987699152026,0.018959659793835456,0.03238655426113442,6.085502328121598e-05,0.970457951227824,0.01828807420442785,1.6798490063948675e-05,0.027848315743663622,-0.022808437630071343,-0.0315498220701959,-0.062476479887678224,0.9988807392206938,1.0979373670829367,0.024720018471066245,0.0009670756119774579,0.07007159134424168,0.0971408760393998,0.042770678639903296,0.06447647998267313,0.9991192865285128,4.902062632917064,0.09640795204561542,0.0010329244830174446,0.17923498311960262,718,False,50,6,"['alpha_neg', 'phi', 'rho', 'phi_rl']",[]
10169,0.07465358078479767,0.0010000000474974513,0.34436407685279846,0.9348529577255249,1.0000207424163818,8.001866313653294e-13,0.055474478751420975,0.10002128779888153,411.6030578613281,839.2061157226562,875.7619670859706,839.4106611772017,0.4745340125316456,8.176097253453918e-06,783161360384.0,True,0.028404708027948825,1.1902937070912022e-05,0.06511542994740975,1.991114166197453,2.047887638411305,1.559798324245765e-05,0.0275997295801383,0.02263237975686739,0.01898137605864223,0.000976670719528217,0.2167401793180345,-2.9676590971289825,-3.0137652732545606,-3.057148458648966e-05,0.0013800027913051238,0.055662638590988064,0.1303257855109531,0.0010233293754666856,0.47198797438756246,4.837365012580032,5.013806758087324,3.057148618686292e-05,0.10956895471153683,0.14437993700677498,713,True,50,15,"['alpha_neg', 'capacity', 'kappa']","[('alpha_pos', 'phi_rl', 0.9014688730239868), ('rho', 'capacity', -0.9615069627761841)]"
10170,0.09741301089525223,0.0010000037727877498,0.0010576826753094792,0.20212788879871368,3.0000030994415283,0.11486596614122391,0.06564339250326157,0.059843722730875015,356.8321838378906,729.6643676757812,766.2761242281671,729.8674706376994,0.5476286197045028,0.07125309854745865,8702746624.0,True,0.022600247066314263,2.3039658187572144e-05,0.617091502163218,0.2860404051662595,4.822042069021931,0.023288586443291622,0.017400513164520716,0.017921267510573314,0.053117340603569256,0.000954846872523995,-1.2084194367303185,-0.3585010034503997,-6.451025687778461,0.06922117546152456,0.03153901338828588,0.02471868385284353,0.1417086811869352,0.0010451606730515046,1.2105348020809374,0.7627567810478271,12.451031886661518,0.16051075682092325,0.09974777161823725,0.0949687616089065,718,False,50,19,"['alpha_neg', 'phi']",[]
10171,0.02126268483698368,0.0010000000474974513,0.001000000280328095,0.9239827394485474,2.999971866607666,0.021135473623871803,0.030850214883685112,0.04385620355606079,385.6784973144531,787.3569946289062,823.9687511812921,787.5600975908244,0.5110589176572304,0.7068173885345459,35357768.0,True,0.00938973422804387,6.737732813482039e-06,4.9901010658216396e-06,0.11342610505483426,0.42166250404365774,0.014995704045899503,0.021170150703596683,0.031817912699507754,0.002859143925614687,0.0009867943338455728,0.0009902198619598697,0.7016716586344156,2.1735285450511217,-0.008255566228912797,-0.010642518042649672,-0.018505759398214014,0.03966622574835267,0.0010132057611493299,0.0010097806986963203,1.1462938202626791,3.8264151881642103,0.050526513476656404,0.0723429478100199,0.1062181665103356,718,False,50,8,"['alpha_neg', 'phi']",[]
10172,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10173,0.018856028094887733,0.0010000000474974513,0.9990000128746033,0.0010000033071264625,6.96476936340332,3.3659273613973728e-22,0.06583305448293686,0.03345703333616257,689.5020751953125,1395.004150390625,1431.1455205739232,1395.2197192529004,0.07295149825202263,5.864746526640374e-06,inf,False,0.005826786773187845,6.86611140472755e-06,0.0003238033789749377,0.00032362517977156034,,2.9098344435579025e-05,0.020352879855291484,0.17134828451552542,0.0074357358738452,0.0009865427164303456,0.99836536991374,0.0003657096102839038,,-5.7031707103476375e-05,0.025942142984894764,-0.30237943312698945,0.030276320315930267,0.001013457378564557,0.9996346558354665,0.0016342970039690211,,5.7031707103476375e-05,0.10572396598097895,0.3692934997993146,677,True,50,23,"['alpha_neg', 'phi', 'rho', 'kappa']",[]
10174,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,714,False,48,0,[],
10175,0.03966248035430908,0.0010000000474974513,0.1854996681213379,0.27879127860069275,2.999999761581421,0.01845446415245533,0.047131847590208054,0.050004731863737106,474.0673522949219,964.1347045898438,1000.7353113146407,964.3380944203523,0.3981663875565382,0.2324371486902237,72228192.0,True,0.009346671469978675,6.600002236246064e-06,0.05280544573213928,0.19880436550759747,2.4766146455239206,0.015095815254306196,0.012662319541650969,0.03294104264800322,0.021343340897822836,0.0009870642808165252,0.08200289629876059,-0.11085811776353527,-1.8540757472298965,-0.011132790063255172,0.02231415732783443,-0.01455852533954713,0.05798161981079533,0.0010129358141783775,0.2889964399439152,0.6684406749649208,7.854075270392738,0.04804171836816583,0.07194953785258168,0.11456798906702134,717,False,50,12,['alpha_neg'],[]
10176,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,577,False,48,0,[],
10177,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10178,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,718,False,46,0,[],
10179,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10180,0.018356261774897575,0.0010000000474974513,0.26517435908317566,0.9936332702636719,1.572883129119873,5.643708417268911e-11,0.03973119333386421,0.06895723938941956,564.1223754882812,1144.2447509765625,1180.7443037261123,1144.4507595602536,0.2747368435206957,1.0514218047319446e-05,24551354368.0,True,0.010304884441006936,6.4570154688771034e-06,0.04441382031501209,89.02809606520374,140.92874978233735,8.491984778361393e-06,0.026868665388819865,0.13424981848866066,-0.0018409405943231871,0.000987344529730834,0.17812487084991857,-173.49822862970777,-274.6423908305183,-1.6643927885766513e-05,-0.01293042314088061,-0.1941675697793948,0.03855346414411834,0.0010126555652640685,0.35222384731643275,175.4854951702351,277.78815708875806,1.6644040759934858e-05,0.09239280980860903,0.3320820485582339,708,True,50,19,"['alpha_neg', 'rho', 'kappa']","[('rho', 'capacity', -0.9999959468841553)]"
10181,0.024428969249129295,0.0010000000474974513,0.10868772864341736,0.8043524622917175,2.020843267440796,0.012829539366066456,0.05187062919139862,0.0010000000474974513,489.2309875488281,994.4619750976562,1031.0848659594246,994.6647919990647,0.3806436220468301,1.505990803707391e-05,1777137280.0,True,0.006834623056905552,5.8371005629668785e-06,0.0489115988196897,0.13013864514009985,0.526342622260538,0.0119423916060884,0.01610418532313142,3.422479667923637e-05,0.011033354209687365,0.0009885595406198978,0.01282275653055373,0.5492854048202833,0.9892306842817713,-0.01057711807114026,0.020307005957702504,0.000932920678627942,0.037824584288571224,0.0010114405543750048,0.204552700756281,1.0594195197631517,3.0524558505998205,0.03623619680327317,0.08343425242509474,0.0010670794163669607,719,True,50,17,"['alpha_neg', 'epsilon']",[]
10182,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,696,False,49,0,[],
