participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa_total,kappa_share,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,kappa_total_se,kappa_share_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,kappa_total_ci_lower,kappa_share_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,kappa_total_ci_upper,kappa_share_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations,parameterization_version
10018,0.008093852549791336,0.0010000000474974513,0.2316468209028244,0.9990000128746033,2.4310848712921143,0.1274065375328064,0.35358670353889465,0.0010000000474974513,633.6643676757812,1283.3287353515625,1322.4779861883835,1283.4761253208562,0.41502417446837014,2.074323310807813e-05,1805392640.0,True,0.001441562841214648,4.877432568413169e-06,0.022895523826910402,5.026181373431037e-05,0.21830446398947578,0.034359750098304505,0.116837327870274,1.6166783602980582e-05,0.005268441299559393,0.000990440455326339,0.18677241879490133,0.9989015015298863,2.0032159842084205,0.06006266482233298,0.12458974886325971,0.0009683137338897566,0.010919263800023279,0.0010095596396685637,0.27652122301074744,0.9990985242193202,2.858953758375808,0.19475041024327983,0.5825836582145296,0.001031686361105146,986,True,46,11,"['alpha_pos', 'alpha_neg', 'rho', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10024,0.013817992061376572,0.0010000000474974513,0.21480335295200348,0.9990000128746033,3.6154980659484863,0.2191321849822998,0.44095250964164734,0.006782082840800285,348.8468933105469,713.6937866210938,750.3055431734796,713.8968895830119,0.5577519131223301,2.440790740365628e-05,247026544.0,True,0.004826691226270853,4.7507665485616655e-06,0.026065312235679688,2.1152500251206527e-05,0.7022821513765464,0.044226871688661365,0.10560322538365512,0.008253754746675591,0.004357851093390231,0.0009906887161633129,0.1637162797242801,0.998958554735928,2.2390503422651493,0.13244910932364937,0.23397399123841728,-0.009394979199910392,0.023278133029362914,0.0010093113788315897,0.26589042617972686,0.9990414710132786,4.991945789631823,0.3058152606409502,0.6479310280448773,0.022959144881510962,718,True,49,11,"['alpha_neg', 'rho', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10025,0.075999416410923,0.0010000000474974513,0.6128801703453064,0.19443455338478088,5.0,0.22318178415298462,0.1642896980047226,0.06928567588329315,242.95579528808594,501.9115905761719,534.1185183667744,502.26714613172743,0.4658263400784166,0.11563735455274582,inf,True,0.0294691478819472,3.237577692843946e-06,0.0748802225184226,0.05789953472236378,,0.05781427615331947,0.12053431276035634,0.0333233339480038,0.018240947907221673,0.000993654511822327,0.46611763105485293,0.08095355060732155,,0.10986788510022556,-0.07195321390686249,0.003973141500404773,0.13375788491462434,0.0010063455831725756,0.7596427096357599,0.3079155561622402,,0.3364956832057437,0.4005326099163077,0.13459821026618152,414,False,49,21,['alpha_neg'],"[('alpha_pos', 'capacity', 17879.4765625), ('alpha_neg', 'capacity', -40.22415542602539), ('phi', 'capacity', -159916.25), ('rho', 'capacity', 474133.9375), ('capacity', 'kappa_total', -18220.6796875), ('capacity', 'kappa_share', -27116.333984375), ('capacity', 'epsilon', 13703.09375)]","v4.0-K[2,6]-phiapprox-stickbreaking"
10027,0.03416164591908455,0.0010000235633924603,0.17304915189743042,0.9217031002044678,2.999999761581421,0.06905701011419296,4.2603677210867413e-39,0.04998492822051048,313.3578186035156,642.7156372070312,679.3273937594171,642.9187401689494,0.6027429269315643,0.0026031392626464367,443495360.0,True,0.012388525078564158,1.2636470074147036e-05,0.029851357004580706,0.13091000862963822,0.6253909517699677,0.04199810720784855,3.9723378509016176e-05,0.018206512313302642,0.009880582943527557,0.000975256537155414,0.11454156727880477,0.6651241980745493,1.774256019855058,-0.013257767432042253,-7.78563912219241e-05,0.014300819802352281,0.05844270889464154,0.0010247905896295067,0.23155673651605607,1.1782820023343863,4.2257435033077835,0.1513717876604282,7.78563912219241e-05,0.08566903663866868,718,False,50,11,"['alpha_neg', 'kappa_share']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10028,0.015109437517821789,0.0010000000474974513,0.8074612617492676,0.7103458642959595,3.1654860973358154,0.0575641430914402,0.13568463921546936,0.012784380465745926,685.6158447265625,1387.231689453125,1423.6288953909955,1387.440385105299,0.10718964768667816,2.9210117645561695e-05,1937384.125,True,0.004529710511855442,2.4077450259713753e-06,0.04106250928696041,0.1510312191476857,0.8894918771508096,0.03400070961412262,0.41043410948762904,0.08136103324687244,0.006231368054192629,0.000995280953962592,0.7269802224319837,0.41433011422531935,1.4221140535793024,-0.009076023201044892,-0.6687514334070529,-0.14668031444309,0.023987506981450947,0.0010047191410323107,0.8879423010665515,1.0063616143665997,4.908858141092328,0.1242043093839253,0.9401207118379916,0.17224907537458184,699,True,49,5,['alpha_neg'],[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10029,0.042049240320920944,0.0010000000474974513,0.20171085000038147,0.6925414800643921,3.7293262481689453,0.058505430817604065,0.3231150805950165,0.05304760858416557,317.02557373046875,650.0511474609375,686.6851571570184,650.2536791065071,0.5992095652036787,9.106084689847194e-06,91251912.0,True,0.013715999346353149,1.5132078606003415e-05,0.02871227244360859,0.1544848489261427,1.2198489591248804,0.04258396883766186,0.2880078644553958,0.018945682175383397,0.015166375590093848,0.0009703417184184556,0.14543583009660677,0.38975674001204114,1.3384662217055072,-0.024957614422989174,-0.24136996100185282,0.015914753857871652,0.06893210505174804,0.001029658376576447,0.2579858699041562,0.995326220116743,6.120186274632383,0.1419684760581973,0.8876001221918858,0.0901804633104595,720,True,50,7,['alpha_neg'],[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10030,0.029130542650818825,0.0010000000474974513,0.0010000907350331545,0.9319736957550049,3.190546989440918,0.08859441429376602,0.45659127831459045,0.023719048127532005,276.9764099121094,569.9528198242188,606.5422611599039,570.156497334827,0.6478843671057593,7.874515176808927e-06,594104287232.0,True,0.008810904564977604,2.118846810354498e-05,0.013926452537949751,0.07242413485911021,0.6789701706422275,0.04352263454277952,0.2346103006282855,0.012577220743856156,0.011861487032243167,0.0009584714131269274,-0.026295254671754788,0.790024999819677,1.8597899084051372,0.003291618077619282,-0.0032364613189639346,-0.0009318515560361278,0.04639959826939448,0.0010415286818679752,0.028295436141821097,1.0739223916903327,4.521304070476699,0.17389721050991275,0.9164190179481448,0.04836994781110014,716,True,49,12,"['alpha_neg', 'phi']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10031,0.006170003674924374,0.0010000000474974513,0.21429923176765442,0.9169025421142578,3.9491024017333984,0.15864497423171997,0.17290493845939636,0.014275035820901394,418.028076171875,852.05615234375,888.6790432055184,852.2589692451585,0.4707850448358941,3.363929863553494e-05,6078436.5,True,0.0032760119016018887,2.738825614091233e-06,0.019658822599057813,0.10782133547127608,0.49358677258582156,0.04051619873634465,0.09796234670171113,0.07780998270690719,-0.0002508616651399039,0.0009946320479338967,0.175768647495039,0.7055766078255457,2.981690104219826,0.07923468391801722,-0.019097732916983606,-0.1382297279223211,0.01259086901498865,0.0010053680470610059,0.25282981604026983,1.12822847640297,4.916514699246971,0.23805526454542272,0.3649076098357763,0.1667797995641239,719,True,50,8,"['alpha_pos', 'alpha_neg']","[('rho', 'epsilon', 0.909024715423584)]","v4.0-K[2,6]-phiapprox-stickbreaking"
10035,0.00882374495267868,0.0010000000474974513,0.18927457928657532,0.9990000128746033,2.9108047485351562,0.15135401487350464,1.0777571326711644e-12,0.0010000000474974513,362.5809326171875,741.161865234375,777.762471959172,741.3652550648835,0.5396995987515953,0.00015994312707334757,17832259584.0,True,0.0015249772497953657,4.35846526403253e-06,0.02395515147498989,1.9962972459273155e-05,0.09642877513217946,0.040283127934765364,0.00016467999835319985,1.2151304085029915e-05,0.005834844465836823,0.0009914576125520788,0.14232334515139358,0.9989608861675587,2.721807822202773,0.07240053493674516,-0.00032276686466863,0.0009761839291255982,0.011812645439520538,0.0010085424824428238,0.23622581342175705,0.9990391395816478,3.0998016748675394,0.23030749481026414,0.00032276686682414425,0.0010238161658693043,717,False,50,9,"['alpha_pos', 'alpha_neg', 'rho', 'kappa_share', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10036,0.01239543966948986,0.0010000000474974513,0.40828242897987366,0.85432368516922,2.4919111728668213,0.11959193646907806,2.938758297831148e-39,0.0010000000474974513,512.30810546875,1040.6162109375,1077.1720623008143,1040.8207563920455,0.34597063994875854,4.2571289668558165e-05,1560545792.0,True,0.0019585419384639553,2.648370596074885e-06,0.027197956687520383,0.08486905536899715,0.42969338222458703,0.03651461718861389,3.9236964939661555e-05,2.0277415451522698e-05,0.008556768007889246,0.0009948093365114298,0.3549754134192534,0.6879833932440498,1.6497276193114274,0.04802460187012764,-7.690303814439746e-05,0.0009602570435129108,0.016234111331090477,0.0010051907584834729,0.4615894445404939,1.0206639770943902,3.334094726422215,0.1911592710680285,7.690303814439746e-05,0.0010397430514819917,713,True,50,8,"['alpha_neg', 'kappa_share', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10039,0.006116556469351053,0.0010000000474974513,0.20243775844573975,0.9990000128746033,2.8624789714813232,0.12815576791763306,0.19679076969623566,0.0010000000474974513,417.56024169921875,851.1204833984375,887.6538628368635,851.3256116035657,0.46542937907958915,2.0568602849380113e-05,368660160.0,True,0.0014076041578140151,3.354650206321658e-06,0.023714316106720368,2.5024289475107506e-05,0.10124102630672183,0.041345789481150835,0.1121053167217129,1.5757657210587474e-05,0.0033577030155467493,0.000993425053912331,0.1559585529585697,0.9989509661684933,2.664050206162276,0.04711950962220242,-0.022931613553777486,0.000969115606883972,0.008875409923155357,0.0010065750410825716,0.2489169639329098,0.9990490595807132,3.0609077368003703,0.2091920262130637,0.4165131529462488,0.0010308844881109307,711,True,50,3,"['alpha_pos', 'alpha_neg', 'rho', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10041,0.011321905069053173,0.0010000000474974513,0.5082192420959473,0.7490098476409912,2.0,0.1926131397485733,0.7044562697410583,0.08129587769508362,639.397216796875,1294.79443359375,1331.1572308764253,1295.0040405806496,0.16378674120037395,3.719850064953789e-05,844329600.0,True,0.003874105214305154,2.3674849790717297e-06,0.0567582400572113,0.1645624389840523,0.00019571238085537598,0.037040981922956184,0.1376779066891721,0.10617397413565577,0.003728798376696244,0.0009953598622045312,0.3969751357579345,0.42647339402417855,1.999616410782195,0.12001414922757998,0.43461253116341486,-0.1268012877062889,0.018915011761410104,0.0010046402327903714,0.61946334843396,1.071546301257804,2.000383589217805,0.26521213026956664,0.9743000083187019,0.28939304309645614,696,True,50,11,"['alpha_neg', 'capacity']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10043,0.009769215248525143,0.0010000000474974513,0.367835134267807,0.950303852558136,2.2222883701324463,0.15560096502304077,0.008564867079257965,0.0010000000474974513,514.5989379882812,1045.1978759765625,1081.7873173122478,1045.4015534871708,0.3457986880761942,2.446848520776257e-05,736549248.0,True,0.0018470634953011349,4.579058652329526e-06,0.0374761759389,0.05068489608919896,0.29594277850235856,0.03721114212058082,0.10607525304265408,3.202226235555859e-05,0.006149037320576251,0.0009910252574557889,0.2943831791492765,0.8509632816631509,1.642251182783109,0.08266846664310096,-0.19933880853531682,0.0009372375665770637,0.013389393176474034,0.0010089748375391137,0.44128708938633754,1.049644423453121,2.8023255574817836,0.22853346340298059,0.21646854269383276,0.0010627625284178389,716,True,50,5,"['alpha_pos', 'alpha_neg', 'kappa_share', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10047,0.011543924920260906,0.0010000000474974513,0.2735908627510071,0.9990000128746033,2.3126919269561768,0.1506079137325287,0.20916880667209625,0.0010000000474974513,455.1726379394531,926.3452758789062,962.9458826037032,926.5486657094148,0.4221534310464362,1.6650996258249506e-05,416271840.0,True,0.0021157681478050955,3.6668319005875362e-06,0.03179115526252809,2.479293426629762e-05,0.2819232122645349,0.040514936004682894,0.09914266692804996,2.6393193988997716e-05,0.0073970955509259015,0.0009928131890349372,0.21128134340953103,0.9989514196163702,1.7601325845118474,0.0712000983274051,0.014852750161868017,0.0009482703378420368,0.01569075428959591,0.0010071869059599654,0.33590038209248313,0.9990486061328363,2.865251269400506,0.23001572913765228,0.40348486318232446,0.001051729757152866,717,True,49,7,"['alpha_neg', 'rho', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10048,0.013589334674179554,0.0010000000474974513,0.3915470838546753,0.9909689426422119,2.0,0.7014893889427185,0.27968496084213257,0.0010000000474974513,370.8550720214844,757.7101440429688,794.1416112751753,757.9179362507609,0.5191355641773846,3.428869604249485e-05,594623744.0,True,0.005288050338143638,2.4768222921263054e-06,0.06111516297270312,0.4335009355511816,0.00013703327011404216,0.030806648600895752,0.05242887651724827,2.2616049100011358e-05,0.0032249464629831685,0.0009951455650087778,0.2717635655188813,0.14132272169747695,1.9997314197258926,0.6411094672005816,0.1769262511184282,0.0009556734057888396,0.02395372288537594,0.0010048545299861248,0.5113306021904693,1.8406151635869468,2.000268580274107,0.7618693106848554,0.38244367056583695,0.001044326689206063,702,True,50,20,"['alpha_neg', 'rho', 'capacity', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10050,0.012043405324220657,0.0010000000474974513,0.19837868213653564,0.6938109993934631,2.999999761581421,0.14654949307441711,6.881566254951817e-19,0.0010000000474974513,438.3665771484375,892.733154296875,929.333761021672,892.9365441273835,0.4434889063282461,0.4275852143764496,714589120.0,True,0.00194228156017006,2.1223920432902374e-06,0.035791417531247684,0.11243740274968568,0.7216374025126134,0.03961847368567751,3.0453671570463253e-05,2.025756509527589e-05,0.008236603418451074,0.000995840235531528,0.12822879281965469,0.47343773948885437,1.5856164427596642,0.06889871152804135,-5.968809947511863e-05,0.0009602959494962349,0.01585020722999024,0.0010041598594633745,0.2685285714534166,0.9141842592980719,4.414383080403177,0.2242002746207929,5.968809947512001e-05,0.0010397041454986678,717,False,49,3,"['alpha_neg', 'kappa_share', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10051,0.009866978041827679,0.0010000000474974513,0.21119992434978485,0.8559812307357788,4.366209983825684,0.11289772391319275,0.07054491341114044,0.023950040340423584,363.56951904296875,743.1390380859375,779.6498822981945,743.3447523716518,0.5332366179989237,1.302366035815794e-05,8455073.0,True,0.0059875871767240485,3.5482651891267193e-06,0.022036254797978383,0.10095682170668818,0.8392189072699363,0.041387703984880814,0.12435444603486245,0.05920177779110557,-0.0018684771788453208,0.0009930455755191657,0.16800965859159925,0.6581094961970384,2.7213711504315494,0.031779314700021474,-0.1731853221346197,-0.09208331195088656,0.021602433262500678,0.001006954519475737,0.2543901901079704,1.0538529652745192,6.011048817219818,0.194016133126364,0.31427514895690056,0.13998339263173373,709,True,50,6,"['alpha_pos', 'alpha_neg']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10052,0.006169515661895275,0.0010000000474974513,0.21999835968017578,0.7478981614112854,3.000000238418579,0.19928611814975739,0.08188138902187347,0.0010000222828239202,516.034423828125,1048.06884765625,1084.579691868507,1048.2745619419643,0.3374967914553765,0.19916346669197083,493982144.0,True,0.0018311947816352576,3.985565101745907e-06,0.06120390419437741,0.06900933225527109,0.6063799629815093,0.04237978379644683,0.09472555276202754,8.730717041051156e-05,0.0025804398412124815,0.0009921884834399896,0.1000409117459561,0.6126423555937958,1.8115173500280897,0.11622326823612744,-0.10377728280734916,0.0008289033732272165,0.009758591482578068,0.001007811611554913,0.3399558076143955,0.883153967228775,4.188483126809069,0.28234896806338733,0.2675400608510961,0.001171141192420624,709,False,49,3,"['alpha_pos', 'alpha_neg', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10055,0.038080066442489624,0.0010000000474974513,0.1595904529094696,0.9990000128746033,3.1706743240356445,0.0840483009815216,0.13197946548461914,0.1609381139278412,402.2934875488281,820.5869750976562,857.2098659594246,820.7897919990647,0.4907047107323247,1.0015212865255307e-05,657677568.0,True,0.02839332612363297,7.123012342099947e-06,0.038223063387796956,4.0355503998440397e-05,1.2367889711883198,0.04502393035354371,0.18483821294078723,0.025844939603755418,-0.017569830161131256,0.000986039199845501,0.08467462529059602,0.9989209175401884,0.7466124840301913,-0.00419698095386381,-0.2302967748460692,0.11028296312186767,0.0937299630461105,0.0010139608951494016,0.2345062805283432,0.9990791082090181,5.594736164041098,0.17229358291690702,0.4942557058153075,0.2115932647338147,719,True,50,5,"['alpha_neg', 'rho']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10057,0.016005409881472588,0.0010000000474974513,0.2906304597854614,0.7969772219657898,3.0,0.0908743143081665,1.5744392456440437e-08,0.09274508059024811,513.6229248046875,1043.245849609375,1079.790472900671,1043.4506860247377,0.34337116032017834,0.20356537401676178,377962528.0,True,0.0034822280720373197,3.535814249920174e-06,0.02376200789658849,0.1285943654010815,0.753891795873642,0.03388811524593353,3.2391177177865196e-05,0.03734000036692509,0.009180368274325092,0.0009930699789115842,0.2440577801077916,0.5449368971648865,1.5223992318474395,0.02445482892219407,-6.346979629301509e-05,0.01956002468836253,0.022830451488620083,0.0010069301160833184,0.33720313946313124,1.0490175467666931,4.477600768152561,0.15729379969413892,6.350128507792797e-05,0.16593013649213367,712,False,49,8,"['alpha_neg', 'kappa_share']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10058,0.006681209430098534,0.0010000000474974513,0.24351836740970612,0.9990000128746033,2.135225296020508,0.09724804013967514,0.0543883815407753,0.0010000000474974513,502.04315185546875,1020.0863037109375,1056.4605869970217,1020.2956060365188,0.3443624529724222,5.332531873136759e-05,131147576.0,True,0.0016654223987184265,3.2048832034247974e-06,0.03505538709547501,1.810514527613348e-05,0.2625080596411406,0.04030595089320076,0.19799260337919605,1.4908065861661513e-05,0.003417041509564112,0.0009937185918440813,0.17481107123846493,0.9989645274419272,1.6207189534723798,0.018249828026361617,-0.3336699902877724,0.0009707807753294436,0.009945377350632955,0.0010062815031508213,0.3122256635809473,0.9990354983072793,2.649731638568636,0.17624625225298868,0.442446753369323,0.0010292193196654589,697,True,47,3,"['alpha_pos', 'alpha_neg', 'rho', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10059,0.015172353945672512,0.0010000000474974513,0.21480585634708405,0.8574833273887634,4.419887542724609,0.13272523880004883,0.6578443050384521,0.0010000000474974513,347.7745056152344,711.5490112304688,748.1607677828546,711.7521141923869,0.5591114247468779,0.0019338965648785233,272692832.0,True,0.003708033649041338,3.6741347703875542e-06,0.015671230806504167,0.062791804328299,0.5734470728344291,0.03786195477014234,0.17675613179013833,1.5022945504067402e-05,0.007904741540088855,0.0009927988756731454,0.1840908083729213,0.7344136523810111,3.295951932929211,0.05851717106628533,0.3114086526831657,0.0009705556153677713,0.02243996635125617,0.0010072012193217573,0.2455209043212468,0.9805530023965158,5.543823152520008,0.2069333065338123,1.0042799573937387,0.0010294444796271314,718,False,49,10,"['alpha_neg', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10062,0.0010000000474974513,0.9987757802009583,0.001000010990537703,0.9896102547645569,4.642475128173828,0.09916367381811142,1.106292502051076e-09,0.023840218782424927,239.59812927246094,495.1962585449219,531.8080150973077,495.3993615068401,0.6962512313506938,2.1666366592398845e-05,120284879257600.0,True,2.8542881947237165e-06,582.1376185812561,0.005373439025349255,0.02457000170349309,0.2475844763377276,0.03589409952945451,5.8667216210202776e-05,0.011787601491027333,0.0009944057454342949,-1139.969990684976,-0.009531735972268847,0.9414539363256227,4.157218471420673,0.028812531482884485,-0.00011498452455271983,0.0007369443959007113,0.0010055943495606077,1141.967542245378,0.011531757953344253,1.037766573203491,5.127731784926984,0.16951481615333835,0.00011498673713772393,0.04694349316894914,718,True,50,13,"['alpha_pos', 'alpha_neg', 'phi', 'rho', 'kappa_share']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10063,0.012085886672139168,0.0010000000474974513,0.30976471304893494,0.35963696241378784,6.0,0.2010151892900467,0.25372686982154846,0.02507277950644493,575.7849731445312,1167.5699462890625,1204.1257976523768,1167.774491743608,0.26493398505128696,3.045140692847781e-05,9964769280.0,True,0.003821556518235115,2.770762344728897e-06,0.03969469425082074,0.08148782259777519,0.0004899996850621335,0.03858764377102666,0.0981309301590784,0.10482012068717539,0.004595773531514057,0.0009945694530920628,0.23196454193999716,0.19992376494355932,5.999039618264843,0.12538479725057308,0.0613937809403394,-0.1803708818955607,0.01957599981276428,0.0010054306419028398,0.3875648841578727,0.5193501598840163,6.000960381735157,0.27664558132952033,0.4460599587027575,0.23051644090845055,713,True,48,15,"['alpha_neg', 'capacity']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10064,0.007556057535111904,0.0010000000474974513,0.20075225830078125,0.7843033671379089,3.0,0.12783917784690857,0.20986253023147583,0.0010000000474974513,486.4180603027344,988.8361206054688,1025.3807438967647,989.0409570208315,0.37815056316392237,0.282553493976593,1615914496.0,True,0.0016893880214551749,4.917319674947891e-06,0.03263372668816333,0.07590674340044205,0.5394296497106552,0.03954967272615918,0.13324808368622157,6.17165337968971e-05,0.004244917857146381,0.0009903622780340832,0.13679132931065757,0.635528883889319,1.9427373143740585,0.05032324370329051,-0.05129891480249754,0.000879037864004884,0.010867197213077428,0.0010096378169608194,0.2647131872909049,0.9330778503864988,4.0572626856259415,0.20535511199052664,0.4710239752654492,0.0011209622309900186,712,False,50,7,"['alpha_pos', 'alpha_neg', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10065,0.003633007872849703,0.012274658307433128,0.11748915165662766,0.9859367609024048,4.439629554748535,0.11809080839157104,0.4675106406211853,0.0010000000474974513,311.6770324707031,639.3540649414062,675.9769558031746,639.5568818428147,0.6054232809548254,6.994540399318794e-06,173915104.0,True,0.0033187045131135946,0.01210828264510988,0.038808366948644264,0.015426760016484735,0.2864617353893465,0.03660765648286698,0.16574600114570626,2.4059616126591313e-05,-0.002871533448183478,-0.011457139591613617,0.0414261501384703,0.9557008668719522,3.878174870436573,0.04634112012673754,0.1426544477940665,0.0009528440664074733,0.010137549193882885,0.036006456206479874,0.19355215317478502,1.0161726549328574,5.001084239060497,0.18984049665640457,0.792366833448304,0.0010471560285874293,719,True,50,11,"['alpha_pos', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10066,0.0088769206777215,0.0010000000474974513,0.001006500911898911,0.9647911190986633,3.8226475715637207,0.1453416496515274,0.36244210600852966,0.0010000000474974513,327.9346618652344,671.8693237304688,708.3462456304147,672.0759234435247,0.5771968937672176,1.0119163562194444e-05,inf,True,0.002441886402091018,3.8960877387490796e-06,,0.025883237213497678,0.3736988145292275,0.045823804297850906,0.13124063977018516,1.788512590269169e-05,0.004090911275285013,0.000992363855848895,,0.914060906356901,3.0902113540211213,0.05552864359312788,0.1052151787509717,0.0009649458448692112,0.013662930080157988,0.0010076362391460076,,1.0155213318404257,4.55508378910632,0.23515465570992694,0.6196690332660877,0.0010350542501256915,706,True,50,8,"['alpha_pos', 'alpha_neg', 'phi', 'epsilon']","[('alpha_pos', 'phi', 25746.71484375), ('alpha_neg', 'phi', 1.4518588781356812), ('phi', 'rho', -66934.5859375), ('phi', 'capacity', -6012.53125), ('phi', 'kappa_total', 12534.060546875), ('phi', 'kappa_share', 1076.8856201171875), ('phi', 'epsilon', 2.156836748123169)]","v4.0-K[2,6]-phiapprox-stickbreaking"
10067,0.005418178625404835,0.0010000000474974513,0.4127216339111328,0.8707225918769836,2.5611724853515625,0.09033464640378952,3.00321179862205e-29,0.0010000000474974513,608.1326293945312,1232.2652587890625,1268.8547001247478,1232.4689362996708,0.2268908180633754,0.00018770834140013903,543588096.0,True,0.0017187921377430353,2.1675810247719414e-06,0.04669865460373719,0.07045468168248871,0.38014394751993147,0.030782234354533013,3.471519740675424e-05,2.927985048356865e-05,0.002049407938517878,0.0009957516667553259,0.32119395276133234,0.7326339532370719,1.8161040392716123,0.030002575705233257,-6.80405366334366e-05,0.0009426125950769391,0.008786949312291792,0.0010042484282395767,0.5042493150609333,1.0088112305168955,3.3062409314315127,0.15066671710234578,6.80405366334366e-05,0.0010573874999179635,716,False,49,7,"['alpha_pos', 'alpha_neg', 'kappa_share', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10071,0.0010000000474974513,0.14705972373485565,0.21115759015083313,0.9990000128746033,4.999999523162842,0.13639874756336212,0.4580381512641907,0.06288129091262817,334.7991943359375,685.598388671875,722.2323983679559,685.8009203174446,0.5767397781560667,2.0290305614471436,481329280.0,True,7.5758725023662665e-06,0.24728837580363583,0.014852021510405124,1.8773248527204036e-05,0.26281300346067976,0.033828045076097706,0.13608264774999973,0.01864265056997377,0.000985151610241346,-0.33761658663567673,0.1820481628928249,0.9989632179836171,4.484895501711109,0.0700969975468131,0.1913210627533406,0.026342367219114475,0.0010148484847535566,0.631736034105388,0.24026701740884135,0.9990368077655895,5.515103544614575,0.20270049757991115,0.7247552397750407,0.09942021460614187,720,False,48,16,"['alpha_pos', 'rho']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10072,0.004920788109302521,0.008729653432965279,0.19473151862621307,0.8321821093559265,4.729641914367676,0.06753756105899811,0.3389577567577362,0.0010000000474974513,387.25054931640625,790.5010986328125,827.1128551851983,790.7042015947306,0.5090659602777388,1.0094473509525415e-05,257856896.0,True,0.0023406491743351476,0.01088658846556775,0.02301385008926483,0.05755559962560236,0.42806712910200284,0.0383745239946735,0.2553874304774051,2.037674885629108e-05,0.00033320002716221743,-0.01260766787405668,0.1496252013056501,0.7193752069811389,3.8906457583622926,-0.007675123894430078,-0.16159240908220474,0.0009600623536171031,0.009508376191442824,0.030066974739987238,0.23983783594677605,0.9449890117307141,5.568638070373059,0.1427502460124263,0.8395079225976771,0.0010399377413777995,718,True,49,7,"['alpha_pos', 'alpha_neg', 'epsilon']",[],"v4.0-K[2,6]-phiapprox-stickbreaking"
10074,0.014157128520309925,0.0010000000474974513,0.08893955498933792,0.618855893611908,4.7633256912231445,0.18516705930233002,0.5468610525131226,0.016258014366030693,417.09173583984375,850.1834716796875,886.7840784044845,850.386861510196,0.4704975466341639,1.819205681385938e-05,4820059.0,True,0.005326121861747551,2.9223506488770762e-06,0.04008164962735068,0.1158131669181309,1.1731363510500075,0.040981164218470104,0.12846216507924965,0.05726834821183354,0.003718121494013304,0.000994272345475455,0.010380965278777299,0.3918662575168458,2.4640206942103924,0.10484545338960706,0.2950798355817542,-0.09598588558326185,0.024596135546606546,0.0010057277495194477,0.16749814469989854,0.8458455297069701,7.062630688235897,0.265488665215053,0.7986422694444909,0.12850191431532323,717,True,50,7,['alpha_neg'],[],"v4.0-K[2,6]-phiapprox-stickbreaking"
