draw_idx,accuracy,below_chance,at_ceiling
259,0.9474432,0,0
260,0.9232915,0,0
261,0.92363113,0,0
262,0.9360223,0,0
263,0.8937247,0,0
264,0.8333333,0,0
265,0.92447555,0,0
266,0.75558656,0,0
267,0.68523675,0,0
268,0.6933896,0,0
269,0.9146515,0,0
270,0.87743735,0,0
271,0.69101125,0,0
272,0.9009763,0,0
273,0.8551532,0,0
274,0.93401015,0,0
275,0.82626265,0,0
276,0.764457,0,0
277,0.91164094,0,0
278,0.9175978,0,0
279,0.90820587,0,0
280,0.88515407,0,0
281,0.8437936,0,0
282,0.91515994,0,0
283,0.90363127,0,0
284,0.7818182,0,0
285,0.80375785,0,0
286,0.9379408,0,0
287,0.88640976,0,0
288,0.8859527,0,0
289,0.94101125,0,0
290,0.89385474,0,0
291,0.9390071,0,0
292,0.9323944,0,0
293,0.9260809,0,0
294,0.90387374,0,0
295,0.9346314,0,0
296,0.77885956,0,0
297,0.8625526,0,0
298,0.9150418,0,0
299,0.70621467,0,0
300,0.895,0,0
301,0.62787354,0,0
302,0.80250347,0,0
303,0.9332406,0,0
304,0.8086592,0,0
305,0.907173,0,0
306,0.8549512,0,0
307,0.9158215,0,0
308,0.93370944,0,0
309,0.9180791,0,0
310,0.82614744,0,0
311,0.63838667,0,0
312,0.9196051,0,0
313,0.92987376,0,0
314,0.7642957,0,0
315,0.86230874,0,0
316,0.9208925,0,0
317,0.9220056,0,0
318,0.9305556,0,0
319,0.7780899,0,0
320,0.941094,0,0
321,0.90820587,0,0
322,0.91805553,0,0
323,0.9354839,0,0
324,0.8567455,0,0
325,0.93846154,0,0
326,0.90678823,0,0
327,0.9166667,0,0
328,0.8795518,0,0
329,0.9331307,0,0
330,0.58774376,0,0
331,0.90947074,0,0
332,0.7916667,0,0
333,0.8718663,0,0
334,0.879798,0,0
335,0.88210225,0,0
336,0.92597765,0,0
337,0.94413406,0,0
338,0.8052851,0,0
339,0.80307263,0,0
340,0.8011283,0,0
341,0.94158554,0,0
342,0.90529245,0,0
343,0.9442897,0,0
344,0.9229209,0,0
345,0.8937677,0,0
346,0.92426366,0,0
