draw_idx,accuracy,below_chance,at_ceiling
172,0.41398603,0,0
173,0.33844012,0,0
174,0.37587658,0,0
175,0.4739803,0,0
176,0.43758765,0,0
177,0.3896648,0,0
178,0.46348315,0,0
179,0.3575419,0,0
180,0.37883008,0,0
181,0.36209336,0,0
182,0.33333334,0,0
183,0.5158046,0,0
184,0.53286713,0,0
185,0.36022252,0,0
186,0.394958,0,0
187,0.3272543,1,0
188,0.43723553,0,0
189,0.37762237,0,0
190,0.48319328,0,0
191,0.3972028,0,0
192,0.3379694,0,0
193,0.44817927,0,0
194,0.46164575,0,0
195,0.74512535,0,0
196,0.40807799,0,0
197,0.45454547,0,0
198,0.651593,0,0
199,0.5324859,0,0
200,0.4400564,0,0
201,0.39051604,0,0
202,0.36959553,0,0
203,0.40567952,0,0
204,0.3885794,0,0
205,0.37623763,0,0
206,0.6484296,0,0
207,0.44784424,0,0
208,0.5083333,0,0
209,0.43314764,0,0
210,0.39275765,0,0
211,0.40725243,0,0
212,0.45874125,0,0
213,0.4550562,0,0
214,0.36708862,0,0
215,0.30822873,1,0
216,0.6900421,0,0
217,0.55602837,0,0
218,0.34770116,0,0
219,0.41364902,0,0
220,0.43532684,0,0
221,0.5810056,0,0
222,0.5810056,0,0
223,0.34708393,0,0
224,0.7413793,0,0
225,0.50347704,0,0
226,0.36834735,0,0
227,0.5132867,0,0
228,0.36731842,0,0
229,0.32678822,1,0
230,0.31432545,1,0
231,0.61376405,0,0
232,0.5140845,0,0
233,0.488178,0,0
234,0.8110014,0,0
235,0.41398603,0,0
236,0.46078432,0,0
237,0.9175978,0,0
238,0.40338504,0,0
239,0.48953974,0,0
240,0.45874125,0,0
241,0.45961002,0,0
242,0.355,0,0
243,0.40392706,0,0
244,0.53910613,0,0
245,0.42141864,0,0
246,0.65785813,0,0
247,0.5253968,0,0
248,0.34109312,0,0
249,0.5467225,0,0
250,0.76371306,0,0
251,0.6008463,0,0
252,0.37083334,0,0
253,0.4965035,0,0
254,0.38826814,0,0
255,0.26694915,1,0
256,0.48956886,0,0
257,0.3710175,0,0
258,0.4317862,0,0
259,0.8536932,0,0
260,0.46443516,0,0
261,0.49711815,0,0
262,0.5493741,0,0
263,0.46356276,0,0
264,0.325,1,0
265,0.613986,0,0
266,0.46089387,0,0
267,0.321727,1,0
268,0.34317863,0,0
269,0.5064011,0,0
270,0.33286908,0,0
271,0.41011235,0,0
272,0.49930266,0,0
273,0.643454,0,0
274,0.43654823,0,0
275,0.3808081,0,0
276,0.40338504,0,0
277,0.6171108,0,0
278,0.40782124,0,0
279,0.6759388,0,0
280,0.359944,0,0
281,0.49511856,0,0
282,0.46870655,0,0
283,0.400838,0,0
284,0.34965035,0,0
285,0.42588726,0,0
286,0.3864598,0,0
287,0.47363085,0,0
288,0.43671766,0,0
289,0.44382024,0,0
290,0.30307263,1,0
291,0.5148936,0,0
292,0.71549296,0,0
293,0.78382146,0,0
294,0.37446198,0,0
295,0.55771905,0,0
296,0.38247567,0,0
297,0.31136045,1,0
298,0.52785516,0,0
299,0.40254238,0,0
300,0.635,0,0
301,0.49712643,0,0
302,0.57023644,0,0
303,0.5493741,0,0
304,0.41480446,0,0
305,0.4416315,0,0
306,0.44211996,0,0
307,0.54462475,0,0
308,0.38363892,0,0
309,0.33474576,0,0
310,0.73713493,0,0
311,0.48956886,0,0
312,0.53455573,0,0
313,0.4165498,0,0
314,0.50627613,0,0
315,0.39499304,0,0
316,0.3326572,0,0
317,0.46239555,0,0
318,0.55138886,0,0
319,0.31320226,1,0
320,0.6437588,0,0
321,0.34214187,0,0
322,0.38194445,0,0
323,0.4964937,0,0
324,0.33936024,0,0
325,0.45874125,0,0
326,0.5278622,0,0
327,0.39548022,0,0
328,0.37114847,0,0
329,0.6008105,0,0
330,0.31754875,1,0
331,0.3941504,0,0
332,0.30972221,1,0
333,0.41364902,0,0
334,0.37272727,0,0
335,0.4744318,0,0
336,0.3715084,0,0
337,0.4273743,0,0
338,0.43949932,0,0
339,0.3198324,1,0
340,0.37376586,0,0
341,0.6550765,0,0
342,0.3941504,0,0
343,0.7172702,0,0
344,0.29918864,1,0
345,0.44192636,0,0
346,0.56802243,0,0
347,0.566064,0,0
348,0.51404494,0,0
349,0.38579386,0,0
350,0.3513889,0,0
351,0.3575419,0,0
352,0.37638888,0,0
353,0.3258427,1,0
354,0.40194714,0,0
355,0.36856747,0,0
356,0.37709498,0,0
357,0.37935844,0,0
358,0.50977653,0,0
359,0.44707522,0,0
360,0.4719888,0,0
361,0.5369595,0,0
362,0.51,0,0
363,0.52719665,0,0
364,0.8581363,0,0
365,0.36363637,0,0
366,0.38537273,0,0
367,0.70554763,0,0
368,0.36713997,0,0
369,0.6286509,0,0
370,0.53792137,0,0
371,0.35055867,0,0
372,0.38148668,0,0
373,0.28789985,1,0
374,0.36376405,0,0
375,0.51690143,0,0
376,0.5757997,0,0
377,0.51877606,0,0
378,0.4028169,0,0
379,0.46060607,0,0
380,0.425,0,0
381,0.46767676,0,0
382,0.3718663,0,0
383,0.41713482,0,0
384,0.67921895,0,0
385,0.34401113,0,0
386,0.348643,0,0
387,0.40813464,0,0
388,0.3943662,0,0
389,0.61538464,0,0
390,0.35605007,0,0
391,0.5465925,0,0
392,0.3575419,0,0
393,0.4036568,0,0
394,0.40985915,0,0
395,0.48387095,0,0
396,0.5285118,0,0
397,0.43037975,0,0
398,0.4279539,0,0
399,0.69220054,0,0
400,0.5586987,0,0
401,0.5910987,0,0
402,0.38843814,0,0
403,0.36262202,0,0
404,0.39915967,0,0
405,0.33379695,0,0
406,0.61645746,0,0
407,0.41018388,0,0
408,0.36072424,0,0
409,0.46892655,0,0
410,0.48324022,0,0
411,0.41225627,0,0
412,0.42651296,0,0
413,0.31556803,1,0
414,0.63737375,0,0
415,0.45821726,0,0
416,0.43994415,0,0
417,0.36083916,0,0
418,0.45821726,0,0
419,0.389049,0,0
420,0.48603353,0,0
421,0.5991903,0,0
422,0.4,0,0
423,0.6133519,0,0
424,0.6030856,0,0
425,0.59553695,0,0
426,0.5883171,0,0
427,0.46251768,0,0
428,0.49718308,0,0
429,0.4047288,0,0
430,0.3727399,0,0
431,0.7075209,0,0
432,0.51324964,0,0
433,0.59749305,0,0
434,0.3875,0,0
435,0.44491526,0,0
436,0.42045453,0,0
437,0.5909732,0,0
438,0.44755244,0,0
439,0.78720444,0,0
440,0.39803094,0,0
441,0.6337047,0,0
442,0.41043723,0,0
443,0.53752536,0,0
444,0.36856747,0,0
445,0.45131847,0,0
446,0.6878531,0,0
447,0.44630405,0,0
448,0.41201118,0,0
449,0.44846797,0,0
450,0.34309623,0,0
451,0.7923729,0,0
452,0.571831,0,0
453,0.3472222,0,0
454,0.43949932,0,0
455,0.39325842,0,0
456,0.3980447,0,0
457,0.3888889,0,0
458,0.32307693,1,0
459,0.57062936,0,0
460,0.36990154,0,0
461,0.55539775,0,0
462,0.4875,0,0
463,0.2869081,1,0
464,0.45441794,0,0
465,0.51882845,0,0
466,0.48246846,0,0
467,0.40890124,0,0
468,0.37777779,0,0
469,0.6643454,0,0
470,0.40953717,0,0
471,0.34958217,0,0
472,0.3941094,0,0
473,0.4508427,0,0
474,0.4061196,0,0
475,0.4,0,0
476,0.5293296,0,0
477,0.606993,0,0
478,0.4508427,0,0
479,0.29650348,1,0
480,0.6147427,0,0
481,0.4061196,0,0
482,0.5259467,0,0
483,0.5493741,0,0
484,0.43532684,0,0
485,0.28208745,1,0
486,0.35333332,0,0
487,0.34036568,0,0
488,0.39499304,0,0
489,0.38912135,0,0
490,0.5159944,0,0
491,0.36605892,0,0
492,0.41724616,0,0
493,0.44460028,0,0
494,0.28511822,1,0
495,0.35785007,0,0
496,0.60555553,0,0
497,0.4763889,0,0
498,0.47493038,0,0
499,0.34075105,0,0
