draw_idx,accuracy,below_chance,at_ceiling
358,0.8449721,0,0
359,0.8523677,0,0
360,0.83613443,0,0
361,0.8940028,0,0
362,0.7,0,0
363,0.7364017,0,0
364,0.85535467,0,0
365,0.6503497,0,0
366,0.9127989,0,0
367,0.9089616,0,0
368,0.7586207,0,0
369,0.93045896,0,0
370,0.9002809,0,0
371,0.51955307,0,0
372,0.60589063,0,0
373,0.76077884,0,0
374,0.95646065,0,1
375,0.80704224,0,0
376,0.9318498,0,0
377,0.759388,0,0
378,0.7704225,0,0
379,0.81313133,0,0
380,0.6333333,0,0
381,0.4949495,0,0
382,0.54317546,0,0
383,0.56179774,0,0
384,0.69456065,0,0
385,0.3844011,0,0
386,0.6847599,0,0
387,0.9130435,0,0
388,0.5746479,0,0
389,0.8684211,0,0
390,0.6397775,0,0
391,0.81502086,0,0
392,0.67178774,0,0
393,0.5527426,0,0
394,0.84788734,0,0
395,0.9200561,0,0
396,0.6300417,0,0
397,0.79746836,0,0
398,0.9121038,0,0
399,0.90529245,0,0
400,0.6661952,0,0
401,0.9221141,0,0
402,0.5598377,0,0
403,0.9079498,0,0
404,0.56302524,0,0
405,0.73435324,0,0
406,0.9274756,0,0
407,0.6859972,0,0
408,0.7075209,0,0
409,0.91101694,0,0
410,0.7821229,0,0
411,0.7952646,0,0
412,0.62536025,0,0
413,0.85554,0,0
414,0.7676768,0,0
415,0.7729805,0,0
416,0.76256984,0,0
417,0.55244756,0,0
418,0.70194983,0,0
419,0.82853025,0,0
420,0.877095,0,0
421,0.94534415,0,0
422,0.5134752,0,0
423,0.891516,0,0
424,0.7882188,0,0
425,0.9107392,0,0
426,0.72044504,0,0
427,0.6746818,0,0
428,0.58732396,0,0
429,0.891516,0,0
430,0.5646732,0,0
431,0.90529245,0,0
432,0.8842399,0,0
433,0.7729805,0,0
434,0.5555556,0,0
435,0.720339,0,0
436,0.5738636,0,0
437,0.8716502,0,0
438,0.8895105,0,0
439,0.93045896,0,0
440,0.907173,0,0
441,0.8690808,0,0
442,0.7729196,0,0
443,0.698783,0,0
444,0.57023644,0,0
445,0.9310345,0,0
446,0.9237288,0,0
447,0.8493724,0,0
448,0.85614526,0,0
449,0.9164345,0,0
450,0.72384936,0,0
451,0.88276833,0,0
452,0.7859155,0,0
453,0.61527777,0,0
454,0.8317107,0,0
455,0.65589887,0,0
456,0.83798885,0,0
457,0.63809526,0,0
458,0.8517482,0,0
459,0.73706293,0,0
460,0.54571027,0,0
461,0.93039775,0,0
462,0.7902778,0,0
463,0.6183844,0,0
464,0.8737728,0,0
465,0.8131102,0,0
466,0.9326788,0,0
467,0.8191933,0,0
468,0.75972223,0,0
469,0.81337047,0,0
470,0.7096774,0,0
471,0.48328692,0,0
472,0.9130435,0,0
473,0.8511236,0,0
474,0.8511822,0,0
475,0.85858583,0,0
476,0.9273743,0,0
477,0.8839161,0,0
478,0.8511236,0,0
479,0.86713284,0,0
480,0.9262865,0,0
481,0.78720444,0,0
482,0.79102385,0,0
483,0.92906815,0,0
484,0.76077884,0,0
485,0.5472497,0,0
486,0.49333334,0,0
487,0.6919831,0,0
488,0.63838667,0,0
489,0.62482566,0,0
490,0.86787206,0,0
491,0.71809256,0,0
492,0.84840053,0,0
493,0.92286116,0,0
494,0.689847,0,0
495,0.83026874,0,0
496,0.825,0,0
497,0.6333333,0,0
498,0.770195,0,0
499,0.8984701,0,0
